phases
Al Ge Ho
Al Ge K
Al Ge La
Al Ge Li
Al Ge Lu
Al Ge Mg
Al Ge Mn
Al Ge Mo
Al Ge Na
Al Ge Nb
Al Ge Nd
Al Ge Ni
Al Ge Pd
Al Ge Pr
Al Ge Rb
Al Ge Re
Al Ge Sc
Al Ge Sm
Al Ge Sr
Al Ge Tb
Al Ge Th
Al Ge Ti
Al Ge Tm
Al Ge U
Al Ge V
Al Ge W
Al Ge Y
Al Ge Yb
Al Hf Ho
Al Hf Ir
Al Hf Mn
Al Hf Mo
Al Hf Ni
Al Hf Os
Al Hf Pd
Al Hf Pt
Al Hf Rh
Al Hf Ru
Al Hf Sb
Al Hf Tb
Al Hf Ti
Al Hf W
Al Hf Zn
Al Ho Ir
Al Ho Mg
Al Ho Mn
Al Ho Mo
Al Ho Nd
Al Ho Ni
Al Ho Pd
Al Ho Pr
Al Ho Pt
Al Ho Re
Al Ho Rh
Al Ho Ru
Al Ho Tb
Al Ho W
Al Ho Zn
Al Ho Zr
Al In Li
Al In Ni
Al In Sb
Al In Sr
Al In Ti
Al Ir Li
Al Ir Lu
Al Ir Mn
Al Ir Nb
Al Ir Sc
Al Ir Th
Al Ir Ti
Al Ir U
Al Ir Y
Al Ir Zr
Al K Sb
Al K Sn
Al La Lu
Al La Mg
Al La Mn
Al La Mo
Al La Nd
Al La Ni
Al La Pd
Al La Pr
Al La Pt
Al La Rh
Al La Ru
Al La Sc
Al La Sn
Al La Ti
Al La U
Al La V
Al La Y
Al La Yb
Al La Zn
Al Li Mg
Al Li Pd
Al Li Pt
Al Li Rh
Al Li Sn
Al Li Zn
Al Lu Mn
Al Lu Mo
Al Lu Ni
Al Lu Os
Al Lu Pd
Al Lu Pt
Al Lu Re
Al Lu Rh
Al Lu Ru
Al Lu V
Al Lu W
Al Lu Yb
Al Lu Zn
Al Mg Mn
Al Mg Mo
Al Mg Nd
Al Mg Pr
Al Mg Pt
Al Mg Sc
Al Mg Sr
Al Mg Ta
Al Mg Tb
Al Mg Ti
Al Mg Tm
Al Mg V
Al Mg W
Al Mg Y
Al Mg Yb
Al Mg Zn
Al Mn Mo
Al Mn Nb
Al Mn Nd
Al Mn Ni
Al Mn Os
Al Mn Pd
Al Mn Pr
Al Mn Pt
Al Mn Pu
Al Mn Rh
Al Mn Ru
Al Mn Sc
Al Mn Sm
Al Mn Ta
Al Mn Tb
Al Mn Tc
Al Mn Th
Al Mn Ti
Al Mn Tm
Al Mn U
Al Mn V
Al Mn Y
Al Mn Yb
Al Mn Zn
Al Mn Zr
Al Mo Nb
Al Mo Nd
Al Mo Ni
Al Mo Pd
Al Mo Sm
Al Mo Ta
Al Mo Tb
Al Mo Th
Al Mo Ti
Al Mo Tm
Al Mo U
Al Mo V
Al Mo Y
Al Mo Yb
Al Mo Zr
Al Na Sb
Al Na Sn
Al Nb Ni
Al Nb Pd
Al Nb Rh
Al Nb Ru
Al Nb Sb
Al Nb Sn
Al Nb Ta
Al Nb Ti
Al Nb U
Al Nb V
Al Nb W
Al Nb Zn
Al Nb Zr
Al Nd Ni
Al Nd Os
Al Nd Pd
Al Nd Pr
Al Nd Pt
Al Nd Re
Al Nd Ru
Al Nd Sn
Al Nd W
Al Nd Zn
Al Ni Pd
Al Ni Pr
Al Ni Pt
Al Ni Pu
Al Ni Re
Al Ni Ru
Al Ni Sb
Al Ni Sc
Al Ni Sm
Al Ni Sn
Al Ni Sr
Al Ni Ta
Al Ni Tb
Al Ni Th
Al Ni Ti
Al Ni Tm
Al Ni U
Al Ni V
Al Ni W
Al Ni Y
Al Ni Yb
Al Ni Zn
Al Ni Zr
Al Np Pd
Al Np V
Al Os Sc
Al Os Sm
Al Os Th
Al Os Ti
Al Os U
Al Os Y
Al Os Yb
Al Os Zr
Al Pb Sr
Al Pb Ti
Al Pb Zr
Al Pd Pr
Al Pd Pu
Al Pd Ru
Al Pd Sc
Al Pd Sm
Al Pd Sr
Al Pd Tb
Al Pd Th
Al Pd Ti
Al Pd Tm
Al Pd U
Al Pd Y
Al Pd Yb
Al Pd Zn
Al Pd Zr
Al Pr Pt
Al Pr Rh
Al Pr Ru
Al Pr Sr
Al Pr Tb
Al Pr Ti
Al Pr U
Al Pr V
Al Pr Y
Al Pr Zn
Al Pt Sc
Al Pt Sm
Al Pt Sr
Al Pt Tb
Al Pt Th
Al Pt Ti
Al Pt Tm
Al Pt U
Al Pt Y
Al Pt Yb
Al Pt Zn
Al Pt Zr
Al Pu V
Al Pu W
Al Rb Sb
Al Rb Sn
Al Re Sm
Al Re Tb
Al Re Ti
Al Re Y
Al Re Yb
Al Rh Sc
Al Rh Th
Al Rh Ti
Al Rh Tm
Al Rh U
Al Rh Y
Al Rh Yb
Al Rh Zr
Al Ru Sc
Al Ru Tb
Al Ru Th
Al Ru Ti
Al Ru U
Al Ru V
Al Ru Y
Al Ru Yb
Al Ru Zr
Al Sb Sr
Al Sb Ti
Al Sb V
Al Sb Yb
Al Sb Zr
Al Sc V
Al Sc Yb
Al Sc Zr
Al Sm Ti
Al Sm U
Al Sm V
Al Sm W
Al Sm Zn
Al Sn Sr
Al Sn Ti
Al Sn U
Al Sn V
Al Sn Yb
Al Sn Zr
Al Ta Ti
Al Ta V
Al Ta W
Al Ta Zn
Al Tb W
Al Tb Zn
Al Tb Zr
Al Th U
Al Th V
Al Ti Tl
Al Ti V
Al Ti Yb
Al Ti Zn
Al Ti Zr
Al Tm W
Al Tm Zn
Al U V
Al U W
Al U Y
Al U Zr
Al V W
Al V Y
Al V Zr
Al W Y
Al W Yb
Al W Zr
Al Y Yb
Al Y Zn
Al Yb Zn
Al Zn Zr
Am Ni Sn
Am Pd Sn
Au Ba Bi
Au Ba Cd
Au Ba Ga
Au Ba Ge
Au Ba In
Au Ba Pt
Au Ba Sb
Au Ba Sn
Au Ba Tl
Au Ba Zn
Au Bi Ca
Au Bi Ce
Au Bi Dy
Au Bi Er
Au Bi Gd
Au Bi Ho
Au Bi K
Au Bi La
Au Bi Li
Au Bi Na
Au Bi Nd
Au Bi Pr
Au Bi Sm
Au Bi Sr
Au Bi Tb
Au Bi Yb
Au Ca Cd
Au Ca Ga
Au Ca Ge
Au Ca Hg
Au Ca In
Au Ca Pb
Au Ca Pt
Au Ca Sb
Au Ca Sn
Au Ca Zn
Au Cd Ce
Au Cd Eu
Au Cd Gd
Au Cd In
Au Cd La
Au Cd Mg
Au Cd Na
Au Cd Pr
Au Cd Sb
Au Cd Sn
Au Cd Sr
Au Cd Tb
Au Cd Yb
Au Cd Zn
Au Ce Cu
Au Ce Ga
Au Ce Ge
Au Ce In
Au Ce Mg
Au Ce Pb
Au Ce Pt
Au Ce Sb
Au Ce Sn
Au Ce Zn
Au Co Fe
Au Co Sn
Au Cr Nb
Au Cr Pd
Au Cr Sn
Au Cr Zn
Au Cs Ga
Au Cs Ge
Au Cs In
Au Cs Pb
Au Cs Rb
Au Cs Sn
Au Cu Dy
Au Cu Er
Au Cu Fe
Au Cu Ga
Au Cu Gd
Au Cu Ge
Au Cu Ho
Au Cu In
Au Cu La
Au Cu Lu
Au Cu Mg
Au Cu Mn
Au Cu Nd
Au Cu Ni
Au Cu Pd
Au Cu Pr
Au Cu Pt
Au Cu Sc
Au Cu Sn
Au Cu Tb
Au Cu U
Au Cu Yb
Au Cu Zn
Au Dy Ga
Au Dy Ge
Au Dy In
Au Dy Ni
Au Dy Pb
Au Dy Sb
Au Dy Sn
Au Dy Zn
Au Er Ga
Au Er Ge
Au Er In
Au Er Ni
Au Er Pb
Au Er Pt
Au Er Sb
Au Er Sn
Au Er Zn
Au Eu Ga
Au Eu Ge
Au Eu In
Au Eu Mg
Au Eu Sb
Au Eu Sn
Au Eu Zn
Au Fe Nb
Au Fe Nd
Au Fe Pd
Au Fe Pr
Au Fe Sn
Au Ga Gd
Au Ga Hf
Au Ga Ho
Au Ga In
Au Ga K
Au Ga La
Au Ga Li
Au Ga Lu
Au Ga Mg
Au Ga Na
Au Ga Nb
Au Ga Nd
Au Ga Pd
Au Ga Pr
Au Ga Rb
Au Ga Sc
Au Ga Sm
Au Ga Sr
Au Ga Ta
Au Ga Tb
Au Ga Ti
Au Ga Tm
Au Ga U
Au Ga V
Au Ga Y
Au Ga Yb
Au Ga Zr
Au Gd Ge
Au Gd In
Au Gd Mg
Au Gd Mn
Au Gd Ni
Au Gd Pb
Au Gd Sb
Au Gd Sn
Au Gd Tb
Au Gd Zn
Au Ge Ho
Au Ge K
Au Ge La
Au Ge Li
Au Ge Lu
Au Ge Na
Au Ge Nb
Au Ge Nd
Au Ge Pr
Au Ge Rb
Au Ge Sc
Au Ge Sm
Au Ge Sr
Au Ge Tb
Au Ge Th
Au Ge Tm
Au Ge U
Au Ge Y
Au Ge Yb
Au Hf In
Au Hg Mg
Au Hg Mn
Au Ho In
Au Ho Mg
Au Ho Ni
Au Ho Pb
Au Ho Sb
Au Ho Sn
Au In K
Au In La
Au In Li
Au In Lu
Au In Na
Au In Nd
Au In Pd
Au In Pr
Au In Pt
Au In Rb
Au In Sb
Au In Sc
Au In Sm
Au In Sn
Au In Sr
Au In Tb
Au In Th
Au In Ti
Au In Tm
Au In U
Au In Y
Au In Yb
Au In Zn
Au In Zr
Au Ir Nb
Au Ir Os
Au K Pb
Au K Sb
Au K Sn
Au K Tl
Au La Mg
Au La Pb
Au La Sb
Au La Sn
Au La Zn
Au Li Mg
Au Li Na
Au Li Pb
Au Li Sb
Au Li Sn
Au Li Tl
Au Lu Ni
Au Lu Pb
Au Lu Sb
Au Lu Sn
Au Mg Pr
Au Mg Sn
Au Mg Yb
Au Mn Pd
Au Mn Pt
Au Mn Sb
Au Mn Sn
Au Mn Y
Au Mo Zn
Au Na Sb
Au Na Sn
Au Na Tl
Au Na Zn
Au Nb Os
Au Nb Pt
Au Nb Zn
Au Nd Pb
Au Nd Sb
Au Nd Sn
Au Nd Zn
Au Ni Sc
Au Ni Sn
Au Ni Tb
Au Ni Tm
Au Ni Y
Au Ni Yb
Au Ni Zn
Au Os Zr
Au Pb Pd
Au Pb Pr
Au Pb Rb
Au Pb Sm
Au Pb Tb
Au Pb Y
Au Pb Yb
Au Pd Pt
Au Pd Sb
Au Pd Sn
Au Pd U
Au Pd Zn
Au Pr Sb
Au Pr Sn
Au Pt Sr
Au Pt Ti
Au Pt U
Au Pt Yb
Au Rb Sb
Au Rb Sn
Au Rb Tl
Au Sb Sm
Au Sb Sn
Au Sb Sr
Au Sb Tb
Au Sb Tl
Au Sb Tm
Au Sb U
Au Sb Y
Au Sb Yb
Au Sc Sn
Au Sm Sn
Au Sm Zn
Au Sn Sr
Au Sn Tb
Au Sn Tm
Au Sn U
Au Sn Y
Au Sn Yb
Au Sr Zn
Au Tb Zn
Au Th U
Au Ti Tl
Au Y Zn
Au Yb Zn
Ba Bi Cd
Ba Bi Cu
Ba Bi In
Ba Bi K
Ba Bi Li
Ba Bi Mg
Ba Bi Mn
Ba Bi Na
Ba Bi Pb
Ba Bi Pd
Ba Bi Pt
Ba Bi Sb
Ba Bi Sn
Ba Bi Sr
Ba Bi Ti
Ba Bi Zn
Ba Ca Ge
Ba Ca Li
Ba Ca Pb
Ba Ca Sn
Ba Cd Ga
Ba Cd Ge
Ba Cd Hg
Ba Cd Pb
Ba Cd Pt
Ba Cd Sb
Ba Cd Sn
Ba Co Ge
Ba Co Sn
Ba Cu Ga
Ba Cu Ge
Ba Cu Sb
Ba Cu Sn
Ba Cu Zn
Ba Eu Ge
Ba Fe Sb
Ba Ga Ge
Ba Ga Hg
Ba Ga In
Ba Ga Li
Ba Ga Pb
Ba Ga Pt
Ba Ga Sb
Ba Ga Sn
Ba Ga Sr
Ba Ge In
Ba Ge Ir
Ba Ge Li
Ba Ge Mg
Ba Ge Mn
Ba Ge Na
Ba Ge Ni
Ba Ge Pd
Ba Ge Pt
Ba Ge Rh
Ba Ge Ru
Ba Ge Sn
Ba Ge Sr
Ba Ge Tl
Ba Ge Zn
Ba Hg In
Ba Hg Pb
Ba Hg Sn
Ba Hg Tl
Ba Hg Zn
Ba In Ir
Ba In Li
Ba In Mg
Ba In Pb
Ba In Pt
Ba In Rh
Ba In Sb
Ba In Tl
Ba In Zn
Ba K Sb
Ba Li Na
Ba Li Pb
Ba Li Sb
Ba Li Sn
Ba Li Sr
Ba Mg Pb
Ba Mg Sb
Ba Mg Sn
Ba Mn Sb
Ba Mn Sn
Ba Na Pb
Ba Na Sb
Ba Na Sn
Ba Ni Sn
Ba Os Sb
Ba Pb Rh
Ba Pb Sn
Ba Pb Sr
Ba Pb Tl
Ba Pb Zn
Ba Pd Sb
Ba Pd Sn
Ba Pd Zn
Ba Pt Sb
Ba Pt Sn
Ba Rh Sn
Ba Ru Sb
Ba Ru Sn
Ba Sb Sn
Ba Sb Sr
Ba Sb Ti
Ba Sb V
Ba Sb Zn
Ba Sn Sr
Ba Sn Yb
Ba Sn Zn
Ba Sr Zn
Be Bi Li
Be Ca Ge
Be Ce La
Be Co Ge
Be Co Mn
Be Cr Mo
Be Cr Nb
Be Cr Ni
Be Cu Dy
Be Cu Gd
Be Cu Ge
Be Cu Hf
Be Cu Ho
Be Cu In
Be Cu Mg
Be Cu Nb
Be Cu Nd
Be Cu Sm
Be Cu Ta
Be Cu Tb
Be Cu Ti
Be Cu Tm
Be Cu U
Be Cu Y
Be Cu Zn
Be Cu Zr
Be Fe Ge
Be Ga Ti
Be Ga U
Be Ge Ni
Be Ge Sr
Be Hf Pd
Be La U
Be Li Sb
Be Lu U
Be Mo Nb
Be Mo Ta
Be Na Sb
Be Nb Ti
Be Ni Zn
Be Pd Zr
Be Pt Th
Be Pt Y
Be Re Tc
Be Sc U
Be Ta Ti
Be Th U
Be Ti Zr
Be U Y
Be U Zr
Bi Ca Cd
Bi Ca Ce
Bi Ca Cu
Bi Ca Dy
Bi Ca Er
Bi Ca Gd
Bi Ca Ho
Bi Ca In
Bi Ca K
Bi Ca La
Bi Ca Li
Bi Ca Lu
Bi Ca Mg
Bi Ca Mn
Bi Ca Na
Bi Ca Nd
Bi Ca Pd
Bi Ca Pr
Bi Ca Sb
Bi Ca Sm
Bi Ca Tb
Bi Ca Ti
Bi Ca Tm
Bi Ca Y
Bi Ca Zn
Bi Cd Ce
Bi Cd Eu
Bi Cd Li
Bi Cd Sr
Bi Cd Yb
Bi Ce Cu
Bi Ce Ge
Bi Ce Li
Bi Ce Mn
Bi Ce Ni
Bi Ce Pd
Bi Ce Pt
Bi Ce Rh
Bi Ce Sb
Bi Ce Zn
Bi Co Cr
Bi Co Gd
Bi Co Hf
Bi Co Ho
Bi Co Pt
Bi Co Ti
Bi Co Tm
Bi Co Y
Bi Co Zr
Bi Cr Li
Bi Cr Zr
Bi Cs In
Bi Cs Mn
Bi Cs Ni
Bi Cs Pd
Bi Cs Pt
Bi Cu Eu
Bi Cu Gd
Bi Cu Ho
Bi Cu Ir
Bi Cu La
Bi Cu Mg
Bi Cu Mn
Bi Cu Nd
Bi Cu Pr
Bi Cu Sr
Bi Cu Tb
Bi Cu Yb
Bi Cu Zr
Bi Dy Gd
Bi Dy Ge
Bi Dy Ni
Bi Dy Pd
Bi Dy Pt
Bi Dy Rh
Bi Er Mn
Bi Er Pt
Bi Eu Li
Bi Eu Mg
Bi Eu Mn
Bi Eu Pd
Bi Eu Sn
Bi Eu Ti
Bi Eu Zn
Bi Fe Gd
Bi Fe Hf
Bi Fe Ho
Bi Fe Nd
Bi Fe Pr
Bi Fe Pt
Bi Fe Tb
Bi Fe Ti
Bi Ga K
Bi Ga La
Bi Ga Pd
Bi Gd Ge
Bi Gd Ir
Bi Gd Li
Bi Gd Ni
Bi Gd Pd
Bi Gd Pt
Bi Gd Sb
Bi Ge Ho
Bi Ge Lu
Bi Ge Nd
Bi Ge Pd
Bi Ge Pr
Bi Ge Sm
Bi Ge Sn
Bi Ge Tb
Bi Ge Tm
Bi Ge Y
Bi Hf La
Bi Hf Li
Bi Ho Mn
Bi Ho Ni
Bi Ho Pd
Bi Ho Pt
Bi Ho Rh
Bi In K
Bi In Li
Bi In Na
Bi In Pb
Bi In Pd
Bi In Sb
Bi In Sr
Bi Ir Zr
Bi K Mg
Bi K Mn
Bi K Pb
Bi K Sn
Bi K Zn
Bi La Li
Bi La Mg
Bi La Mn
Bi La Ni
Bi La Pb
Bi La Pd
Bi La Pt
Bi La Sb
Bi La Sc
Bi La Sn
Bi La Ti
Bi La Y
Bi La Zn
Bi La Zr
Bi Li Mg
Bi Li Nd
Bi Li Pr
Bi Li Sm
Bi Li Sr
Bi Li Tb
Bi Li Ti
Bi Li Tl
Bi Li Y
Bi Li Yb
Bi Li Zn
Bi Li Zr
Bi Lu Ni
Bi Lu Pt
Bi Mg Na
Bi Mg Ni
Bi Mg Sm
Bi Mg Sr
Bi Mg Yb
Bi Mn Na
Bi Mn Nd
Bi Mn Ni
Bi Mn Pd
Bi Mn Pr
Bi Mn Pt
Bi Mn Rb
Bi Mn Rh
