Phase fields     scores        Norm. score
C Hg N Se        11.15215126674999 0.38035244875676893
Cl La O V        11.160094192942495 0.38103094172416624
Cl Ho Mo O       11.160251794583528 0.3810444042192844
Ba Cd F P        11.174536609583642 0.3822646278853805
Ba Bi O Se       11.174781533985309 0.38228554958099337
C I O Rh         11.180164479165299 0.38274536632358847
Eu N O Si        11.183410745601021 0.3830226657587783
Cl La O Ti       11.184842531891997 0.3831449704240484
Ga N O Sr        11.189587579772308 0.38355029731979523
F Nb O Sn        11.190392637647706 0.38361906619584557
Ba F In Se       11.19232922210879 0.38378449124270736
N O Si Sm        11.194762762738385 0.3839923667992766
Cl Nb O Tl       11.20459870440181 0.3848325631053509
Cl N Pt S        11.205060412799313 0.38487200271401695
Cl Re Se Tl      11.207922513288636 0.3851164862968833
Ag F Sr Te       11.208654929393788 0.3851790500378162
Cl Mo O Yb       11.210769482744238 0.38535967737120563
Cl Dy Mo O       11.212527547399267 0.38550985307166674
As La N Ni       11.213940852560624 0.3856305790597379
Ag As O Th       11.214407805783695 0.3856704666868262
Cl Mo O Tl       11.227411362295358 0.3867812439281713
Cl Cr Sm Te      11.230372366988464 0.38703417601038054
Cu F Sr Te       11.230514010259322 0.38704627532501895
Ba Br In O       11.231177349448565 0.3871029384443779
As Cu O Th       11.236255694973723 0.38753673596953697
Cu Eu F S        11.237150054085077 0.38761313304948897
B Cl N N         11.242395422053702 0.3880611978044501
N O V V          11.244246590439523 0.38821932652185337
Nd O Se V        11.244457284132862 0.38823732419497015
Bi Br Nb O       11.244532255247437 0.38824372830508863
Eu Mo S Se       11.244618922422779 0.3882511315048102
C F O Pb          11.2461805654397 0.388384528665867
F Mn P Sr        11.246224616159937 0.3883882915239329
Mo S Se Sm       11.255909208930122 0.3892155594510704
Br Nb O Pb       11.25858567980574 0.38944418636041506
As Ba O Ti       11.26095147367264 0.38964627491847303
Ge Li N O        11.261825613040408 0.3897209448070236
F O Tl Zr        11.262853738151385 0.3898087683169607
Ag C F O         11.266036029304752 0.3900806029173889
Bi Br Li O       11.266520326187994 0.3901219720578606
C F Hg O         11.266764086140022 0.3901427942849811
Nd O Se Ti       11.269020351501716 0.390335526804885
B Br Na O        11.269255256455388 0.3903555926288915
Ba Cl F Zn       11.275365198867014 0.3908775102266409
Br Mo O Pb       11.281289167512854 0.39138354175304196
C Cu F O         11.28778399075744 0.3919383362694624
As Mn Nd O       11.29278884827833 0.39236585637332005
Ba F S Sn        11.299966607085224 0.392978987951547
Bi Br Na O       11.302124187736524 0.3931632907214606
C N Pb S         11.303590917637166 0.39328858030599606
As Ba Mn O       11.304137022116244 0.3933352291152057
C F N S          11.305831178687695 0.39347994572109374
Bi I Li O        11.305993134503986 0.3934937801543645
Mn Nd O Se       11.31217509610459 0.39402184970569526
Br Mo O Tm       11.31631046585428 0.3943750972651898
Br Cu Mo O       11.322763593424062 0.394926330093961
Ag C N S         11.32334571301294 0.394976055351085
C Hg N S         11.324070085245417 0.39503793197609793
Cl O Ru Sr       11.324728251662274 0.39509415323189073
B Ba O P         11.326082348259995 0.3952098215632412
Cu Eu F Te       11.326733413365567 0.3952654362176829
Br Gd O Si       11.33161521406848 0.39568244468092223
Li N O S         11.332781284252412 0.39578205160161084
Bi I Na O        11.341473081221116 0.3965245138849525
Br La O Pb       11.343113733366643 0.3966646600874622
C Cu N S         11.344983814215675 0.39682440432702565
Li N O P         11.34522553168354 0.39684505208303733
Br Er Mo O       11.357200165675636 0.39786793769897794
F I Na O         11.357636573248298 0.397905216085028
Bi Cl O Ta       11.357899451180286 0.3979276713897624
Br C O Ru        11.359959117715475 0.3981036102346467
B Ca I N         11.361089955889467 0.39820020760062036
Ba F In S        11.363640210564009 0.3984180529915779
Bi I La O        11.368420461739985 0.39882638698923606
Ba F O P         11.374925729751483 0.3993820737084452
Hg I Na O        11.375792420071262 0.39945610729161474
Al Eu N O        11.376984135363072 0.3995579048439319
Cl Re S Tl       11.37899874694426 0.39972999504806433
C F Mn O         11.38008472533735 0.39982276044517295
Cl Mo O Tb       11.386489261514425 0.4003698425469418
Cu Nd O S        11.39022080076367 0.40068859448757616
Cl Nb O Sc       11.390835875380931 0.4007411347972967
As La O Ru       11.391441985873143 0.4007929093821864
Cl Cr O Sr       11.393331143362415 0.4009542831680825
C I O Ru         11.399108370974062 0.40144777992363045
Li N O Si        11.400715985820419 0.4015851040458867
Br Ho Mo O       11.409294989016168 0.40231793136852884
B F O Sr         11.412275196738419 0.4025725037933407
Ag O P Th        11.41698138803295 0.4029745115193573
Ba O S V         11.426212796755754 0.4037630679966296
Cl N Nb O        11.428594079092479 0.4039664795957929
B Ba Cl O        11.43126135824815 0.40419432133891714
Cu O P Th        11.438442360002428 0.40480772993306285
Nd O S Ti        11.439182886099724 0.4048709864379085
C F O Tl         11.440482942407384 0.40498203859181103
C Cl Hg N        11.441606919686732 0.4050780498930708
Cl N P Ta        11.443145453585887 0.40520947304939675
Ba O S Ti        11.45038597360877 0.4058279657555808
Bi Cl Nd O       11.452475693817005 0.4060064718162882
Br Nb O Tl       11.452677597599937 0.4060237186461709
F O Re Sb        11.45452265678763 0.4061813255095535
Ca F S Sm        11.455959558839366 0.4063040671683971
Br Mo O Yb       11.458714780598827 0.4065394210596598
As Cr La O          11.45964550437 0.40661892444645
Br Dy Mo O       11.460434809773668 0.40668634773007856
Li Mo S Se       11.46076366543806 0.4067144389209283
La N O Si        11.462627448661069 0.40687364521076613
Ba Bi Cl O       11.46366579068183 0.4069623414597004
Au C Cl O        11.466115668750739 0.40717161257722667
Ca Cl F Sr       11.466923420466584 0.40724061156391295
As Au O Sm       11.477794439943514 0.4081692252869629
Cu Nd O Te       11.478609600887085 0.40823885717754177
Bi F O Y         11.48529539362557 0.40880996450557183
Ba Cl F Ni       11.488684688037553 0.4090994815383671
C Ca F O         11.494585598818647 0.4096035434381223
C N S Tl         11.49692307873415 0.4098032133891791
Ba Cl Hg O       11.497620401323767 0.40986277940573185
F O Pb Y         11.499054576314679 0.40998528811622076
Cu F O Sr        11.49937642951631 0.4100127811494618
Ga Li N O        11.501520080960288 0.410195894072084
B Eu F O         11.506974843498709 0.4106618455276869
F O Re Te        11.515307009736354 0.41137358778216737
Ba Cl Cu O       11.518219017808349 0.41162233452234503
La Mo S Se       11.522352486904845 0.41197541972607904
F O Sr V         11.52390703760367 0.41210821105399204
Ba F Ga O        11.530817714513175 0.4126985282204132
Er F O Sr        11.533285675746042 0.4129093440205002
Cl Nb Nb Se      11.533351681600402 0.41291498230882234
Cl O Pb Re       11.541494775393298 0.41361057379959437
Ba Cl O V        11.542709581628484 0.41371434380416794
F O Sr Ti        11.547875712840126 0.4141556400734266
Ba Cl N P        11.54813107343569 0.41417745323951216
Hg N N O         11.548582150273369 0.4142159846893454
C Ca N S         11.550761377995167 0.414402136574402
Cl Nd O Ti       11.555548914296963 0.4148110928750402
Er N O Zr        11.55809085184304 0.4150282278082847
Mg N Nb O        11.56365572352991 0.4155035849011876
Cl F Na Pb       11.563867727309036 0.415521694483187
Al N Nb O        11.569288762915052 0.4159847649493538
Cl Eu O Sr       11.576659899704396 0.4166144150747712
Cl Mo Mo Se      11.577636570324154 0.416697843288871
C Cl O Pd        11.57865032095796 0.41678443891610756
F Gd O Se        11.581129503674726 0.4169962132669512
F O Te W         11.581645936529938 0.41704032749537334
B Cl N Sr        11.584922144666299 0.41732018458158754
Nb O Se Sm       11.58949179906842 0.41771052918509194
F Mn O Sr        11.589992200237754 0.41775327397033096
Bi Cl O W         11.5940537712597 0.41810021756620347
C I O Y          11.596072577501843 0.41827266608261104
N Pr Se Si       11.59635072113227 0.4182964253990889
Cl N Re S        11.599626846625023 0.41857627542580106
Mn O Pr Se       11.602390547199109 0.4188123535861745
Bi Br O Ta       11.602701063588853 0.41883887821722326
Br C I Y         11.603143326148116 0.41887665674228175
Cl O Pb W        11.607684037786697 0.419264529025001
Ba Cl Mn O       11.608687706888249 0.41935026347732934
Cu Gd O Se       11.619354529607655 0.4202614345022369
K O S Se         11.620012988605815 0.4203176807506272
Ba O Te Yb       11.623772246697776 0.42063880046346497
Ag Cl O W        11.626922173309978 0.42090787045132544
Cl Hg O W        11.627627633500696 0.4209681315901779
Cl N Sc Sc       11.627732349402145 0.42097707653074323
Br Mo O Tb       11.630689133945076 0.42122964812336133
Cl O Tm W        11.641723497818015 0.42217221489359696
C O Os S         11.645639442734174 0.42250671895695285
Cr La O S        11.645848442171735 0.42252457190499015
K Se Sn Te       11.645968015872995 0.42253478601417643
Cl Cu O W        11.647996344119205 0.4227080479100162
As Co Ni S       11.66335499773047 0.4240199999804973
Cl N S W         11.665486275830993 0.4242020559593296
F O Pr Sb        11.667287346977126 0.4243559053187238
Gd O Se Ti       11.667355094287707 0.424361692364037
Ba Cl O Tl       11.667902633966236 0.4244084637694669
B Ba Br O        11.674524755571944 0.4249741322435057
Ag C N O         11.676931101488988 0.42517968479961316
C Hg N O          11.6776335405793 0.4252396878729456
F Gd Ge O        11.678331666029749 0.42529932247070107
Cu O Pr S        11.678496945024884 0.42531344077334415
Cl Er O W        11.681474181081244 0.4255677593553835
C N O Tm         11.691669116270852 0.42643862125962073
Bi Br Nd O       11.695297839104137 0.426748590515704
Ag Ba F Se       11.701647342275498 0.427290971641227
Ba Bi Br O       11.706255822778417 0.4276846328104025
B Cl O Pr        11.707581449744604 0.42779786923639374
In K Se Te       11.707760013796099 0.42781312236228647
As Cl K O        11.715898686456422 0.42850833619534295
Ba F In O        11.716009587212687 0.4285178094526015
B F Li O         11.71828140699091 0.4287118706468462
Ba Cu F Se       11.722587177384966 0.4290796740055569
O Pr S Ti        11.72625541707339 0.42939301883226233
Bi F Nb O        11.728812456177872 0.42961144375623855
C Er N O         11.731250562833504 0.429819709347473
Cl N Si W        11.731494508554333 0.429840547443157
Cl Ho O W         11.7321292008925 0.429894763518879
Bi I Nd O        11.733328259381386 0.42999718833468287
Bi Cl O Pr       11.73922316519605 0.43050073728399657
F Nb O Pb        11.742286297924261 0.4307623932485529
Ba Bi I O        11.744250758791623 0.4309301995268597
F Gd O S         11.746771726732502 0.43114554321474813
B F Na O         11.752516752935968 0.4316362892927168
Nb O S Sm        11.755016187983367 0.4318497936185821
As Nd O Ru       11.755635191898522 0.43190266957299
Ba Br Cu O       11.759683727468463 0.4322484996670752
C Cl O Os        11.759962739704529 0.432272333180745
Ag F Nb O        11.761304264644252 0.4323869276280716
As Cl Co O       11.76870042907805 0.4330187156407545
Br Nb Nb Se      11.774506063498356 0.4335146389352671
B F La O         11.778523768744781 0.43385783547124235
Cl O W Yb        11.780194729424428 0.4340005706600711
C Ho N O         11.781691572569203 0.4341284325490537
Cl Dy O W        11.781867825990794 0.43414348829855126
Ba N O P         11.782023913262544 0.4341568214346791
Cu F Nb O        11.782138074812492 0.43416657323230523
Ag F Mo O        11.783039157070439 0.43424354461038983
K O S S          11.785108708639255 0.4344203278450662
Cl Co O Se       11.787303984478859 0.4346078505769382
Ba Br N P        11.788983133295917 0.43475128520492956
Cl O Tl W        11.796033289463395 0.43535351683377205
K O P S          11.797075824224697 0.43544257123093827
Ba Cu I O        11.797506595341696 0.43547936814511723
F Mo O Tm        11.797644618842186 0.4354911582552297
B Ca F N         11.802919150856775 0.4359417142331489
Br F Na Pb       11.804398707371087 0.43606809948028585
K O S Sb         11.811601479911623 0.43668336775750216
I Nb Nb Se       11.812281470418982 0.43674145324966895
B Cl Gd O        11.813283100444151 0.4368270135219842
As O Sr Ta       11.81680069931197 0.4371274904540492
B N O Sr         11.818086871461846 0.4372373566088397
N Nd O Si        11.82462837785136 0.4377961388477655
B Br N Sr        11.825024867875085 0.4378300074355152
Ba I N P         11.826712299459212 0.43797414958603276
Cl Mo O Y        11.826814899254316 0.4379829137666069
F O Sc Sr        11.828539665335372 0.4381302450684519
F Nb O Ti        11.829478129885258 0.43821040968056285
C N O Yb         11.829555722336863 0.43821703770800013
C Dy N O         11.831221838585854 0.4383593590805534
Gd O S Ti        11.83179024134887 0.4384079126322307
Bi Br O W        11.833971221815014 0.4385942142385211
Ba N O Si        11.835466620174607 0.4387219527124604
Er F Mo O        11.836871698050786 0.4388419759173254
C F O Ru         11.839518873208483 0.4390681003561579
Cl O Pr Ti       11.839800324140436 0.43909214218575165
Bi Cl Gd O       11.84464244842835 0.4395057614486013
C N O Tl         11.845328281261027 0.4395643459982374
Br O Pb W        11.847325468179426 0.4397349477696586
Ca Cl O W        11.848512543740812 0.4398363489914067
K O S Si         11.850450650801598 0.440001904100309
N O Sc Zr        11.852726955241197 0.4401963483789655
C I Mo O         11.858906540974289 0.44072421498123715
Cl Na O Y        11.860030455501652 0.4408202209221572
F Na O V         11.860946769684169 0.44089849342698656
B I N Sr         11.862639403729188 0.4410430799770928
Ag Ba F S        11.865607272367482 0.4412965983845965
Ag Br O W        11.866175089391353 0.44134510190183024
F Mn Nb O        11.870595543097352 0.4417227016276159
Ca Cl N Sr       11.870867064632359 0.44174589527785657
Cl Eu Mo O       11.879137491887645 0.44245236372463387
Br O Tm W        11.88067834879527 0.4425839853147448
F Na O Ti        11.88423570706811 0.44288785853629203
Ba Cu F S        11.886258265344367 0.4430606275553332
F Ho Mo O        11.886864520944222 0.4431124145354684
Cl Mo O Sm       11.889825270387291 0.44336532481395546
Cl Lu Mo O       11.893151758140428 0.4436494768370182
C Ca N O         11.897590101524637 0.44402860471761224
Ag I O W         11.903659594810998 0.4445470671092615
As Eu O Ta       11.908283824719716 0.44494207360896293
B Eu N O         11.909560117159664 0.4450510958287172
Mg N O Ta        11.912233208934083 0.44527943409174425
B Ba Cl F        11.91483562865706 0.44550173547507127
B Br Eu N        11.916444856108951 0.44563919734776
Ba N O Zn        11.917120822857719 0.44569693912630787
Br Er O W        11.919632170128088 0.445911461006575
F Nb O Tl        11.928510390969217 0.44666984780984026
Ba Ga N O        11.932598597986063 0.4470190666799354
Dy F Mo O        11.93595836210755 0.4473060612047863
F La N Si        11.94493197318999 0.44807259634108654
Cl N O Re        11.945036826793645 0.44808155304431674
Eu Eu I O        11.94576459843294 0.4481437200501741
Cl O Tb W        11.947542557802963 0.44829559517775847
Ag Ba F Te       11.95048051006686 0.4485465580976307
As Br K O        11.953370824131412 0.44879345171326274
B Eu I N         11.953771727188437 0.44882769726687943
C C Cl N         11.955005303714337 0.44893307064909244
Cl Co O P        11.961890794086457 0.4495212363554509
Pr S Se Sm       11.965550771235819 0.4498338753875261
C I O Pt         11.96641586350623 0.44990777246366714
I O Sm Sm        11.96701160104363 0.44995866098003284
Br Ho O W        11.969279327274437 0.45015237249922535
Ba Cu F Te       11.970985090204358 0.45029808053225406
Bi Br O Pr       11.976232819637405 0.450746347005948
Ca F Nb O        11.98040935362875 0.4511031108575237
Cl In K Te       11.983803051151703 0.4513930040086102
C F O Sr         11.990552394517303 0.45196953989691285
As I K O         11.990582744647574 0.4519721324364184
Ba Cl Cu F       11.998289093014066 0.4526304166813246
Cr Nd O S        12.002324532586327 0.4529751281017475
Al N Nd O        12.007869435739485 0.4534487794618551
Ba C Cl O        12.008624309226738 0.4535132615355852
La Nb O S        12.010392178965487 0.4536642747964346
Bi I O Pr        12.013373924389612 0.45391897857333086
Br O W Yb        12.016396293857982 0.45417715249808666
Cl Li N Ti       12.016735138065975 0.4542060969206579
Nb S Ta Te       12.017112616290673 0.454238341500879
Br Dy O W        12.018036507558202 0.4543172612481441
Br Co O Se       12.023365886905216 0.4547725023419051
Eu Eu F S        12.033422851562653 0.45563157866063975
C I O Os         12.033641018584843 0.45565021471323325
Cl Co O Te       12.03436617030644 0.45571215792301173
Eu N O Ti        12.039561059164578 0.45615591070016676
F O Ru Sr        12.041420098758097 0.45631471178426913
C N S Sr         12.044415180841305 0.4565705547923727
Cl N Na Ti       12.050122583320105 0.457058087012882
Ba Cl O Ru       12.059415784741065 0.45785192188631635
Cl F Sm Sr       12.064935294477612 0.4583234041145236
C Cl O Re        12.069850049603206 0.45874322757861913
Bi F O Ta        12.072622248869507 0.4589800317060682
Bi Br Gd O       12.079583881864288 0.45957470159397634
Bi K S Se        12.080868213617011 0.4596844105401397
F O Pb Ta        12.085712797933182 0.46009823994114546
As Au Nd O       12.092927195922911 0.46071450127625124
Cl Na Nb O        12.0960056943928 0.4609774697983475
F Nb O Zr        12.096432963620801 0.4610139675775484
O S Sm Ta        12.098081331825185 0.4611547728937821
F Mo O Tb        12.099523367610855 0.46127795308148606
N O Pr Si        12.102561599888437 0.461537482023805
Mo Se Te W       12.102844578560523 0.46156165435454066
F Nb O Sc        12.103613921496468 0.4616273724235375
Br Ca N Sr       12.105299537560313 0.4617713594904361
Cr F O Sr        12.105962273321753 0.46182797106436785
Bi Gd I O        12.116408182957507 0.462720271465272
Cl La Nb O       12.121275753881205 0.4631360644060591
Br Mo O Sm       12.123891165307652 0.4633594755541282
Br Lu Mo O       12.12715344877121 0.4636381431803955
B F Nd O         12.131101780892594 0.46397541379230617
C Eu N S         12.134182375887626 0.46423856140174724
As Gd O Ru       12.138011121211106 0.46456561678574326
B Ba F O         12.141666453224412 0.4648778590254947
Cl La Mo O       12.142366312755703 0.4649376417502284
Al Cl K O        12.14397292271502 0.4650748800339954
C Cl N Sr        12.154988385743254 0.4660158322745358
Cl I Mo Na       12.160597183189175 0.46649494155119026
B La N O         12.172131050322038 0.46748017640631545
Ba Bi F O        12.172179812228647 0.4674843416987917
Br O Tb W        12.180499382143482 0.46819500796235475
Br C C N         12.187819486672858 0.4688202988593649
As Ba Nb O       12.191540162375643 0.4691381228246292
Ba Br F Pb       12.191892514121777 0.4691682210750736
Ba Ca Cl F       12.193046043795183 0.46926675677238716
N Na S Zr        12.203146572991187 0.47012955441904625
Gd N O Si        12.204842952202597 0.4702744608851377
Cl O Sm Ta       12.208168475268108 0.4705585305035855
Br Co O Sb       12.208626250126537 0.4705976341052769
Ba Br Cl Sr      12.214445729148418 0.4710947400199699
Li N O V         12.219070321182278 0.4714897774527758
F O Sr Y         12.228042589239486 0.4722561978664723
Ba F I Pb        12.228378615864928 0.47228490160822906
Cl Cr Gd Te      12.23751370479942 0.4730652303495994
Cl Os Re Se      12.238297625420962 0.47313219365957243
Li N O Ti        12.241677972478646 0.4734209464001129
C Cl Eu N        12.243944933736621 0.4736145925745354
Ba F O V         12.246651481388524 0.47384578867320687
Mn N Nb O        12.261247517407469 0.4750925971604965
Br Co O Te       12.265674100876021 0.47547072049693656
Cl O Re Sr       12.267961161726179 0.4756660835993041
Ba F O Ti        12.269208310827027 0.4757726163649015
La N O V         12.276855564494298 0.47642585267950294
Br C Cl Pr       12.278632692055872 0.47657765675314984
Cl Li N Zr       12.27961974152163 0.4766619715390057
B F N Sr         12.28644574800854 0.4772450560703903
Ba Br O Ru       12.290252279637981 0.47757021393767407
La N O Ti        12.299357000238906 0.4783479485845951
Br C O Re        12.300490731990777 0.47844479312298277
B Ba Cl N        12.304083069991185 0.478751654349024
Ba Cl O Sm       12.306629552312755 0.47896917750168927
F O Pb W         12.307910332053353 0.47907858303130485
Ba F Mn O        12.308856904556015 0.47915944023312385
N O Sm Zr        12.312278648749787 0.4794517291598302
Ca F O Ta        12.317198326414216 0.47987197311228197
I Mo Nb O        12.33038420080692 0.4809983241355207
C I O Re         12.336655654788915 0.4815340382185936
C F La O         12.339649254758406 0.4817897546230117
Cu F O W          12.3459364510511 0.48232681343054007
Br C O W         12.362617009292505 0.483751683961219
Ba Nb O S        12.36672803869417 0.4841028523430208
C N Na S         12.367277869864097 0.48414981949001534
Ca N Nb O        12.367593153716024 0.48417675136261235
Br La Mo O       12.371655172248746 0.48452373318531805
Cr F Nb O        12.374871389607263 0.4847984657972655
C N O Sr         12.377418909489682 0.48501607757945225
Ca Mo N O        12.388264373485073 0.4859425083268481
Cl F K Sb        12.388676561548527 0.48597771785738103
I Nb Ta Te       12.393489975249679 0.48638888463222635
B F O Pr         12.402168819330825 0.48713024046652204
Cl F N Re        12.408604942167942 0.4876800207334484
As F K O         12.410020550026864 0.48780094342032637
C N O Y          12.414934025352983 0.48822065756262817
C Cl Gd I        12.41539429467718 0.48825997424416373
Ba Br Ca F       12.421399432189354 0.48877293929904636
F K O Se         12.42766412022865 0.4893080754282993
Cl Lu O W        12.43135930661199 0.489623722069544
La Nd O S        12.433422947789124 0.48980000043245214
Br Lu O Ta       12.43942455784162 0.490312664168082
Cl F K Te        12.444899082768165 0.49078030374730947
Cl La O Ta       12.454255988750758 0.4915795803302623
C I N Y          12.457352173530163 0.4918440596352025
C Eu N O         12.464788154790844 0.49247924884240285
C N O Sm         12.474974194481668 0.49334935088393744
Cl Mo Nd O       12.484673320541232 0.4941778602596791
C Cl La N        12.49949357623534 0.4954438218234373
B F Gd O         12.50199926539819 0.4956578603823107
C Eu I N         12.507037221712558 0.49608820781932655
F Mo O Y         12.514786401772971 0.4967501507918099
I Pt Ta Te       12.516859502644477 0.49692723721159165
As Ba O Ta       12.522652189633162 0.4974220545231088
B Ba N O         12.52386587267219 0.4975257285831059
Ba F O Sc        12.533730079656117 0.4983683393420805
Cl F Na Nb       12.554000381397207 0.5000998494738665
La N O Zr        12.556325905186762 0.5002984981202832
Eu F Mo O        12.564244329522902 0.5009748981137778
Ba Br Eu I       12.564828764374866 0.5010248211430678
F Mo O Sm        12.574349803513423 0.5018381181498962
F K O S          12.582166780975973 0.5025058524465658
Mn N O Ta        12.590526478858488 0.5032199464826149
Br O W Y         12.59309247790384 0.5034391367740046
F K O P          12.593376498475605 0.5034633981048876
F K O Sb         12.606984696988457 0.5046258244911018
N Nd O V         12.615513893573427 0.5053543972815563
Eu F La O        12.619785238227964 0.5057192599580052
Ba N O V         12.62567323519517 0.5062222187464276
F N O Re         12.626568528869363 0.5062986956577025
Cl F K Sn        12.632072165931824 0.5067688220256791
N Nd O Ti        12.637412348531463 0.507224985944449
K O S V          12.639720532976208 0.5074221534461055
Co F O P         12.642513966392448 0.5076607714165958
B Cl K O         12.644284579033036 0.5078120189789562
Cl Na O W        12.645818399701502 0.5079430395262426
Ba N O Ti        12.647554099895958 0.5080913048313599
Co F O Sb        12.656069330885147 0.5088186846661844
C Li N O         12.660118199619262 0.5091645432194967
Ba Cl O Os       12.660898608717252 0.5092312065714969
K O S Ti         12.661577122128653 0.5092891658886
Ba Cl F Sr       12.661683160749412 0.5092982238172165
F K O Te         12.662237929517964 0.50934561273899
Cl La O W        12.669991915588355 0.5100079662458153
Bi Cl K O        12.67358787539836 0.5103151368505772
Ba C F O         12.686740551494266 0.5114386520409798
F N O W          12.687098166440244 0.5114691998793962
C N Na O         12.69181325591196 0.511871967696908
B Cl Co O        12.693224975302497 0.5119925582267967
Ca N O Ta        12.694113862241403 0.5120684878681196
Br Mo Nd O       12.707787374225253 0.5132364933985529
C La N O         12.715899333739154 0.513929425367024
K O Te V         12.719429375218377 0.5142309651598188
Gd Nb O S        12.720687235903824 0.5143384129200469
Cl Cu K O        12.722954280244716 0.5145320661914975
Cl Nb O Pr       12.728137929560795 0.5149748588753496
Ba C N S         12.737659759302126 0.5157882234162847
F Li Nb O        12.73798064392269 0.5158156337123287
F Mo Nb O        12.738638468665249 0.51587182578195
Ba Cl Eu F       12.74710419452302 0.5165949768372666
Cl Mo O Pr       12.74822454012481 0.5166906779168747
Co Cr S Se       12.757735097970164 0.5175030796008017
As O Rb Sn       12.759780673268319 0.517677814757649
O Rb Sb Te       12.768935817165739 0.5184598566146884
Cr Li N O        12.769478010700192 0.5185061713469644
F Na Nb O        12.769482439768687 0.5185065496825741
Cl Na O Pr       12.779045373956656 0.5193234254078388
Cl Nd O Ta       12.788217251862113 0.5201068967011451
F Mo Na O        12.789504116699637 0.52021682202603
O Pr Se Ta       12.792527915055734 0.5204751180078531
Ba Cl O Ta       12.798239500954942 0.5209630075804587
K N O Se         12.801327572581945 0.5212267938515324
N O Sc Ta        12.810456214658293 0.5220065718956154
Ca N O Th        12.810795031019099 0.5220355139394517
F La Mo O        12.813406560861253 0.5222585935185773
Al F K O         12.814929042660097 0.5223886454878985
O Os P Pr        12.817897091997358 0.5226421793308944
N Nb O Sr        12.829856158700267 0.5236637351728978
Cl K O Tc        12.838714521527036 0.5244204256840455
N O W Yb         12.843148680104308 0.5247991960941046
Cl Gd Mo O       12.84536582329502 0.5249885867577152
Mo N O Sr        12.849783765669182 0.5253659719629394
Ca Co O S        12.851039585681923 0.5254732454067952
Br Cl Rb Te      12.855365459239598 0.5258427659985264
Cl O Pu Te       12.864127776808163 0.5265912522244187
B Br K O         12.864630758146824 0.5266342174103901
Ce O Se Se       12.865838698542001 0.5267374009278112
Br Na O W        12.866138310546548 0.5267629940950028
Cl Hf N Na       12.87225351804374 0.5272853614418039
Cl Nd Nd O       12.872288842904817 0.5272883789279592
Mo N O Y         12.885923747148658 0.5284530865453246
N Nd O Zr        12.887642471947837 0.5285999017946262
Ge K N O         12.889331151826871 0.5287441505757858
Bi Br K O        12.893433276801373 0.5290945583322127
N O Pr Ti        12.897842915449926 0.5294712342246102
Cl Gd La O       12.899696392602566 0.5296295601592617
Ca N O W         12.905840912365585 0.5301544313901153
C Eu F N         12.90970625386776 0.5304846128575315
B Br Co O         12.9127360501765 0.5307434211906705
Cl Mo Mo N       12.91336670813475 0.5307972926454883
Eu N Nb O        12.91416485630257 0.5308654712871731
Bi I K O         12.927939594551523 0.5320421236698268
F I K O          12.942121890876201 0.5332535900846759
Mo N O Sm        12.94377939847732 0.5333951760976275
B Co I O         12.947190923075631 0.5336865920559218
Ba Cl O Re       12.949243613465853 0.5338619349912906
Eu F Nd O        12.949478279316352 0.5338819803908567
K N O S          12.951373403605638 0.5340438638669786
Ba Br Eu F       12.965703119149033 0.5352679229839036
B Ba F N         12.966757043070624 0.5353579502549163
Br Mo O Pr       12.966804577586764 0.5353620107024304
Ba Cl F Na       12.969188306334162 0.535565631276523
F N Na Zr        12.974548929028606 0.5360235412093232
Cl O Re Re       13.006042156653244 0.5387137252732423
Ba Cl O W        13.00827187721503 0.5389041903088936
Ce Cl S Si       13.013286034059751 0.5393325047706069
C N Nd O         13.043163117636665 0.5418846361390698
Cl O Pr Ta       13.045637641971746 0.5420960125661337
Cl K N O         13.054266683682252 0.5428331142304401
F Li O Ta        13.05524098654081 0.5429163401879297
Br Gd Mo O       13.062320435594907 0.5435210740454329
F F N Re         13.065978900624794 0.5438335839107001
Ce O Se Si       13.07433685464074 0.5445475289838643
F O Os Os        13.081832724816651 0.545187833964122
F Na O Ta        13.085979065827155 0.5455420187000594
As Ce Cl O       13.100819478640304 0.5468097021057662
Cl Co N O        13.101675709876469 0.5468828422631994
Li N Nb O        13.102797526493228 0.5469786689984273
C N O Re         13.109338670429276 0.5475374202762026
C Co O S         13.113942055085657 0.5479306461528988
Br Gd La O       13.115752324941504 0.5480852812755868
Cl F K Pb        13.123476952508023 0.5487451269486582
Ba F Nb O        13.128522232638195 0.5491760999935918
Br Gd I Na       13.132631999254848 0.5495271605069934
As Cd Ce O       13.136573384902304 0.5498638377439187
F Mo Nd O        13.138241737059483 0.5500063501100614
N O Pr Zr        13.14311566903222 0.5504226864182334
N O Sr Ta        13.144899215461683 0.5505750387982112
Ba F O Pd        13.145839692342866 0.5506553753057432
Ce O Se Zn       13.148299615461253 0.5508655044817807
C F La N         13.15232556178284 0.5512094049789164
Mo N Na O        13.152891989460153 0.5512577898167309
Cd Ce O Se       13.153242403683315 0.5512877225619605
La N Nb O        13.156701944550319 0.5515832401195697
Ba Br O Re       13.164486400493217 0.5522481963944065
Br Cd I Rb       13.166805232484707 0.5524462734205142
Cl Cs Ga Se      13.174494909329892 0.5531031335668338
Br Ce S Sb       13.192693217281521 0.5546576518469305
F Li O Re        13.20330614102914 0.5555642187659428
Cl K O Ru        13.214904666483868 0.5565549768017715
