element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
Cd,-0.104618295387133,0.5675385633692309,1.6510097578324767,1.278067980535045,-1.131254231761806,-0.8383931302573031,-0.9250790745846,-0.6464763542885439,-0.093092320264895,-0.154791635895274,0.27442166971763,-1.4073901626821708,-0.236994565077488,-0.6745131033718139,-0.6061219262184631,-0.6746164576683521,0.3928393580879621,0.779598105289363,-0.052753496133999,-0.052408404427537,-0.051953491213461,-0.051105131046989,-0.050088189929452,-0.049060695029303,-0.048159738661135,-0.047472367295424,-0.0471255358989909,-0.0470969322023469,-0.047491235899467,-0.048253994650171,-0.049324514230112,-0.050751069477458,-0.052400741319955,-0.054316150655275,-0.056432586045681,-0.0586919203881729,-0.061129643594399,-0.063705984038606,-0.066407135463828,-0.072116448753094,-0.078310824859013,-0.081532152591535,-0.084819275071656,-0.091560020998532,-0.098488604838487,-0.105486170256874,-0.112371888493249,-0.115783941894866,-0.119077574401445,-0.1254503645339569,-0.131422209011028,-0.1367966753953119,-0.141513224052757,-0.143608448933531,-0.145561058657322,-0.148821110736403,-0.151281393567008,-0.153873692161751,-0.1515327760868139,-0.1454365499574439,-0.136118591312044,-0.112931907373088,-0.091101491334335,-0.077130204799544,-0.0742338846936109,-0.082580581180044,-0.100487500387869,-0.124970618184091,-0.1527801416649249,-0.180729789211367,-0.206535132879186,-0.228119339337557,-0.244321082290732,-0.25494132236691,-0.23896755593514,-0.1782227909587689,-0.144648113206241,-0.154306700995703,-0.243322193313136,-0.321861563684471,-0.945992712762334,-0.9375414373799732,-0.4394666209178421,-0.51096314088158,-0.6223084040819731,-0.44780316079175,0.197813576139656,0.442745019776957,-0.5701889578367061,1.4695671605508471,-0.680729363320218,-0.198011183447554,-0.11710376972445,0.6608682509379441,1.207569056222445,-0.021241743975955,0.104178845554526,-0.423971490452934,0.006233209646383,0.0500898247958829,0.110641570771292,-1.1301807352343192,-0.554245144489764,-0.440053066562239,0.17343318349377,0.5115114637141721,-0.457096283681074,-0.4865130065286729,-0.4664237859336911,-0.6552773748425991,-0.3252018350719439,-0.808904364666847,-0.101017297115612,0.5136723380500401,0.06510496827712,-0.305540203951187,-0.303189884638473,-0.705756877493654,-0.8448595390928509,-1.045367724509722,0.762830949204313,-0.5178823456082391,-0.8219327277902221,-0.9540948811298532,-0.747398797153722,-0.324676597158068,-1.0729727583055502,-0.432041943212606,-0.3868510370448221,-0.3223819091215419,1.1929544030070345,-0.335246943764634,-0.335248090921488,-0.216545013446606,-0.4098771352956049
In,-0.072289419680858,0.731702610624794,-0.132723165763243,-0.153076033402494,-0.6363305053660151,-0.340438422589329,-0.6858765698107451,-0.476847690526921,0.051082265290217,0.018151462189677,-0.6685833228689201,-0.260334787285918,-0.236644048367302,0.26668583913926,0.270921354124224,0.224959574911081,-0.7241581895624051,-1.445662505924941,-0.017584498711333,-0.0173868616936469,-0.017397946688475,-0.0172181631529339,-0.017122345777302,-0.017100552716319,-0.017263248763361,-0.01763305754059,-0.0182702535201959,-0.019118645665276,-0.0202099607638609,-0.021525282845147,-0.022964207627023,-0.024571402312251,-0.02624810872295,-0.027994644214805,-0.029819167485693,-0.031699983126859,-0.033590478070266,-0.03556702127182,-0.03757405258897,-0.041727191676142,-0.0462575874763859,-0.048665685524282,-0.0511243764458059,-0.056339974458429,-0.061962858464586,-0.067846872461946,-0.073921766894453,-0.077019004059609,-0.080141634676114,-0.0862781024261249,-0.092279597118394,-0.097966144190623,-0.103241485262433,-0.105686544370618,-0.108001662799909,-0.1121898649649019,-0.115637374194086,-0.121110441704098,-0.121575046319354,-0.1180077125647909,-0.110486043425434,-0.088571070461824,-0.064709521492009,-0.046201311831942,-0.037547113552411,-0.040137986503655,-0.053174547148539,-0.074209248001014,-0.100371777251679,-0.128471956817464,-0.156001285163351,-0.1803514036963349,-0.200294794661775,-0.215017305033457,-0.2151041771645009,-0.154717919334179,-0.112618315117313,-0.113039349866584,-0.195823830894753,-0.294675181763303,-0.3807043844043541,0.108917114593117,-0.4394666209178421,2.827329379544744,-0.6223084040819731,-0.44780316079175,0.3245176968042719,0.442745019776957,-0.038012597189113,1.4695671605508471,-0.680729363320218,-0.243670232807226,0.050024911338599,0.355911977403307,1.422475413685762,-0.16317521508802,-0.142925475486462,-0.4780614547364561,-0.0519434137198629,0.0500898247958829,0.019982089704514,-0.251947857605475,-0.025654191044139,-0.162644131015744,-0.052728569806295,0.5681755743851741,-0.3681635145709981,-0.497326123041455,-0.8045248574806642,-0.9041648359497958,-0.322352693991815,-1.18299728423553,-0.101017297115612,0.3366737985188289,-0.091274612388515,-0.5383004259506491,-0.0238135100264539,-0.777344000258535,-0.785322457478925,-0.9564157083579872,0.70220686432007,-0.734159096293157,-0.187001461611153,-0.125157884373768,-0.9291919902711,-0.6098804912883471,-0.4259022882846739,-0.494276576711321,-0.352467396893913,-0.3223819091215419,0.7117890313099091,0.040187445381871,0.040186623544652,-0.216545013446606,-0.1245213266022959
Sn,-0.02001522597549,0.895866657880357,-0.2856213363150779,-0.216943505069259,-0.141406778970225,-0.340438422589329,-0.9250790745846,-0.604779922972838,0.339431436400445,0.215800717143908,-0.21181527958481,0.506916837574522,-0.237384425500041,-0.015673843614061,-0.057969876004283,-0.032062148683042,-0.148314733320289,-0.529378724836698,0.017584498711333,0.017740273631399,0.017615987712863,0.017553120187207,0.01737101055,0.016966459313387,0.016291776311663,0.015280605340499,0.013936905094519,0.012311030549595,0.010402813370666,0.0083391996185669,0.006107444798097,0.003850065089164,0.0015534435245979,-0.000666727233966,-0.002854029737687,-0.004944817245031,-0.006928102186554,-0.0087967634178669,-0.010611663384413,-0.0140364342030179,-0.017469031679026,-0.0191844217142819,-0.020937558525219,-0.024659631088187,-0.028737086701197,-0.033209481853117,-0.038019260714472,-0.040542771041195,-0.0431332167193629,-0.048483759085905,-0.0538906940555279,-0.059340794128363,-0.06460325923335,-0.067129963580712,-0.069587430052427,-0.07419584963345,-0.0783251479862369,-0.0860111306077529,-0.089166786509566,-0.08826637365894,-0.0831042927959059,-0.063768647382984,-0.039280176689525,-0.017363386276235,-0.003501035449653,-0.000239911891798,-0.007832966960848,-0.0247404127068589,-0.0482147719003659,-0.075544152213384,-0.103759251045854,-0.130323155643066,-0.153566532701799,-0.172086457942674,-0.189389329351314,-0.132192417360614,-0.082044416941518,-0.0728123521272759,-0.147859798256583,-0.244267098617804,0.184583943953626,-0.1003745958015,-0.4394666209178421,2.159670875459479,-0.6223084040819731,-0.44780316079175,0.4512218174688879,0.442745019776957,0.4941637634584779,1.4695671605508471,-0.680729363320218,-0.312158806846733,-0.00568464901575,0.127194772252329,0.7538778571332211,-0.352419843237441,-0.369437769774036,-0.5591964011617401,-0.0519434137198629,-0.199722024058904,-0.179468768642397,0.350268972768588,0.5139490739316029,-0.107162343906445,-0.052728569806295,0.127939022248929,-0.279230745460922,-0.508139239554237,-0.4664237859336911,-0.8501112528273229,-0.319503552911687,-1.0427124393972742,-0.101017297115612,0.080025916198573,0.169358022054212,-0.305540203951187,0.0320617648959479,-0.777344000258535,-0.7456310697363081,-0.885254095436599,0.6293004228441671,-0.468081778016317,0.106043738163801,0.211498520439047,-0.8459276792263379,-0.350090805545915,-0.130914279892804,0.282545009281564,-0.5337521754826731,-0.3223819091215419,0.376009631617818,0.633984851698112,0.6339840670670811,-0.216545013446606,0.4159479647842949
Sb,0.0209499052684389,1.06003070513592,-0.2818419731170339,-0.215448279980071,0.353516947425564,-0.8383931302573031,-0.2074715602630369,-0.7554556634091399,0.4836060219555579,0.4134499720981391,0.171280498653476,0.4387749340856351,-0.240825211981655,-0.2980335263673839,-0.277230696089955,-0.289083872277166,0.281833390619603,0.9977609103103732,0.052753496133999,0.052937804017217,0.052806225912798,0.052748874941471,0.0525393141174879,0.0519976320609159,0.051140142824269,0.049821866935489,0.0480386024512759,0.045870287629494,0.0433106201488939,0.0404808488701399,0.0374762096557729,0.034361346270094,0.0312723442030129,0.028248221752843,0.0254007450330469,0.022717972258156,0.020252376666496,0.0179734944360849,0.01594405328312,0.012450377293013,0.00949639024604,0.008154308388595,0.006823919648519,0.004277442325413,0.001595556636534,-0.001389265680473,-0.00475872607993,-0.006545968241026,-0.008486012929124,-0.012608659743431,-0.0170092086521989,-0.021690054492641,-0.026436231082671,-0.028784941533137,-0.031173197304944,-0.035711237260415,-0.04006760457193,-0.049159774032389,-0.054553049661683,-0.056276769393036,-0.0536369542805899,-0.037935856579801,-0.0142519256536419,0.009819190078389,0.02818728101164,0.037113642655527,0.035208677999931,0.023200881354934,0.0030624767341759,-0.022348358725231,-0.050378425993915,-0.0783359701660249,-0.104136296410804,-0.12614878109456,-0.161823012495577,-0.109666915387049,-0.052052878730976,-0.033625707777777,-0.098498754959048,-0.202354759822671,0.7498722723116059,-0.309666306196118,-0.4394666209178421,1.492012371374214,-0.6223084040819731,-0.44780316079175,0.577925938133505,0.442745019776957,1.026340124106071,1.4695671605508471,-0.680729363320218,-0.312158806846733,-0.00568464901575,0.241553374827818,0.515093015507314,-0.5101237000286241,-0.503285943671239,-0.613286365445261,-0.0519434137198629,-0.199722024058904,-0.397051523202665,0.074252925513809,1.053552338907345,0.0854996860555159,-0.156189133069683,-0.351526529582624,-0.457096283681074,-0.464886773503108,-0.4230774947097201,-0.5386334084175329,-0.3166544118315579,-0.341288215205995,-0.101017297115612,-0.504069264254423,0.4299906564969389,-0.239037283379912,0.095387076474673,-0.931531649290588,-0.9837793961920108,-1.063158127740069,0.25881172953403,0.4354428054371221,-0.9831075876664472,-0.433230254815685,-0.405233655417141,-0.319028995294102,-0.316471252913496,-0.525393893460678,-0.331125827145073,-0.3223819091215419,0.335455210420232,0.529642041606726,0.5296420877247421,-0.216545013446606,0.312644970031733
Te,0.099388058207635,1.2241947523914831,-0.2818419731170339,-0.215768685356325,-0.141406778970225,-0.340438422589329,0.031730944510817,-0.8265291258790941,0.5637030139306209,0.6358053839216491,0.280315450921296,1.411762690633676,-0.237849396646205,-0.392153420618491,-0.386861106132791,-0.417594734074228,0.3997772310547349,0.779598105289363,0.087922493556666,0.0881001368726499,0.088031724872454,0.088050747549265,0.087885235379761,0.087385901370602,0.08649147545149,0.085050336876347,0.083051135741708,0.080531052053372,0.077514009871146,0.074115722244898,0.070426592909635,0.066620471702984,0.0627168584692069,0.058905035136448,0.055218716194972,0.051801390038256,0.04858862368192,0.045709896934391,0.0431097787561879,0.0388541580320039,0.035571444466034,0.034250368941342,0.033112870118816,0.0311349401267219,0.029351507470167,0.0275214096810289,0.02543523443937,0.024303865435986,0.023077156031385,0.02026454514103,0.017108677708645,0.013549806719539,0.009688939594926,0.007656051833453,0.0056382162736569,0.0015196271174639,-0.002588557680588,-0.012074811393156,-0.0190203640479269,-0.0229382059110989,-0.0228240751937989,-0.011514284219849,0.010134575355679,0.035085046305444,0.056857662571857,0.070701307507345,0.074307576857433,0.067499577093406,0.051449096156477,0.0285695292483139,0.001436561523166,-0.027102222159666,-0.054864999786339,-0.079542919855927,-0.132199507814785,-0.086406886175216,-0.024390780381448,0.001746307475752,-0.0486720414417249,-0.1564777403307,1.315160600669587,-0.518958016590736,-0.4394666209178421,0.8243538672889491,-0.6223084040819731,-0.44780316079175,0.7046300587981209,0.442745019776957,1.558516484753663,1.4695671605508471,-0.680729363320218,-0.334988331526569,-0.11710376972445,0.0509557038686699,0.228551205556225,-0.636286785461571,-0.6165420908150261,-0.6673763297287839,-0.488268088966721,-0.324627948486299,-0.578370485336221,0.074252925513809,1.593155603883087,0.312914044206818,-0.2333204175906749,-0.267837996899298,-0.201414572489605,-0.551391705605365,-0.527108593647251,-0.6847588169060771,-0.3138052707514289,-0.6920003273016341,-0.101017297115612,-0.7244324459707808,-0.208559297887741,-0.8292507034499771,1.050854277647777,-1.0526790878157728,-1.1226992532911722,-1.138767341469043,-0.491607588148443,0.27892673586251,-1.07590523426185,-0.8137155123305471,-0.6054305493030749,-0.482809449349114,-0.5829120346867981,-0.6954278028410951,-0.1248239862396169,-0.155751046131206,0.5886843170299261,0.720573320971383,0.7205734986877209,-0.216545013446606,0.504479110373594
I,0.090046262229244,1.4211916090981591,-0.281130377535812,-0.215234676395901,-0.6363305053660151,-0.340438422589329,-0.2074715602630369,-0.8634873263634699,1.4607893240513292,0.8828669526144379,0.7046676975852441,2.55827205718787,-0.240145638768031,-0.6745131033718139,-0.7157523362612981,-0.6746164576683521,0.8299253549946279,1.4340865203523931,0.123091490979332,0.123332864788855,0.123363006111266,0.123529483246277,0.123550868492647,0.123274105867305,0.122489478797501,0.121183028324928,0.119193105589895,0.1165503422014909,0.1133461324373159,0.109579795170559,0.1054481431108819,0.101045404143735,0.096500537821056,0.0919617505778609,0.08749872167302,0.083252521613207,0.079236407022091,0.075579868855644,0.072268199660664,0.06675249239773,0.062579264853248,0.060989189606226,0.0596616784191309,0.057682713900669,0.056293765934084,0.055231322168092,0.054213853059328,0.053675577252121,0.053050119532816,0.051612197104208,0.04981964092059,0.047558581077147,0.044976425155362,0.043515258658634,0.042022211407225,0.038750491495344,0.03539095126123,0.026703795209127,0.019269167863448,0.013933345993777,0.011958148578844,0.018660770564495,0.037168295224566,0.061832004449257,0.085999596460368,0.104390753161745,0.113735037890208,0.112620795033918,0.1015952290123169,0.08256928938868,0.057522015044403,0.029405588141464,0.000763883499346,-0.026422260809745,-0.098873065048893,-0.0638813842016509,0.001233058089693,0.040239382898711,0.000689001855808,-0.112866252665494,1.8804489290275672,-0.7282497269853551,-0.4394666209178421,0.156695363203684,-0.6223084040819731,-0.44780316079175,0.8313341794627379,0.442745019776957,2.090692845401256,1.4695671605508471,-0.680729363320218,-0.312158806846733,-0.200668110255975,0.089075238060499,0.4195790788569511,-0.7466794852154001,-0.7195022245821051,-0.7214662940123061,0.7140487939357311,-0.324627948486299,-0.7234256550430671,-0.126486017944212,2.1327588688588293,0.8354183469834031,-0.4527310737773061,-0.1841494642159719,-0.8383955312405251,-0.611404502251305,-0.6464553821505841,-0.7616071092182101,-0.3109561296713,-1.011538029433217,-0.101017198120642,-0.7253174386684279,-0.8471092522724231,-1.419464123520042,2.006321478820883,-1.173826526340958,-1.261619110390332,-1.214376555198018,-1.1770343773364729,-0.4140125903450879,-1.2082639828268709,-1.324226366194811,-0.9766105345936852,-0.608468590822355,-1.096762113821024,-0.7732210947144891,1.679329086046601,0.059001660912372,1.013103075252436,1.163579633064986,1.163579465336342,-0.216545013446606,0.9986367409828052
Xe,0.1489894449892189,1.618188465804834,-0.266345002681539,-0.208292559910383,-1.131254231761806,-0.8383931302573031,-0.9250790745846,0.260736908883487,1.3646729336812529,1.1546346781765058,1.199745318693184,-1.50567175425268,-0.238089035621536,-1.050992680376244,-1.044643566389806,-1.034446870700126,1.3017007167351569,2.088574935415425,0.158260488401999,0.158565592705059,0.15865902659036,0.159043591561133,0.159252025144491,0.159198020020225,0.158667112898732,0.157496564075053,0.155662976374206,0.1530469521986679,0.149733504836639,0.145827810760892,0.141373475252806,0.136534241781331,0.131434626231426,0.126257125145884,0.121107444083577,0.116084819568489,0.1113189370465869,0.106818545689731,0.1026873054299069,0.0956887112264679,0.090265460634803,0.0881565170125339,0.086383725272793,0.083876517357629,0.082331921764984,0.081509555843324,0.081058171083519,0.080901628302466,0.080758244956164,0.080351645685833,0.07976700509005,0.078797410011962,0.077436723445377,0.076624201833505,0.075734841259327,0.073637392230106,0.071201791317645,0.064197568460131,0.057191120268474,0.0511260786643769,0.047614973722947,0.04993979076778,0.064763546366694,0.08779484981361,0.1131610105700469,0.134924993936125,0.149219752819706,0.153746905135947,0.147970975939147,0.133219188478155,0.111045188963147,0.0842558360070959,0.055439128785848,0.0265313521388079,-0.063283715675442,-0.040131670164305,0.026856896560836,0.0749178292257009,0.050515715373131,-0.065856467260141,1.315160600669587,-0.9375414373799732,-0.4394666209178421,-0.51096314088158,-0.6223084040819731,-0.44780316079175,0.958038300127354,0.442745019776957,2.622869206048848,1.4695671605508471,-0.680729363320218,-0.2893292821668969,-0.256377670610325,0.317792443211477,0.276308173881407,-0.7624498708945181,-0.7606862780889361,-0.7755562582958281,1.916365676838184,1.1742431446424322,-0.8503489285365561,0.325176604836336,2.672362133834572,1.7694633783179752,-1.2854957804622709,-0.100460931532646,-0.872301149463741,-0.6714172988972461,-0.7658021706539171,-0.8384554015303421,-0.308106988591171,-1.3310757315648,-0.101017247618127,-0.504069264254419,-1.485659206657105,-2.009677543590106,2.961788679993988,-1.294973964866142,-1.400538967489492,-1.289985768926992,-2.7559968582113,-0.8024570175620781,-1.248606538662557,-1.5098955494528985,-1.225917123683638,-0.734127732295597,-1.548759868615018,-0.8510143865878821,3.4834821583328197,1.996085443175026,1.416307913425788,1.6575881261924672,1.6575884144246866,-0.216545013446606,1.6355221608051211
Cs,0.170646595089067,-1.566594050953086,-0.263182355653887,-0.208933370662892,-0.6363305053660151,-0.8383931302573031,-0.6858765698107451,1.384961144130445,-1.534838175816032,-1.2171563812742672,-1.228492537217185,-0.167840889441228,-0.2347376666680289,2.619683195416949,2.6827903750666153,2.538155087258198,-1.5358893266747842,-1.816539274460658,0.193429485824665,0.192918382361618,0.19078157869471,0.187907647721413,0.184509261342959,0.180980910311756,0.177672046800968,0.174712941582085,0.172094456617686,0.169716430004219,0.167427466186463,0.165090401949988,0.162537035697001,0.159788169655216,0.15674362551885,0.153468917833604,0.1499484175010089,0.1463126323494339,0.142564531505226,0.138862343060778,0.135221108391666,0.128485860257604,0.122615487252454,0.1201231199227959,0.117913141981814,0.1143179646184209,0.111850872733001,0.110235498454913,0.109317831007051,0.109033625009479,0.108803686689014,0.108598980421883,0.108407940621246,0.10813831337931,0.10764574298302,0.107300219471565,0.106882960441221,0.105798753844966,0.104399107332676,0.09964728865228,0.09407159740551,0.088447283641265,0.0842809542956559,0.083353144114347,0.094203828835185,0.114716055241747,0.139945182817093,0.164034303474368,0.1825140532473819,0.1921704422884139,0.19208449130857,0.181993165379131,0.16342957194745,0.138955396378591,0.1104322534054119,0.080821333868398,-0.0248143033469129,-0.014912901650422,0.051607195084098,0.108209137699611,0.0998767586706659,-0.016581150028024,-1.5112810411203148,-0.7282497269853551,2.25226643220394,-0.51096314088158,-0.6223084040819731,-0.44780316079175,-1.1959317511711232,-1.9677556434531465,-0.5701889578367061,-0.8759960598723291,-0.680729363320218,2.08494128453602,2.556955127284348,3.1386379734068734,0.921027246271356,2.265464179496206,2.9252865107724912,0.941800107706,3.118682559740637,2.673114237771163,2.594711352001016,3.5119073322324272,3.211965398810315,2.362082027441476,-0.9693587803829032,-0.016772398849321,-0.906206767686958,-0.7314300955431859,-0.8851489591572501,-0.9153036938424752,-0.305257847511043,-1.6506134336963818,-0.101017297115612,-0.282821089840409,-2.1242091610417857,-2.599890963660171,3.9172558811670934,-1.416121403391327,-1.539458824588652,-1.3655949826559672,0.405134116373458,-0.8173971878396551,-0.9977598476551952,-1.015074154454438,-1.0708507464571708,-0.807546556527154,-1.244256118016959,-0.9288076784612752,5.2876352306190375,-0.3223819091215419,1.1819406404846922,3.6908650220510535,3.690865862688834,-0.216545013446606,5.355328258808244
Ba,0.23003324889934,-1.435262813148636,-0.285083686320377,-0.2168687438147999,-1.131254231761806,-0.8383931302573031,-0.9250790745846,2.5091853793774033,-1.374644191865905,-0.9453886557121992,-0.8395029777752331,-0.51248167054848,-0.230524312743557,1.113764887399228,1.038334224424076,1.124535607490515,-0.953107997465896,-1.00933689588292,0.228598483247332,0.227869530034736,0.2250197763822219,0.220910300169381,0.215769975625171,0.2101914090961379,0.204508881630779,0.1991630911508939,0.19435528683668,0.190167749690766,0.186639110413572,0.183643711680571,0.181102223061748,0.178824473355896,0.176722396168468,0.174680955376806,0.172614765173246,0.170463313056925,0.168270409599388,0.165954649129515,0.163606851475799,0.158833601956035,0.154159943089325,0.15196117081063,0.1498756550742009,0.146175293147157,0.143223234098703,0.140947318128075,0.139323079273106,0.13873910627807,0.1382947697483,0.1376829086954119,0.137400606939667,0.137222740318621,0.1371217880431469,0.137024222769134,0.136855678899271,0.136488324335077,0.135872609618283,0.13334496336541,0.129604283019266,0.1250618909335649,0.121148765954087,0.1183120490474299,0.12556936138336,0.142944115302319,0.166917975995455,0.1922275857893789,0.214056022073603,0.2283614191782,0.233558736527686,0.228757225649572,0.214248117396895,0.192901519279404,0.165902197024567,0.136280638281394,0.016740890719197,0.01153007892724,0.076066313624734,0.139766523857172,0.148772131748413,0.033260550160782,-0.945992712762334,-0.9375414373799732,-0.4394666209178421,-0.51096314088158,-0.6223084040819731,-0.44780316079175,-1.069227630506507,0.442745019776957,-0.5701889578367061,-0.8759960598723291,-0.680729363320218,1.422885068820784,1.5541830409060482,1.308900332199049,1.565746318661306,1.65041913801059,1.457075003253944,2.6591564737078293,1.9260617807325584,1.548960917924614,1.7787760224000122,1.629979737313475,1.7913772114251971,2.0773568122761734,-0.6940827955826001,0.066916133834004,-0.8172739985768821,-0.7914428921891271,-0.7871863409910761,-0.682746388034787,-0.302408706430914,-1.159616476762487,-0.101017297115612,-0.4686695563481809,-1.73847286206655,-1.7353529962335972,1.8535957273663133,-1.113252807078365,-0.805168151350234,-0.671769256672436,0.154994343535651,-0.396938110027857,-0.6265692612735849,-0.253468438660917,-0.298879055540239,-0.6042328894243809,-0.7208902966765441,-0.836567060954252,0.5415072470297281,-0.3223819091215419,0.9046258683872308,2.0632026983164717,2.0632030411158446,-0.216545013446606,2.2307869537561156
La,0.251233980281178,-1.3039315753441851,-0.279011404027286,-0.214700667435476,-0.6363305053660151,0.157516285078644,-0.2074715602630369,1.6563038297379569,-1.03823682557064,-0.928094345903704,-0.7304680255074131,-0.086048764900882,-0.230595846766044,0.8314052046459061,0.8190734043384041,0.8675138838963911,-0.807412665163674,-0.747541529857708,0.263767480669998,0.263102257950941,0.2604568399001929,0.256636644191298,0.251719797049713,0.246115323249058,0.240183549617395,0.234246885650518,0.228529851068132,0.223249686921607,0.2184734341810369,0.214180144999719,0.210399820972039,0.207017961072274,0.203948743886757,0.201157294208101,0.198524745357199,0.196074083937908,0.193657455097032,0.191315946043786,0.189064552293374,0.184697682774261,0.180531786544344,0.178614290127229,0.176814250119546,0.173563746423944,0.170979184932336,0.168980512927487,0.167629917259951,0.167157191087188,0.166822091923295,0.166471568661595,0.166493767768723,0.166768824828397,0.167121386301499,0.16727712292253,0.1674695250248719,0.16772300264917,0.167846573954368,0.167159441110473,0.165075705381964,0.161676498225865,0.158151131669666,0.153933333231876,0.158057956478016,0.172304782711,0.19445663196777,0.220115525696646,0.244393262923821,0.263024854835625,0.2730221092513289,0.273109385963372,0.2635008253114839,0.245340767238855,0.220895321644131,0.192575173182538,0.060558991392869,0.038462744330416,0.1008166121479959,0.171670694478003,0.19254513240849,0.081403101479517,-0.3807043844043541,0.94608395617159,-0.4394666209178421,-0.51096314088158,2.068260284154794,-0.44780316079175,-0.9425235098418908,0.442745019776957,-0.5701889578367061,-0.6414397378300111,-0.680729363320218,1.240248871382097,1.108506558071249,0.470270579978796,1.0881766354094922,1.208848338995276,1.082300116341777,2.302162709436583,0.8788825601400991,1.049337220215038,0.7271260420253841,1.5239074546907698,0.635084500762892,0.525086153152269,-0.249185495807247,-0.303579974399468,-0.612728629623707,-0.5946441716564931,-0.579124143116016,-0.450189082227099,-0.299559565350785,-0.575096289936421,-0.101017297115612,-0.583718607043468,-0.852321904961278,-0.505048965665012,0.6094396057607879,-0.3973815794295471,0.306190705443046,0.360074130687685,0.037557401381954,-0.5178823456082391,0.643293271084552,0.7590415788327209,-0.085550872457282,-0.5138712596009261,0.5018825768187871,-0.680980477207465,-0.152093769807579,-0.3223819091215419,0.125260774930709,0.8413482310760371,0.8413477708115421,-0.216545013446606,0.632285395824081
Ce,0.267492839404035,-1.2382659564419598,-0.285637149550216,-0.21693282489005,-1.131254231761806,1.1534257004145931,0.9885409636062352,1.5236333664607098,-1.006198028780615,-0.910800036095208,-0.7422555879147451,-0.064208411218547,-0.125905804856625,0.7686586084785011,0.7532951583127021,0.7989747576046251,-0.7611601787185239,-0.6893647818521049,0.298936478092665,0.2983701833975309,0.295964424937603,0.292539851302431,0.288095900941741,0.283039107776015,0.277654525156207,0.27226035783516,0.267076427781219,0.262279763809935,0.257896172334932,0.254011898485698,0.250542802170458,0.247446358552361,0.244634877589723,0.242033045386241,0.239636810445463,0.2373117658649139,0.235025984495078,0.232779653697278,0.2305858183233179,0.226254576673208,0.221955084061311,0.219922340000543,0.218001716177621,0.214403071746199,0.211302162364911,0.208744237346423,0.206787709808418,0.206017491623146,0.2053725272949099,0.20436433477093,0.2037772312145959,0.203444954037582,0.20329891229892,0.2032949988044589,0.203265819796518,0.203155011207913,0.202934524382315,0.2017331385631129,0.1993831259745569,0.19572165939239,0.191789645956556,0.186169123464909,0.188139988973068,0.200184348202923,0.221146493749156,0.246985657578101,0.272978172172583,0.294868214371768,0.309092134638863,0.313709701900173,0.308483067221918,0.2941635153390319,0.272232833933492,0.245695832228721,0.101702747893969,0.06612993697186,0.127022810584392,0.202881296172294,0.239112154387297,0.126713738014796,0.184583943953626,3.6668761913016263,-0.4394666209178421,-0.51096314088158,2.068260284154794,3.514010914546377,-0.8158193891772741,0.442745019776957,-0.5701889578367061,-0.6414397378300111,-0.502356428546471,1.17176029734259,0.6349752950592741,0.394031511595137,0.70612088880804,1.193077953316158,1.069258499397947,2.2141763675353867,0.7334410017244799,0.799525371360249,0.056245882131225,1.417835172068066,0.463292440893064,0.345227612523223,-0.15753935249237,-0.556389083547015,-0.6794282064562641,-0.5946441716564931,-0.605131917850398,-0.387380792613602,-0.3257954061303039,-0.575096289936421,-0.101017297115612,-0.601418460996589,-0.8418965995835691,-0.4717975053793741,0.531214220869422,-0.3753547724249679,0.286345011571738,0.360074130687685,-0.022728309689215,-0.5747972799990071,0.3990889379387561,0.6929806993977531,-0.220400812022675,-0.490474051878782,0.430514510272368,-0.6854258081716591,-0.144979913224633,-0.3223819091215419,0.1644300440010269,0.8602930279011729,0.8602938940821899,-0.216545013446606,0.6527962802894449
