Phase fields,     scores,     Norm. scores,
Cu Se Ta Te     ,  5.616,    0.237,
F O Pr Se       ,  5.617,    0.237,
Br Hg P Sn      ,  5.617,    0.237,
Ca O S Si       ,  5.621,    0.238,
Cl F O S        ,  5.625,    0.238,
Br Cl O Sr      ,  5.625,    0.238,
C F Ge Se       ,  5.629,    0.238,
Ag Hg I S       ,   5.63,    0.238,
Pb S Se Sn      ,  5.632,    0.238,
F Nd O Se       ,  5.633,    0.239,
Cu F Nb O       ,  5.635,    0.239,
Ce I S Si       ,  5.636,    0.239,
Bi Cd Cl S      ,  5.636,    0.239,
F I S Sb        ,  5.637,    0.239,
Br Hg Se Tl     ,   5.64,    0.239,
Cl Hg P Ti      ,   5.64,    0.239,
Cl Ni O Sr      ,  5.641,    0.239,
Ce O S Si       ,  5.642,    0.239,
F O S Sb        ,  5.642,    0.239,
Al Bi Cl S      ,  5.644,    0.239,
Br Hg I S       ,  5.645,     0.24,
Ca Cu F O       ,  5.646,     0.24,
Cd Cl O Pb      ,  5.648,     0.24,
Cl Re Se Se     ,  5.649,     0.24,
Cl F O P        ,  5.651,     0.24,
F Nb O Zn       ,  5.651,     0.24,
Dy S Te Te      ,  5.651,     0.24,
Br Li O P       ,  5.652,     0.24,
As Au Nd O      ,  5.657,     0.24,
Cl La O S       ,  5.657,    0.241,
Cl Ho O Te      ,  5.658,    0.241,
As Cl Hg Hg     ,  5.662,    0.241,
Cl Mo O Te      ,  5.663,    0.241,
Gd O Si Te      ,  5.664,    0.241,
I Pr S Si       ,  5.665,    0.241,
Ag F Nb O       ,  5.665,    0.241,
Ba Ge Se Te     ,  5.667,    0.241,
Ge N O Si       ,  5.668,    0.241,
F O P Sb        ,  5.668,    0.241,
Bi Cu O Te      ,   5.67,    0.242,
As Cl Hg Mo     ,   5.67,    0.242,
Cl Cu N S       ,   5.67,    0.242,
O Pr S Si       ,  5.671,    0.242,
Br O Pb Si      ,  5.673,    0.242,
F Gd Ge O       ,  5.675,    0.242,
La O S Sb       ,  5.675,    0.242,
In Mn S Se      ,  5.677,    0.242,
Au Cl P S       ,  5.678,    0.242,
Ni Se Ta Te     ,  5.678,    0.242,
In La O S       ,   5.68,    0.242,
Bi Cd Cl O      ,   5.68,    0.242,
F I O Sb        ,   5.68,    0.242,
I Nd S Si       ,   5.68,    0.242,
As I O Pb       ,  5.682,    0.243,
Cl La O P       ,  5.683,    0.243,
Cl Pb S Sb      ,  5.683,    0.243,
Br O Pb Te      ,  5.684,    0.243,
O Pr S Ti       ,  5.685,    0.243,
Nd O S Si       ,  5.686,    0.243,
F O Se Sm       ,  5.686,    0.243,
Bi Ni S Te      ,  5.688,    0.243,
Cl Hg S Zr      ,  5.691,    0.243,
Cl Cr Sm Te     ,  5.692,    0.243,
Cl Gd O S       ,  5.696,    0.244,
Nd O S Ti       ,    5.7,    0.244,
F La O Se       ,  5.703,    0.244,
Al Cl O Sr      ,  5.707,    0.245,
I Se Se Ta      ,  5.707,    0.245,
Cl La O V       ,  5.708,    0.245,
I Mn Sb Se      ,   5.71,    0.245,
Cl F O Ru       ,   5.71,    0.245,
Cr Hg S Se      ,   5.71,    0.245,
As Au O Sm      ,   5.71,    0.245,
Cl N P Zn       ,  5.712,    0.245,
Cl Cu N O       ,  5.714,    0.245,
B Ca Cl O       ,  5.714,    0.245,
Bi Br O Te      ,  5.715,    0.245,
Cl Hg P Zr      ,  5.716,    0.245,
Cr Mo S Se      ,  5.718,    0.246,
Bi Cl In S      ,  5.719,    0.246,
As Bi Br Hg     ,  5.722,    0.246,
Br N Nd Se      ,  5.724,    0.246,
Cl Mo Mo Se     ,  5.725,    0.246,
Ho S Te Te      ,  5.725,    0.246,
Cl O Pb Sb      ,  5.726,    0.246,
As Cl Hg Tl     ,  5.728,    0.246,
I O Pb Se       ,  5.729,    0.246,
F Mg Nb O       ,  5.731,    0.247,
B F Mg O        ,  5.733,    0.247,
I S Si Sm       ,  5.734,    0.247,
B Ce Cl O       ,  5.735,    0.247,
F O S Te        ,  5.735,    0.247,
Cl Eu O Si      ,  5.737,    0.247,
B Cl Cr O       ,  5.739,    0.247,
O S Si Sm       ,  5.739,    0.247,
F Gd O Se       ,  5.741,    0.247,
B Br Na O       ,  5.743,    0.248,
Cl Li P S       ,  5.743,    0.248,
Ag Cl N O       ,  5.743,    0.248,
Cl Cr Gd Te     ,  5.747,    0.248,
Cu S Se Ta      ,  5.747,    0.248,
Ca Cl Cr O      ,  5.748,    0.248,
I La S Si       ,   5.75,    0.248,
Cl Mo S S       ,  5.751,    0.248,
Cl Eu O Ti      ,  5.751,    0.248,
Cl Hg P Sn      ,  5.752,    0.248,
Br C F Ge       ,  5.753,    0.248,
O S Sm Ti       ,  5.753,    0.248,
F O Se Tb       ,  5.754,    0.248,
La O S Si       ,  5.756,    0.249,
B Cd F O        ,  5.756,    0.249,
Cl Cr Tb Te     ,   5.76,    0.249,
Dy F O Se       ,  5.761,    0.249,
Cl Nb O Pr      ,  5.762,    0.249,
As La N Ni      ,  5.763,    0.249,
Al B F O        ,  5.764,    0.249,
B Cl O Pr       ,  5.764,    0.249,
I Mo Te Te      ,  5.767,    0.249,
La O S Ti       ,  5.769,     0.25,
C Cl Cu O       ,  5.771,     0.25,
F I O Te        ,  5.772,     0.25,
I Li S Sb       ,  5.772,     0.25,
Al Ca F O       ,  5.773,     0.25,
B I P S         ,  5.773,     0.25,
As Br Hg Yb     ,  5.774,     0.25,
Cr S Se Tl      ,  5.775,     0.25,
F Sb Se Sr      ,  5.779,     0.25,
Cl Hg I S       ,   5.78,     0.25,
F O Te V        ,  5.785,    0.251,
Cl Li O P       ,  5.786,    0.251,
Ca O P S        ,  5.788,    0.251,
F Nb O Sc       ,  5.789,    0.251,
I La O Si       ,  5.793,    0.252,
Cl Mo O S       ,  5.793,    0.252,
Gd O S Si       ,  5.794,    0.252,
Bi Cu I S       ,  5.794,    0.252,
Br Mn S Sb      ,  5.794,    0.252,
As As Re S      ,  5.796,    0.252,
Al Cl N S       ,  5.797,    0.252,
Na O S Ti       ,  5.798,    0.252,
Bi Cu O S       ,    5.8,    0.252,
I S Si Tb       ,    5.8,    0.252,
Cl O Pb Si      ,  5.806,    0.253,
Gd O S Ti       ,  5.807,    0.253,
Ce Cl Nd O      ,  5.808,    0.253,
Cl Hg O P       ,  5.811,    0.253,
Ba Cu Se Te     ,  5.811,    0.253,
Mo S Se Sm      ,  5.811,    0.253,
Dy O S Si       ,  5.813,    0.253,
B Cl F O        ,  5.816,    0.253,
Al O Sr Te      ,  5.816,    0.253,
Cl O Pb Te      ,  5.817,    0.254,
Cl Mo O P       ,  5.818,    0.254,
O S Tb Ti       ,   5.82,    0.254,
Cl N Si Ti      ,   5.82,    0.254,
N P Te Zn       ,   5.82,    0.254,
Al Cl N P       ,  5.822,    0.254,
B Br Mg N       ,  5.822,    0.254,
Ca I O P        ,  5.825,    0.254,
Cl Na O Y       ,  5.827,    0.254,
Cu Eu F Te      ,  5.827,    0.254,
La Mo S Se      ,  5.827,    0.254,
Bi In S Te      ,  5.828,    0.254,
F Ho O Se       ,  5.833,    0.255,
Er F O Se       ,  5.835,    0.255,
Br Mn O Sb      ,  5.837,    0.255,
Br O P Pb       ,  5.839,    0.255,
Al Cl N O       ,  5.839,    0.255,
Ca F O Sb       ,  5.842,    0.256,
Cl La Nb O      ,  5.846,    0.256,
B Cl La O       ,  5.847,    0.256,
Ca Pb S Se      ,  5.847,    0.256,
F O S Sn        ,  5.848,    0.256,
Bi Cl O Te      ,  5.848,    0.256,
C Cl O Pd       ,  5.848,    0.256,
Cr I O P        ,  5.849,    0.256,
Cl Nd Nd O      ,  5.851,    0.256,
Ag N O Te       ,  5.852,    0.256,
As Bi Cl Hg     ,  5.855,    0.257,
Cu I O Sr       ,  5.856,    0.257,
Cl O Si Sr      ,  5.856,    0.257,
Br Nb S Tl      ,  5.862,    0.257,
F O Si Y        ,  5.864,    0.257,
Cu F Hg S       ,  5.864,    0.257,
Cl N S Sb       ,  5.866,    0.257,
Cl O Sr Te      ,  5.867,    0.258,
F O Se Tm       ,  5.872,    0.258,
F O P Sn        ,  5.873,    0.258,
N O S Se        ,  5.874,    0.258,
Cl Na Nb O      ,  5.874,    0.258,
B Cl Na O       ,  5.875,    0.258,
Br Ce Mo O      ,  5.878,    0.258,
La O S Sn       ,  5.879,    0.259,
B Cl Gd O       ,  5.884,    0.259,
Ho O S Si       ,  5.885,    0.259,
As B O Sr       ,  5.885,    0.259,
Er O S Si       ,  5.887,    0.259,
Cl O Si Yb      ,  5.888,    0.259,
Br O P Sr       ,  5.888,    0.259,
F O Pr Sb       ,   5.89,    0.259,
Ce O P Ru       ,  5.891,     0.26,
Br Gd La O      ,  5.893,     0.26,
As Cl Hf Hg     ,  5.896,     0.26,
B Cl O Tb       ,  5.897,     0.26,
Cl Cl N V       ,  5.898,     0.26,
Ba Cl In Se     ,  5.901,     0.26,
Cl Eu O P       ,  5.901,     0.26,
B Cl Dy O       ,  5.903,    0.261,
Br Nb O Tl      ,  5.904,    0.261,
Br Mo O Pr      ,  5.906,    0.261,
Cl N O Sb       ,  5.907,    0.261,
Br O Sr V       ,  5.912,    0.261,
Br Ca Cl N      ,  5.913,    0.261,
F O P P         ,  5.913,    0.261,
Cl N Sb V       ,  5.915,    0.261,
Br Gd I Na      ,  5.915,    0.262,
Ca F O Si       ,   5.92,    0.262,
F Hg O Zn       ,  5.921,    0.262,
Br Mo Nd O      ,  5.921,    0.262,
Na O S S        ,  5.922,    0.262,
B F O Te        ,  5.922,    0.262,
F Hg Ni S       ,  5.923,    0.262,
F Nb O Ti       ,  5.924,    0.262,
O S Si Tm       ,  5.924,    0.262,
Cl Mn S Sb      ,  5.925,    0.262,
Li Mo S Se      ,  5.928,    0.263,
B Br Eu O       ,  5.931,    0.263,
Cl Mo O Y       ,  5.931,    0.263,
Cl Na O Pr      ,  5.932,    0.263,
Al N O Si       ,  5.935,    0.263,
Dy O S Sn       ,  5.935,    0.263,
F I I O         ,  5.935,    0.263,
F O P V         ,  5.937,    0.263,
N Pr Se Si      ,  5.937,    0.263,
Cl Hf Hg Se     ,  5.941,    0.264,
Ag F Mo O       ,  5.942,    0.264,
Al O S Sr       ,  5.942,    0.264,
La O S V        ,  5.943,    0.264,
Cl O Pb S       ,  5.944,    0.264,
Cu F Sr Te      ,  5.945,    0.264,
N P S Zn        ,  5.947,    0.264,
Na O P S        ,  5.947,    0.264,
B Cl Li O       ,  5.947,    0.264,
Cl P Se Ta      ,  5.948,    0.264,
C Cl F Se       ,  5.948,    0.264,
As Ba O Zn      ,  5.949,    0.264,
Bi Cd I O       ,  5.952,    0.265,
Hg Mo S Se      ,  5.952,    0.265,
B Cl Mg N       ,  5.953,    0.265,
Cu Eu F S       ,  5.953,    0.265,
Ba Br Ga S      ,  5.955,    0.265,
I Pb S Sb       ,  5.955,    0.265,
F Lu O Se       ,  5.956,    0.265,
Br Cl Tl Tl     ,  5.957,    0.265,
O Pb S Sb       ,  5.961,    0.265,
Al Cl F Sr      ,  5.961,    0.265,
C Cl O Sb       ,  5.963,    0.265,
F Hg Ni O       ,  5.965,    0.266,
Ce Nb O S       ,  5.968,    0.266,
Cl O P Pb       ,  5.969,    0.266,
Na O S V        ,  5.971,    0.266,
F La O Sb       ,  5.972,    0.266,
Br Mo O Sm      ,  5.972,    0.266,
Ag F Sr Te      ,  5.973,    0.266,
B Cl Ho O       ,  5.974,    0.266,
Au Cl F P       ,  5.975,    0.266,
B Cl Er O       ,  5.976,    0.267,
Ag N O S        ,  5.977,    0.267,
Cl I O Pb       ,   5.98,    0.267,
F Se Sn Sr      ,   5.98,    0.267,
Bi Br O Y       ,  5.981,    0.267,
Cl N P Ti       ,  5.982,    0.267,
F O Sb Tc       ,  5.982,    0.267,
Br La Mo O      ,  5.988,    0.267,
N O P Zn        ,  5.988,    0.267,
Mg N O Zr       ,   5.99,    0.268,
Cl Nb S Tl      ,  5.991,    0.268,
As F O Sr       ,  5.992,    0.268,
Cl O Pb V       ,  5.992,    0.268,
Pb S Sn Te      ,  5.992,    0.268,
F Nb O Zr       ,  5.996,    0.268,
I O Pb Sb       ,  5.997,    0.268,
Ce Ce O S       ,  5.997,    0.268,
Br Nb O Pb      ,  5.997,    0.268,
Cl N O Ti       ,  5.998,    0.268,
B Br O Pb       ,  5.999,    0.268,
Br N S V        ,  5.999,    0.268,
F Na O Sb       ,  5.999,    0.268,
F O S Y         ,    6.0,    0.268,
Ce Cr O S       ,  6.001,    0.269,
F Ge O Yb       ,  6.003,    0.269,
Ba In Se Te     ,  6.006,    0.269,
Ce Cl Mo O      ,  6.007,    0.269,
B Cr I O        ,  6.008,    0.269,
F Ga O Sr       ,   6.01,    0.269,
C O Ru Se       ,  6.011,    0.269,
B Be F O        ,  6.011,    0.269,
B Cl O Tm       ,  6.013,    0.269,
I Li P S        ,  6.013,    0.269,
Ag I N O        ,  6.013,    0.269,
Cl Hf O S       ,  6.014,     0.27,
Mo S Se Tl      ,  6.014,     0.27,
Br C Cl Pr      ,  6.015,     0.27,
Cl O P Sr       ,  6.017,     0.27,
Cl Gd La O      ,  6.022,     0.27,
Bi Cl O V       ,  6.022,     0.27,
As Cu O Th      ,  6.022,     0.27,
Mg N P S        ,  6.023,     0.27,
Br Gd Mo O      ,  6.024,     0.27,
Bi Br Nb O      ,  6.027,    0.271,
F Nb O Sn       ,   6.03,    0.271,
Cl Nb O Tl      ,  6.032,    0.271,
Cl Mo O Pr      ,  6.035,    0.271,
Br Mo O Tb      ,  6.036,    0.271,
Bi Br Ca O      ,  6.037,    0.271,
Eu Mo S Se      ,   6.04,    0.272,
Cl O Sr V       ,  6.041,    0.272,
Br Dy Mo O      ,  6.043,    0.272,
Cr Nd O S       ,  6.043,    0.272,
Cd N P S        ,  6.046,    0.272,
N O Sc Zr       ,  6.046,    0.272,
B Br O Sr       ,  6.047,    0.272,
Bi La O Se      ,  6.048,    0.272,
F La O Si       ,  6.049,    0.272,
Cl Mo Nd O      ,  6.049,    0.272,
Br Cl Pb Tl     ,   6.05,    0.273,
Ag As O Th      ,   6.05,    0.273,
Cl N P Zr       ,  6.053,    0.273,
B Cl Eu O       ,  6.059,    0.273,
Nb O S Sm       ,   6.06,    0.273,
B O S Sm        ,  6.062,    0.273,
F O Se Yb       ,  6.066,    0.274,
Bi Se Te Tl     ,  6.067,    0.274,
S Se Tl Tl      ,  6.069,    0.274,
Cu F S Sr       ,  6.069,    0.274,
Cl O Ru Sr      ,  6.073,    0.274,
Ce F O S        ,  6.075,    0.275,
La Nb O S       ,  6.076,    0.275,
As F N S        ,  6.077,    0.275,
Cl N S S        ,  6.078,    0.275,
O S S Tl        ,  6.079,    0.275,
Bi Br Cl Tl     ,  6.079,    0.275,
Ca F O P        ,  6.079,    0.275,
Ba Cl Ga S      ,  6.082,    0.275,
Bi Br O Pr      ,  6.083,    0.275,
Ce N O Se       ,  6.085,    0.275,
As Cr Mn P      ,  6.086,    0.275,
F Na O Ti       ,  6.089,    0.276,
Ba Br Cu O      ,  6.095,    0.276,
Au F O Te       ,  6.095,    0.276,
Ag F S Sr       ,  6.097,    0.276,
Bi Br Nd O      ,  6.098,    0.276,
As Ce Mn O      ,  6.099,    0.276,
Cl Mo O Sm      ,  6.099,    0.277,
F Mo O Sb       ,  6.101,    0.277,
Br Hg Hg O      ,  6.102,    0.277,
F O Pr S        ,  6.102,    0.277,
Ca F O V        ,  6.103,    0.277,
Dy F O Si       ,  6.103,    0.277,
Cl N O Sn       ,  6.104,    0.277,
B Na O S        ,  6.104,    0.277,
As Ba Cl O      ,  6.104,    0.277,
Cr Mn S Se      ,  6.106,    0.277,
Mo Pb S Se      ,  6.106,    0.277,
Bi Cl O Y       ,  6.108,    0.277,
Cr La O S       ,  6.108,    0.277,
Cu F O Sr       ,  6.109,    0.277,
Gd Nb O S       ,  6.112,    0.278,
Br Ho Mo O      ,  6.112,    0.278,
N O Pr Se       ,  6.112,    0.278,
C F Ge S        ,  6.113,    0.278,
Bi I O Te       ,  6.113,    0.278,
Br Er Mo O      ,  6.114,    0.278,
Cl La Mo O      ,  6.114,    0.278,
O S Si Yb       ,  6.116,    0.278,
F Nd O S        ,  6.116,    0.278,
As F N O        ,  6.118,    0.278,
Cl N O S        ,  6.119,    0.278,
As Ga Mn N      ,   6.12,    0.278,
Cl F Na Nb      ,  6.121,    0.278,
Br Hg S Tl      ,  6.122,    0.278,
B Cl O Pb       ,  6.125,    0.279,
Cl N S V        ,  6.126,    0.279,
N Nd O Se       ,  6.126,    0.279,
Br C O Ru       ,  6.126,    0.279,
F Hg S Si       ,  6.129,    0.279,
As C F S        ,  6.131,    0.279,
Br La O Pb      ,  6.134,    0.279,
Cl I Mo Na      ,  6.136,     0.28,
As Mn Nd O      ,   6.14,     0.28,
Ce Mn O Se      ,  6.142,     0.28,
Cl N O P        ,  6.143,     0.28,
Cl Ga O Re      ,  6.146,     0.28,
La Nd O S       ,  6.146,     0.28,
Bi Br O Sm      ,  6.147,     0.28,
C Cl O Rh       ,  6.149,    0.281,
Br Mo O Tm      ,  6.149,    0.281,
Cl Gd Mo O      ,   6.15,    0.281,
Bi Cl Nb O      ,  6.153,    0.281,
Cl Cr O Pb      ,  6.156,    0.281,
Br Ce N S       ,  6.159,    0.281,
Bi Br Mn Se     ,   6.16,    0.281,
Cl I N V        ,   6.16,    0.281,
Cl Mo O Tb      ,  6.162,    0.282,
Bi Ca Cl O      ,  6.163,    0.282,
F O S Sm        ,  6.166,    0.282,
Cl N O V        ,  6.166,    0.282,
F Ni O Sr       ,  6.166,    0.282,
Ce F S Y        ,  6.167,    0.282,
Br C F Te       ,  6.168,    0.282,
Cl Dy Mo O      ,  6.168,    0.282,
Mn O Pr Se      ,  6.169,    0.282,
O Pb S S        ,   6.17,    0.282,
F Ho O Si       ,  6.171,    0.282,
B Cl O Sr       ,  6.173,    0.282,
Er F O Si       ,  6.174,    0.283,
Br C I Y        ,  6.174,    0.283,
Br Ca I N       ,  6.175,    0.283,
F Hg O Te       ,  6.179,    0.283,
F La O S        ,  6.181,    0.283,
Br O Ta Te      ,  6.183,    0.283,
Li Mn Se Te     ,  6.183,    0.283,
Mn Nd O Se      ,  6.183,    0.283,
C N Se Se       ,  6.185,    0.283,
Br N Pr S       ,  6.186,    0.284,
F Mo O Te       ,  6.187,    0.284,
Bi Br Na O      ,  6.189,    0.284,
F O S Tc        ,   6.19,    0.284,
As Ba F Zn      ,  6.193,    0.284,
Ba Se Sn Te     ,  6.195,    0.284,
Bi Br Gd O      ,  6.198,    0.285,
Bi O S S        ,  6.199,    0.285,
Cl Mn O P       ,    6.2,    0.285,
Br N Nd S       ,    6.2,    0.285,
Cl Cr O Sr      ,  6.203,    0.285,
F O Pb Sc       ,  6.204,    0.285,
F Na O S        ,  6.207,    0.285,
Bi Cl O Pr      ,  6.208,    0.285,
As Ba O Ti      ,  6.209,    0.285,
Bi Br O Tb      ,   6.21,    0.286,
Br Hg Pb S      ,  6.213,    0.286,
B I Mg N        ,  6.213,    0.286,
I O Sm Sm       ,  6.214,    0.286,
F Gd O S        ,  6.216,    0.286,
Au F O S        ,  6.216,    0.286,
Bi Br Dy O      ,  6.216,    0.286,
Mg N Nb O       ,  6.217,    0.286,
Ba Cl Cu O      ,  6.219,    0.286,
Ba Cu F Se      ,  6.222,    0.286,
Bi Cl Nd O      ,  6.222,    0.287,
Ge Li N O       ,  6.225,    0.287,
Br N O Pr       ,  6.226,    0.287,
Br Re Te Te     ,  6.226,    0.287,
Gd N O Se       ,  6.226,    0.287,
Cl Hg Hg O      ,  6.226,    0.287,
Al F O Sr       ,  6.226,    0.287,
I Mn O Sb       ,  6.227,    0.287,
Cr Hg O S       ,  6.227,    0.287,
F O S Tb        ,  6.228,    0.287,
Cl F O Pb       ,  6.228,    0.287,
I O P Pb        ,  6.228,    0.287,
B Br Mn O       ,  6.229,    0.287,
Br Lu Mo O      ,   6.23,    0.287,
F Na O P        ,  6.231,    0.287,
Eu S Se Sr      ,  6.232,    0.287,
Ca F Nb O       ,  6.232,    0.287,
Cl S Se W       ,  6.233,    0.287,
B Ca F O        ,  6.233,    0.287,
Dy F O S        ,  6.234,    0.287,
Cl Ho Mo O      ,  6.236,    0.288,
I Mo Nb O       ,  6.237,    0.288,
N O Se Tb       ,  6.238,    0.288,
Cl Er Mo O      ,  6.238,    0.288,
O P S Sr        ,  6.241,    0.288,
Br Cl K Pd      ,  6.241,    0.288,
F I Na O        ,  6.242,    0.288,
Bi Cl Hg Te     ,  6.245,    0.288,
Al N Nb O       ,  6.245,    0.288,
La Mn O Se      ,  6.247,    0.289,
Ag Br O W       ,  6.247,    0.289,
Ag Ba F Se      ,  6.249,    0.289,
C Cl O Ru       ,   6.25,    0.289,
I O Pb V        ,  6.251,    0.289,
F O Sc Sr       ,  6.251,    0.289,
B Ce F O        ,  6.252,    0.289,
F Na O V        ,  6.254,    0.289,
Cr F Nb O       ,  6.254,    0.289,
Bi Cl F O       ,  6.257,    0.289,
Cl La O Pb      ,  6.257,    0.289,
Bi Br Li O      ,  6.258,    0.289,
Br F N P        ,  6.258,    0.289,
Br Mo O Pb      ,  6.259,     0.29,
Ga Li N O       ,  6.261,     0.29,
Br S S Ta       ,  6.263,     0.29,
Br La N S       ,  6.264,     0.29,
Cl I Se W       ,  6.267,     0.29,
Bi Cl O Sm      ,  6.271,    0.291,
Cl Mo O Tm      ,  6.273,    0.291,
Br F N O        ,  6.274,    0.291,
I O P Sr        ,  6.275,    0.291,
F Li O S        ,  6.276,    0.291,
Cl N Nb P       ,  6.278,    0.291,
Bi Pb S Se      ,  6.278,    0.291,
B F O Pr        ,  6.278,    0.291,
B Cl N P        ,  6.279,    0.291,
Ba Cu S Te      ,   6.28,    0.291,
C Cl F Si       ,  6.281,    0.291,
Ba Br In O      ,  6.281,    0.291,
Ce Cl N S       ,  6.282,    0.291,
Bi Br Ho O      ,  6.283,    0.291,
C Cu F O        ,  6.285,    0.292,
Bi Br Er O      ,  6.285,    0.292,
As Ba Cd F      ,  6.288,    0.292,
C Cl F Te       ,  6.291,    0.292,
B F Nd O        ,  6.292,    0.292,
Cl Mo O Tl      ,  6.293,    0.292,
Cl N Nb O       ,  6.293,    0.292,
Cl N Na Ti      ,  6.296,    0.293,
F Ho O S        ,  6.301,    0.293,
Br La N O       ,  6.303,    0.293,
Er F O S        ,  6.303,    0.293,
Cl O Ta Te      ,  6.306,    0.293,
Cl N Pr S       ,  6.309,    0.294,
Ca F S Sm       ,   6.31,    0.294,
F O Tl Zr       ,   6.31,    0.294,
Br O Pb Tl      ,  6.312,    0.294,
Bi Cl Na O      ,  6.312,    0.294,
Ag C F O        ,  6.312,    0.294,
Al N Nd O       ,  6.314,    0.294,
As Br K O       ,  6.314,    0.294,
Cl Eu Mo O      ,  6.318,    0.294,
Bi Br O Tm      ,   6.32,    0.294,
Bi Cl Gd O      ,  6.321,    0.295,
F Hg O P        ,  6.322,    0.295,
Cl N Nd S       ,  6.322,    0.295,
F O Pb Ti       ,   6.33,    0.295,
Bi Cl O Tb      ,  6.332,    0.295,
Mn Mo S Se      ,  6.332,    0.295,
Br Mo O Yb      ,  6.335,    0.296,
Bi Cl Dy O      ,  6.338,    0.296,
N O S S         ,  6.339,    0.296,
N O Si Y        ,  6.339,    0.296,
In K Se Te      ,  6.341,    0.296,
Cl Cu O W       ,  6.342,    0.296,
F Mn Ni O       ,  6.344,    0.296,
Cl Re Te Te     ,  6.348,    0.297,
Ba Br O Si      ,   6.35,    0.297,
B Cl Mn O       ,  6.351,    0.297,
Cl Lu Mo O      ,  6.352,    0.297,
B F La O        ,  6.355,    0.297,
Br Cl N Sr      ,  6.357,    0.297,
F O S Tl        ,  6.357,    0.298,
Bi F O Ti       ,  6.358,    0.298,
Ba Cl S Sb      ,  6.359,    0.298,
Ba Br O Te      ,   6.36,    0.298,
Bi I O Y        ,  6.362,    0.298,
Bi O Se Sr      ,  6.363,    0.298,
Bi Cl Hg S      ,  6.363,    0.298,
Ba Cl In S      ,  6.364,    0.298,
Cl Li N Ti      ,  6.364,    0.298,
Bi Br Eu O      ,  6.364,    0.298,
Ag Cl O W       ,  6.369,    0.298,
F N S Sb        ,  6.372,    0.299,
Ba S Se V       ,  6.373,    0.299,
Cl Hg O Pb      ,  6.374,    0.299,
F O Sr Ti       ,  6.376,    0.299,
B I O Pb        ,  6.378,    0.299,
Bi Cl Li O      ,  6.379,    0.299,
Cl F N P        ,  6.379,    0.299,
F Na Nb O       ,   6.38,    0.299,
Cl Mo O Pb      ,  6.381,    0.299,
B F Na O        ,  6.381,    0.299,
Br Cl O W       ,  6.383,      0.3,
Cl La N S       ,  6.385,      0.3,
Hg I Na O       ,  6.387,      0.3,
B F Gd O        ,  6.389,      0.3,
Ba O P Se       ,   6.39,      0.3,
Ca N O Si       ,  6.392,      0.3,
Cl F N O        ,  6.395,    0.301,
Br F Na Pb      ,  6.397,    0.301,
Ba Cl O Sb      ,  6.398,    0.301,
Bi Br Lu O      ,  6.398,    0.301,
F O Pb Zr       ,  6.398,    0.301,
Bi Ce O S       ,  6.399,    0.301,
As In Mn N      ,    6.4,    0.301,
Ba F Sb Se      ,    6.4,    0.301,
B F O Tb        ,  6.401,    0.301,
C I O Rh        ,  6.401,    0.301,
Ba Cl In O      ,  6.402,    0.301,
Bi Cl Ho O      ,  6.404,    0.301,
Ba F In Se      ,  6.404,    0.301,
F O Ti Yb       ,  6.405,    0.301,
Bi Cl Er O      ,  6.406,    0.302,
B Dy F O        ,  6.407,    0.302,
Cl P S Ta       ,  6.407,    0.302,
Ce N O Si       ,   6.41,    0.302,
F N O Sb        ,  6.411,    0.302,
B O P Sr        ,  6.414,    0.302,
Bi Ca I O       ,  6.415,    0.302,
F In N O        ,  6.415,    0.302,
Ca Cl F Sr      ,  6.416,    0.302,
O Pr Se Ta      ,  6.416,    0.302,
Cl Hg O Sr      ,  6.419,    0.303,
Ce N O Ti       ,  6.422,    0.303,
Cl O S Ta       ,  6.423,    0.303,
Cl Hf Hg P      ,  6.424,    0.303,
Bi Br O Pb      ,  6.427,    0.303,
N O V V         ,  6.429,    0.303,
Cl Li N Zr      ,  6.431,    0.304,
F Mo O Y        ,  6.433,    0.304,
As Cl K O       ,  6.435,    0.304,
N O Pr Si       ,  6.436,    0.304,
B Ca Cl N       ,  6.436,    0.304,
F S Sn Sr       ,  6.437,    0.304,
Bi Cl O Tm      ,   6.44,    0.304,
C Cl F I        ,  6.441,    0.304,
F O Pb S        ,  6.444,    0.305,
F Li Nb O       ,  6.446,    0.305,
B F Li O        ,  6.448,    0.305,
N O Pr Ti       ,  6.448,    0.305,
N Nd O Si       ,  6.449,    0.305,
Ba O S Zn       ,   6.45,    0.305,
Ba Cl Cu F      ,  6.453,    0.305,
Cl Mo O Yb      ,  6.455,    0.305,
F Gd Nd O       ,  6.455,    0.305,
Bi I O Pr       ,  6.458,    0.306,
Ba In S Te      ,  6.461,    0.306,
N Nd O Ti       ,  6.461,    0.306,
C O Ru S        ,  6.466,    0.306,
Ba Cl F Zn      ,  6.467,    0.306,
F O P Pb        ,  6.467,    0.306,
Ba Cu I O       ,  6.469,    0.307,
Ba Cl O Si      ,   6.47,    0.307,
Au C Cl S       ,   6.47,    0.307,
Bi I Nd O       ,  6.472,    0.307,
B F Ho O        ,  6.472,    0.307,
Bi Br O Sr      ,  6.472,    0.307,
B Er F O        ,  6.474,    0.307,
Ga N O Sr       ,  6.475,    0.307,
F Mo Nb O       ,  6.475,    0.307,
Hg Hg I O       ,  6.475,    0.307,
Ba Cl O Te      ,   6.48,    0.307,
Br O Te W       ,   6.48,    0.308,
Bi Cl Eu O      ,  6.484,    0.308,
