Phase fields,     scores,     Norm. scores,
Cu S Se Ta      ,  8.963,    0.274,
I O P Pb        ,  8.967,    0.275,
Cl Nd S Si      ,  8.978,    0.275,
C Cl O Sb       ,  8.978,    0.275,
Cu La O Se      ,  8.989,    0.276,
C Cl Cu O       ,  8.991,    0.276,
O S Si Sm       ,  8.993,    0.277,
Be Cl I Zr      ,  8.994,    0.277,
B Cl I Zr       ,  8.995,    0.277,
Cl N O Sn       ,  8.999,    0.277,
Cl I O Pb       ,  9.001,    0.277,
Cl O Si Sm      ,  9.005,    0.277,
I O Pb Sb       ,  9.014,    0.278,
As Cl Eu O      ,  9.023,    0.279,
As F N S        ,  9.023,    0.279,
Ag Br N O       ,  9.023,    0.279,
Ga La O S       ,  9.028,    0.279,
Cl N Si Ti      ,  9.029,    0.279,
Cl Nb O Ti      ,  9.029,    0.279,
Bi Br O Te      ,  9.032,    0.279,
B Cl O Pb       ,  9.039,     0.28,
As Ga Mn N      ,  9.056,    0.281,
B Cl Mg N       ,   9.06,    0.281,
Nd O Se Se      ,  9.066,    0.282,
F I O Te        ,  9.066,    0.282,
Br Hg Se Tl     ,  9.067,    0.282,
Cl Eu O Se      ,  9.067,    0.282,
Br La S Sb      ,  9.068,    0.282,
Cl S Se W       ,  9.069,    0.282,
B F Mg O        ,  9.071,    0.282,
Ca I O P        ,  9.078,    0.283,
O P Sm Zn       ,  9.078,    0.283,
La O S Si       ,  9.083,    0.283,
I S Si Sm       ,  9.092,    0.284,
As Cl Pr S      ,  9.092,    0.284,
Cu Eu O Se      ,  9.092,    0.284,
Cl La O Si      ,  9.094,    0.284,
B Cl Li O       ,  9.103,    0.285,
Bi Se Te Tl     ,  9.103,    0.285,
B F O Te        ,  9.104,    0.285,
B Br Cr O       ,  9.112,    0.285,
Ag F Nb O       ,  9.112,    0.285,
Bi Cd I O       ,  9.116,    0.285,
Bi Cl Hg S      ,  9.117,    0.286,
Ag La O S       ,  9.118,    0.286,
As Ni P Sr      ,  9.121,    0.286,
Li Mn Se Te     ,  9.122,    0.286,
Cu Se Ta Te     ,  9.122,    0.286,
Cl N P Ti       ,  9.127,    0.286,
As Bi Br Hg     ,  9.132,    0.287,
C O Ru Se       ,  9.135,    0.287,
I Mn O Sb       ,  9.139,    0.287,
Ag F O V        ,  9.144,    0.287,
B Ca Cl O       ,  9.149,    0.288,
Br Nb S Tl      ,  9.151,    0.288,
O Si Sm Te      ,  9.152,    0.288,
F O S Tc        ,   9.16,    0.289,
Cl N Nb P       ,  9.164,    0.289,
B Cl Mn O       ,  9.164,    0.289,
Cl P S Ta       ,  9.166,    0.289,
La O P Zn       ,  9.166,    0.289,
C F Ge S        ,   9.17,    0.289,
As C F S        ,  9.179,     0.29,
I La S Si       ,   9.18,     0.29,
F Nb O Zn       ,  9.183,     0.29,
F O Sb Tc       ,  9.184,     0.29,
F O Sc Se       ,  9.185,     0.29,
C Cl O Rh       ,  9.185,     0.29,
Cl La O P       ,  9.191,    0.291,
B Na O S        ,  9.194,    0.291,
Nd O Se Si      ,  9.195,    0.291,
Cl Eu O Si      ,  9.196,    0.291,
Ag F Mo O       ,  9.197,    0.291,
B Cl Na O       ,  9.205,    0.292,
F O P V         ,  9.206,    0.292,
Ag As O Th      ,  9.206,    0.292,
Cr Hg O S       ,  9.208,    0.292,
Cl La O S       ,  9.213,    0.293,
Gd O Se Si      ,  9.215,    0.293,
Cu La O P       ,  9.216,    0.293,
Cl N S V        ,  9.217,    0.293,
La O S Sb       ,  9.226,    0.293,
Au F O S        ,  9.227,    0.294,
Ca F Ge O       ,  9.228,    0.294,
As Br La O      ,  9.228,    0.294,
Cl Cl N V       ,  9.228,    0.294,
Cu F Nb O       ,  9.233,    0.294,
C Cl F Se       ,  9.233,    0.294,
As Ca F O       ,  9.236,    0.294,
Cl Lu O Se      ,  9.237,    0.294,
Cu La O S       ,  9.238,    0.294,
In La O S       ,   9.24,    0.295,
Cl N Sb V       ,  9.241,    0.295,
Cl N P Zr       ,  9.245,    0.295,
Cl Mo N P       ,  9.248,    0.295,
F Hg Ni S       ,  9.252,    0.295,
Cl Cr Tb Te     ,  9.252,    0.295,
I Se Se Ta      ,  9.253,    0.295,
B Cl Er O       ,  9.253,    0.295,
B Cl Dy O       ,  9.256,    0.296,
As Nd O Zn      ,  9.257,    0.296,
As O Ru Sm      ,   9.26,    0.296,
B Cl Ho O       ,  9.262,    0.296,
As Cl O Sr      ,  9.264,    0.296,
Cl Pr S Si      ,  9.265,    0.296,
As In Mn N      ,  9.267,    0.296,
Bi Cl Hg Te     ,  9.274,    0.297,
As La Ni O      ,  9.276,    0.297,
Cl Cr O Pb      ,  9.277,    0.297,
Ag I N O        ,  9.278,    0.297,
As Cl Nd O      ,  9.281,    0.297,
F Mg O Ti       ,  9.283,    0.298,
Br Hg Pb S      ,  9.285,    0.298,
Br Nd S Si      ,  9.285,    0.298,
Bi I O Te       ,  9.286,    0.298,
Cl Eu O P       ,  9.292,    0.298,
F N P S         ,  9.293,    0.298,
Bi Cl Mn S      ,  9.299,    0.299,
As Cl Gd O      ,    9.3,    0.299,
Cl Nb O Sc      ,  9.302,    0.299,
Cl F N P        ,  9.304,    0.299,
F Mo O Sb       ,  9.304,    0.299,
Br Gd S Si      ,  9.305,    0.299,
B Cl O Tm       ,  9.305,    0.299,
Cl O Se Sr      ,  9.307,    0.299,
Br Hg S Tl      ,  9.314,      0.3,
F O Te Ti       ,  9.316,      0.3,
Cl S S W        ,  9.316,      0.3,
Cl Nb O Tl      ,  9.318,      0.3,
Cl N Pt S       ,  9.319,      0.3,
O Sb Se Sr      ,  9.319,      0.3,
Cl O Pb V       ,   9.32,      0.3,
F Mg Nb O       ,   9.32,      0.3,
Cl Nd O Se      ,  9.324,    0.301,
As Cu O Th      ,  9.326,    0.301,
B Cl O Tb       ,  9.332,    0.301,
Mo S Se Sm      ,  9.333,    0.301,
F Hg O P        ,  9.337,    0.302,
F N S Sb        ,  9.338,    0.302,
Cl Gd O Se      ,  9.344,    0.302,
B Br O Pb       ,  9.345,    0.302,
F Hg O Zn       ,  9.346,    0.302,
As La O Ru      ,  9.347,    0.302,
O Pr Se Se      ,   9.35,    0.303,
Bi Br Mn Se     ,  9.356,    0.303,
C Cl F Si       ,  9.361,    0.303,
B Cr I O        ,  9.365,    0.304,
B Br Mg N       ,  9.365,    0.304,
Cu Gd O Se      ,  9.368,    0.304,
Au C Cl S       ,  9.369,    0.304,
Cl Mo O Pb      ,  9.372,    0.304,
Cl F Ir P       ,  9.377,    0.304,
C O Ru S        ,  9.381,    0.305,
Au F O Te       ,  9.382,    0.305,
F O Te V        ,  9.382,    0.305,
Br Cl Pb Tl     ,  9.383,    0.305,
Er F O Se       ,  9.383,    0.305,
Ca Cl Cr O      ,  9.384,    0.305,
Dy F O Se       ,  9.385,    0.305,
Ga Nd O S       ,  9.387,    0.305,
Cl Ga O Re      ,  9.391,    0.306,
F Ho O Se       ,  9.392,    0.306,
C Cl O Ru       ,  9.392,    0.306,
F Nb O Sn       ,  9.393,    0.306,
Cl Hg Hg O      ,  9.393,    0.306,
Cu La O Te      ,  9.393,    0.306,
F O P Pb        ,  9.395,    0.306,
La O S Sn       ,  9.398,    0.306,
F Mg O Zr       ,    9.4,    0.306,
Cl Mo O Tl      ,  9.401,    0.306,
Cl Re Te Te     ,  9.403,    0.306,
Na O S Ti       ,  9.404,    0.306,
Ca F O Si       ,  9.406,    0.307,
Br Cl Tl Tl     ,  9.412,    0.307,
F O Pb S        ,  9.416,    0.307,
Cl Hf O S       ,  9.418,    0.307,
La Mo S Se      ,  9.419,    0.308,
F Mn O Si       ,  9.421,    0.308,
C N Se Se       ,  9.424,    0.308,
Cu F Se Sm      ,  9.424,    0.308,
Bi Cl Nb O      ,  9.425,    0.308,
Ca Cl O V       ,  9.426,    0.308,
Cl F O Pb       ,  9.427,    0.308,
Cl O Si Sr      ,  9.433,    0.309,
F O Se Tm       ,  9.434,    0.309,
F Mo O Te       ,  9.435,    0.309,
Nd O S Si       ,  9.439,    0.309,
F O S Tl        ,  9.445,    0.309,
Ni Se Ta Te     ,  9.448,     0.31,
Cl Hg O Pb      ,   9.45,     0.31,
Cl Nd O Si      ,   9.45,     0.31,
Cl Na Nb O      ,   9.45,     0.31,
B Br Ca O       ,  9.451,     0.31,
Al Ca F O       ,  9.452,     0.31,
Bi Cl O V       ,  9.455,     0.31,
Gd O S Si       ,  9.458,     0.31,
F O Se Tb       ,   9.46,    0.311,
Cl Dy O Ti      ,  9.464,    0.311,
B Br Mn O       ,  9.466,    0.311,
Al O S Sr       ,  9.468,    0.311,
Cl Gd O Si      ,  9.469,    0.311,
Na O S V        ,   9.47,    0.311,
Ag O P Th       ,  9.471,    0.311,
O Pr Se Si      ,  9.476,    0.312,
F I I O         ,  9.477,    0.312,
F Li O S        ,  9.477,    0.312,
Al Cl O Sr      ,  9.478,    0.312,
Br C F Ge       ,  9.482,    0.312,
Br S S Ta       ,  9.489,    0.313,
As F N O        ,  9.493,    0.313,
Ca F O P        ,    9.5,    0.313,
B Br Na O       ,  9.506,    0.314,
Er F O Si       ,  9.508,    0.314,
Dy F O Si       ,   9.51,    0.314,
F Hg O Te       ,  9.512,    0.314,
F Mn O P        ,  9.515,    0.315,
O P S Sr        ,  9.516,    0.315,
F Ho O Si       ,  9.517,    0.315,
Bi Br Cl Tl     ,  9.517,    0.315,
Br N S V        ,  9.517,    0.315,
Eu Mo S Se      ,  9.518,    0.315,
Nd O P Zn       ,   9.52,    0.315,
Br Cl La O      ,  9.524,    0.315,
Cl O P Sr       ,  9.527,    0.315,
O S Tb Ti       ,  9.527,    0.315,
Hg I Pb S       ,  9.533,    0.316,
I Nd S Si       ,  9.533,    0.316,
Cl O P Re       ,  9.537,    0.316,
La Ni O P       ,  9.539,    0.316,
Gd O P Zn       ,  9.539,    0.316,
Bi Cl N S       ,   9.54,    0.316,
Cl Nd O P       ,  9.544,    0.317,
Ca F O Sb       ,  9.545,    0.317,
B Be F O        ,  9.549,    0.317,
F Na O P        ,  9.554,    0.317,
Ca Cu F O       ,  9.557,    0.318,
Cl O Re S       ,  9.559,    0.318,
As Cl O Pr      ,  9.559,    0.318,
Bi Cl F O       ,  9.561,    0.318,
Br Pr S Si      ,  9.563,    0.318,
Cl Nd O S       ,  9.565,    0.318,
Al N Nb O       ,  9.569,    0.318,
F Na O S        ,  9.576,    0.319,
Cl Er Mo O      ,  9.579,    0.319,
F O Sc Te       ,  9.581,    0.319,
Cl Dy Mo O      ,  9.581,    0.319,
Cl Cu O Sr      ,  9.583,    0.319,
Cl Gd O S       ,  9.584,     0.32,
Br Nb O Pb      ,  9.587,     0.32,
Cu O P Th       ,  9.587,     0.32,
Cl Ho Mo O      ,  9.587,     0.32,
Cu Nd O S       ,  9.589,     0.32,
Nd O Si Te      ,  9.591,     0.32,
B I O Pb        ,  9.592,     0.32,
Bi Br Mn S      ,  9.596,     0.32,
F Na O Sb       ,  9.599,    0.321,
Br F N P        ,  9.601,    0.321,
Bi I Mn Se      ,  9.603,    0.321,
Cu Eu F Se      ,  9.607,    0.321,
Gd O Si Te      ,  9.609,    0.321,
B I Mg N        ,  9.611,    0.322,
As Br Hg Yb     ,  9.613,    0.322,
Cl N O Ti       ,  9.613,    0.322,
Br Nb O Tl      ,  9.615,    0.322,
Al O Sr Te      ,  9.618,    0.322,
Er F O S        ,  9.622,    0.322,
Ge Li N O       ,  9.624,    0.322,
Dy F O S        ,  9.625,    0.323,
Cl I Mo Na      ,  9.625,    0.323,
C Cl F Te       ,  9.627,    0.323,
Cl Mo O Tm      ,  9.628,    0.323,
Cl I Se W       ,   9.63,    0.323,
F Ho O S        ,  9.631,    0.323,
Ba Cl Ga Se     ,  9.635,    0.323,
F O Se Y        ,  9.636,    0.323,
Bi Cl O Pb      ,  9.639,    0.324,
Br Gd O Se      ,   9.64,    0.324,
C N P Se        ,  9.641,    0.324,
Cl Cr Sm Te     ,  9.642,    0.324,
I La O Si       ,  9.643,    0.324,
As Gd Ni O      ,  9.644,    0.324,
Cl N Nb O       ,  9.648,    0.324,
Cl O S Ta       ,  9.651,    0.324,
Ba Ge Se Te     ,  9.652,    0.325,
Cl Mo O Tb      ,  9.654,    0.325,
C N S Se        ,  9.662,    0.325,
As Cl Hf Hg     ,  9.665,    0.325,
Br Mo O Pb      ,  9.667,    0.326,
Li Mn O S       ,  9.674,    0.326,
O Se Sm Ti      ,  9.674,    0.326,
Cl N O V        ,  9.678,    0.326,
Br C O Ru       ,  9.686,    0.327,
Br Hg Hg O      ,  9.687,    0.327,
Ag Cl O W       ,  9.693,    0.328,
As Nd O Ru      ,  9.694,    0.328,
As Au O Sm      ,  9.697,    0.328,
Br Re Te Te     ,  9.697,    0.328,
I Mo Nb O       ,  9.697,    0.328,
F O S Tb        ,  9.697,    0.328,
Cl O Sr Te      ,  9.698,    0.328,
Bi Cl Li O      ,  9.699,    0.328,
Cl Hf Hg Se     ,  9.706,    0.328,
B O S Sm        ,  9.708,    0.329,
Cl O Re Te      ,  9.708,    0.329,
Nb O Se Sm      ,  9.709,    0.329,
B I Mn O        ,  9.709,    0.329,
F Hg Ni O       ,  9.711,    0.329,
As Gd O Ru      ,  9.712,    0.329,
O Pr S Si       ,  9.713,    0.329,
Cl Nd O Te      ,  9.714,    0.329,
Bi Br Nb O      ,  9.718,    0.329,
Ag F Se Sr      ,  9.721,     0.33,
Cl O Pr Si      ,  9.723,     0.33,
C I O Rh        ,  9.729,     0.33,
F Ge O Yb       ,  9.732,     0.33,
Cl Gd O Te      ,  9.733,     0.33,
Cu Nd O Te      ,  9.738,    0.331,
O Se Sm V       ,  9.738,    0.331,
As Cr La O      ,   9.74,    0.331,
Bi Ca Cl O      ,  9.742,    0.331,
Cl Mn Mn O      ,  9.742,    0.331,
Ga Li N O       ,  9.744,    0.331,
As F Sr Zn      ,  9.746,    0.331,
Mg N Nb O       ,  9.755,    0.332,
Bi Cl Mn O      ,  9.756,    0.332,
La O Se Ti      ,  9.757,    0.332,
F O Si Y        ,  9.758,    0.332,
Br Gd O Si      ,  9.762,    0.333,
Cl I N V        ,   9.77,    0.333,
C Cr O S        ,  9.773,    0.333,
F O Se Yb       ,  9.781,    0.334,
Cl F N O        ,  9.782,    0.334,
C N S Si        ,  9.784,    0.334,
O P Pr Zn       ,  9.791,    0.335,
F N O Sb        ,  9.794,    0.335,
Bi Cl Na O      ,  9.795,    0.335,
Li N O Si       ,  9.795,    0.335,
Cl O Ta Te      ,  9.799,    0.335,
B Cl La O       ,  9.801,    0.335,
I Pr S Si       ,  9.804,    0.336,
Cl Cu O W       ,  9.806,    0.336,
F In N O        ,  9.807,    0.336,
Br Ca Cl N      ,  9.813,    0.336,
Cl O P Pr       ,  9.814,    0.336,
Ag C N S        ,  9.816,    0.336,
Br O P Sr       ,  9.817,    0.337,
F Sb Se Sr      ,  9.822,    0.337,
Au C Cl O       ,  9.823,    0.337,
Br O Pb Tl      ,  9.825,    0.337,
Cl Mo O Y       ,  9.827,    0.337,
Mg N O Zr       ,  9.832,    0.338,
Cu F Se Sr      ,  9.834,    0.338,
Ba Cl In Se     ,  9.834,    0.338,
Cl O Pr S       ,  9.835,    0.338,
Ag C F O        ,  9.837,    0.338,
Ca N O Si       ,  9.838,    0.338,
Al C Cl N       ,  9.838,    0.338,
As B O Sr       ,  9.838,    0.338,
Bi Cl Er O      ,   9.84,    0.338,
Cu Eu F S       ,  9.841,    0.338,
F O Se Sm       ,  9.841,    0.338,
Bi Cl Dy O      ,  9.843,    0.338,
Br Cl O Sr      ,  9.848,    0.339,
Bi Cl Ho O      ,  9.848,    0.339,
As Br O Pr      ,  9.849,    0.339,
I O Pb V        ,  9.856,    0.339,
Cu O Pr S       ,  9.858,     0.34,
O Pr Si Te      ,   9.86,     0.34,
Br Er Mo O      ,  9.868,     0.34,
Ba Cl Ga S      ,  9.868,     0.34,
F O S Y         ,  9.869,     0.34,
Br Dy Mo O      ,   9.87,     0.34,
Br Cu O Sr      ,  9.872,    0.341,
C N P S         ,  9.874,    0.341,
Br Ho Mo O      ,  9.876,    0.341,
F Mn Ni O       ,  9.882,    0.341,
C Cd N S        ,  9.882,    0.341,
C N S Zn        ,  9.882,    0.341,
C Cl N P        ,  9.884,    0.341,
Li N O P        ,  9.885,    0.342,
Bi Cl O Tm      ,  9.888,    0.342,
N O Se Tb       ,  9.889,    0.342,
Cl Ni O Sr      ,  9.893,    0.342,
B Cl Eu O       ,  9.896,    0.342,
B F N S         ,  9.897,    0.342,
C Cl N S        ,  9.905,    0.343,
Li N O S        ,  9.906,    0.343,
O S Sm Ti       ,  9.906,    0.343,
Bi Cl O Tb      ,  9.914,    0.344,
Br C F Te       ,  9.915,    0.344,
C F O S         ,  9.915,    0.344,
Br Mo O Tm      ,  9.916,    0.344,
Cl O Sm Ti      ,  9.917,    0.344,
Cl Hf Hg P      ,  9.917,    0.344,
Cl O Te W       ,  9.919,    0.344,
F La O Se       ,  9.923,    0.344,
Cl Re Se Tl     ,  9.924,    0.344,
C I O Ru        ,  9.924,    0.344,
Hg Hg I O       ,  9.925,    0.344,
Bi Br O Pb      ,  9.926,    0.345,
C Cl N Sb       ,  9.927,    0.345,
C Cu N S        ,  9.928,    0.345,
Er N O Si       ,  9.935,    0.345,
Nb O S Sm       ,  9.941,    0.346,
Br Mo O Tb      ,  9.941,    0.346,
Cl F Na Nb      ,  9.947,    0.346,
C Cu F O        ,  9.949,    0.346,
Ag F S Sr       ,  9.952,    0.346,
Cl O Ru Sr      ,   9.96,    0.347,
Ba Cu Se Te     ,  9.967,    0.347,
Ba In Se Te     ,  9.969,    0.348,
Cl Mo O Yb      ,  9.969,    0.348,
Al Cl F Sr      ,  9.973,    0.348,
Ag Br O W       ,  9.979,    0.348,
F Nb O Ti       ,  9.983,    0.349,
F Se Sn Sr      ,  9.984,    0.349,
Bi Br Li O      ,  9.984,    0.349,
Cu Eu F Te      ,  9.986,    0.349,
La O S Ti       ,  9.988,    0.349,
B F O Pb        ,  9.992,    0.349,
Cl La O Ti      ,  9.998,     0.35,
Br Nd O Te      ,   10.0,     0.35,
Cl F Pb Pb      ,   10.0,     0.35,
C Cl O Pb       , 10.001,     0.35,
S Se Ta Tl      , 10.003,     0.35,
Cr F Nb O       , 10.006,     0.35,
Cl I Te W       , 10.008,     0.35,
Cr La O S       , 10.011,    0.351,
C Cl F I        , 10.015,    0.351,
La Nb O S       , 10.022,    0.351,
Bi Br Ca O      , 10.026,    0.352,
Cl Mo O Sm      , 10.028,    0.352,
Cl La Nb O      , 10.032,    0.352,
F La O Si       , 10.042,    0.353,
F Hg Mn S       , 10.049,    0.353,
Ba Cl S Sb      ,  10.05,    0.354,
B F Li O        ,  10.05,    0.354,
La O S V        ,  10.05,    0.354,
I O P Sr        , 10.052,    0.354,
C F O Te        , 10.059,    0.354,
Cl La O V       ,  10.06,    0.354,
Cu F S Sr       , 10.063,    0.354,
Ba Cl In S      , 10.063,    0.354,
Br F N O        , 10.065,    0.355,
Br Cl O W       , 10.066,    0.355,
F O S Sm        ,  10.07,    0.355,
C N S Sn        , 10.077,    0.355,
Cl Cr Gd Te     , 10.077,    0.356,
Bi Br Na O      , 10.078,    0.356,
Br O Ta Te      , 10.081,    0.356,
Bi Cl O Y       , 10.082,    0.356,
B Ca Cl N       , 10.082,    0.356,
B O P Sr        , 10.086,    0.356,
F O Os Sb       , 10.087,    0.356,
Nd O Se Ti      ,  10.09,    0.356,
F Nb O Zr       , 10.091,    0.357,
Cl Eu O Ti      , 10.091,    0.357,
B Ca F O        , 10.092,    0.357,
F Mo Nb O       , 10.094,    0.357,
Ag F Sr Te      , 10.096,    0.357,
C Mn O S        , 10.103,    0.357,
Cu I O Sr       , 10.105,    0.358,
Cl Na O Y       , 10.106,    0.358,
Gd O Se Ti      , 10.108,    0.358,
Cl La Mo O      , 10.109,    0.358,
F I Na O        , 10.109,    0.358,
Mo Se Te W      ,  10.11,    0.358,
La Mn O Se      , 10.111,    0.358,
As Au Nd O      , 10.112,    0.358,
C Cl Mn O       , 10.113,    0.358,
Ba Se Sn Te     , 10.115,    0.358,
B Cl O Sr       , 10.117,    0.358,
B Bi F O        , 10.119,    0.359,
Bi Br Er O      , 10.122,    0.359,
Bi Br Dy O      , 10.124,    0.359,
Bi La O Se      , 10.125,    0.359,
Hg I Na O       ,  10.13,    0.359,
Bi Br Ho O      ,  10.13,    0.359,
Cl La N S       ,  10.14,     0.36,
Nb S Ta Te      , 10.142,     0.36,
B F Na O        , 10.143,     0.36,
Ba Br Ga S      , 10.149,    0.361,
F La O S        ,  10.15,    0.361,
Cl F Na Pb      ,  10.15,    0.361,
B Cl Gd O       ,  10.15,    0.361,
Cl Re S Tl      , 10.151,    0.361,
Nd O Se V       , 10.152,    0.361,
Bi I O Pb       , 10.159,    0.361,
Cl Mo Mo N      ,  10.16,    0.362,
Bi Br O Tm      , 10.169,    0.362,
F Lu O Se       , 10.171,    0.362,
F La O Sb       , 10.172,    0.362,
As Ba O Zn      , 10.172,    0.362,
N O Si Y        , 10.174,    0.363,
B Br Eu O       , 10.176,    0.363,
F O Pb Ti       , 10.185,    0.363,
B Er F O        , 10.186,    0.363,
B Dy F O        , 10.189,    0.364,
Ba Cu S Te      , 10.193,    0.364,
Bi Br O Tb      , 10.193,    0.364,
As Ba Cl O      , 10.194,    0.364,
B F Ho O        , 10.195,    0.364,
Ba In S Te      , 10.195,    0.364,
As F O Sr       , 10.196,    0.364,
As La N Ni      , 10.197,    0.364,
Br O Te W       , 10.198,    0.364,
Cl Eu Mo O      , 10.201,    0.365,
Ba O P Se       , 10.203,    0.365,
Cu F Sr Te      , 10.205,    0.365,
F S Sn Sr       , 10.209,    0.365,
Ag I O W        ,  10.21,    0.365,
Bi I Li O       , 10.215,    0.366,
F Nb O Pb       , 10.219,    0.366,
C N O Si        , 10.219,    0.366,
Bi Cl O Yb      , 10.221,    0.366,
F Gd Ge O       , 10.221,    0.366,
C N Ni S        , 10.228,    0.367,
F Nb O Sc       , 10.231,    0.367,
Cl Li N Ti      , 10.232,    0.367,
B F O Tm        , 10.233,    0.367,
Cl La O Pb      , 10.233,    0.367,
C C O Se        , 10.242,    0.368,
F Nb O Tl       , 10.245,    0.368,
F O Pb V        , 10.247,    0.368,
Br Mo O Yb      , 10.247,    0.368,
Ag C N O        ,  10.25,    0.368,
F Nd O Se       , 10.251,    0.368,
Bi Ca I O       , 10.256,    0.369,
B F O Tb        , 10.258,    0.369,
F Gd O Se       , 10.268,    0.369,
F Li Nb O       , 10.275,     0.37,
Br C O Pb       , 10.278,     0.37,
Bi Cl O Sm      , 10.278,     0.37,
F O Pb Zr       , 10.292,    0.371,
F I N O         , 10.294,    0.371,
F Ga O Sr       , 10.302,    0.372,
Br Mo O Sm      , 10.305,    0.372,
Bi I Na O       , 10.307,    0.372,
Bi F O Ti       , 10.309,    0.372,
N O Si Yb       , 10.312,    0.373,
C F O Ru        , 10.312,    0.373,
Nd O S Ti       , 10.313,    0.373,
Hg I N O        , 10.315,    0.373,
Ca F Nb O       , 10.316,    0.373,
B Cl N N        , 10.318,    0.373,
F O Tl Zr       , 10.318,    0.373,
Cl Nd O Ti      , 10.323,    0.373,
Cl N Na Ti      , 10.323,    0.373,
Br Ca I N       , 10.324,    0.373,
C N O S         , 10.325,    0.374,
B F N O         , 10.327,    0.374,
F Mn Nb O       , 10.329,    0.374,
Cl Cr O Sr      ,  10.33,    0.374,
Gd O S Ti       ,  10.33,    0.374,
F Na O Ti       , 10.333,    0.374,
La Mn O S       , 10.334,    0.374,
Cr Nd O S       , 10.335,    0.374,
Cl Li N Zr      , 10.338,    0.374,
Bi F Nb O       , 10.342,    0.375,
Ca F O V        , 10.343,    0.375,
Bi La O S       , 10.347,    0.375,
Ba Cl O Si      , 10.348,    0.375,
Bi Er I O       ,  10.35,    0.375,
Bi Dy I O       , 10.352,    0.376,
Cl Lu Mo O      , 10.352,    0.376,
Bi Br O Y       , 10.357,    0.376,
Bi Ho I O       , 10.358,    0.376,
Gd Nb O S       , 10.363,    0.376,
F Na Nb O       , 10.366,    0.377,
Cl O Sr V       , 10.368,    0.377,
N O Si Sm       , 10.369,    0.377,
Bi F O V        ,  10.37,    0.377,
As Mn O Sr      , 10.379,    0.377,
N Pr Se Si      , 10.379,    0.378,
C I Mo O        , 10.381,    0.378,
Br La Mo O      , 10.383,    0.378,
Br C Mn O       , 10.388,    0.378,
B Cl O Pr       , 10.388,    0.378,
B Br O Sr       , 10.391,    0.378,
Al F O Sr       , 10.391,    0.378,
F Na O V        , 10.393,    0.379,
As Mn Nd O      , 10.394,    0.379,
Bi I O Tm       , 10.396,    0.379,
Br La N S       , 10.414,     0.38,
Mn O Se Sr      , 10.417,     0.38,
N Na S Zr       , 10.418,     0.38,
Bi I O Tb       ,  10.42,     0.38,
Br F Na Pb      , 10.423,    0.381,
Ba O P S        , 10.424,    0.381,
C I O Pt        , 10.425,    0.381,
F O Pb Sc       , 10.428,    0.381,
Bi O Se Sr      ,  10.43,    0.381,
Cl Mo Nd O      ,  10.43,    0.381,
Cl N Sc Sc      , 10.431,    0.381,
Ba O S Zn       , 10.431,    0.381,
Mn Nd O Se      , 10.433,    0.381,
Ba Cl O P       , 10.434,    0.381,
F O P Sr        , 10.435,    0.382,
F Mo Na O       ,  10.44,    0.382,
Bi Cl Eu O      , 10.447,    0.382,
La N O Si       , 10.447,    0.382,
Cl Gd Mo O      , 10.448,    0.383,
Cl N Re S       , 10.455,    0.383,
Cl N Nd S       , 10.461,    0.383,
C C O S         , 10.462,    0.384,
Ce Cl S Si      , 10.468,    0.384,
F Nd O S        ,  10.47,    0.384,
Ba Cl O Sb      , 10.474,    0.384,
N O V V         , 10.478,    0.385,
Er F Mo O       , 10.483,    0.385,
Cl Hg O Sr      , 10.485,    0.385,
Ba Cl Cu O      , 10.485,    0.385,
Dy F Mo O       , 10.485,    0.385,
F O Re Sb       , 10.485,    0.385,
Cu F O Sr       , 10.486,    0.385,
Ba Cl In O      , 10.486,    0.385,
F Gd O S        , 10.488,    0.385,
Ba I P P        , 10.489,    0.386,
F Ho Mo O       , 10.491,    0.386,
Bi Br O Yb      , 10.492,    0.386,
F O Pr Se       , 10.503,    0.387,
Br La O Pb      , 10.504,    0.387,
Br N Nd Se      , 10.512,    0.387,
Cl Os Re Se     , 10.516,    0.387,
Cl N P Ta       ,  10.52,    0.388,
F Mo O Tm       , 10.528,    0.388,
As C F N        , 10.531,    0.389,
Eu N O Si       , 10.536,    0.389,
Bi F O Pb       , 10.538,    0.389,
Ce O Se Se      , 10.544,     0.39,
Cl O Pb Re      , 10.545,     0.39,
Cl N Si W       , 10.548,     0.39,
Bi Br O Sm      , 10.548,     0.39,
La N O S        , 10.551,     0.39,
F Mo O Tb       , 10.552,     0.39,
B F O Yb        , 10.555,     0.39,
O Pr S Ti       , 10.564,    0.391,
Cl O Pr Ti      , 10.574,    0.392,
Al Eu N O       , 10.577,    0.392,
Bi I O Y        ,  10.58,    0.392,
B Ca I N        ,  10.58,    0.392,
C Hg N Se       , 10.589,    0.393,
Ba S Se V       , 10.589,    0.393,
Ba Cl O Te      ,  10.59,    0.393,
Bi Cl Lu O      , 10.595,    0.393,
F O Re Te       , 10.601,    0.394,
C O Os S        , 10.604,    0.394,
Cl Nb O Pr      , 10.606,    0.394,
C I Mn O        ,  10.61,    0.394,
Ag Ba F Se      , 10.611,    0.394,
C Cl O Os       , 10.613,    0.395,
Ba Br O Si      , 10.616,    0.395,
F N O Zr        , 10.617,    0.395,
Br Lu Mo O      ,  10.62,    0.395,
As N O Th       , 10.628,    0.396,
As Ba Cd F      , 10.634,    0.396,
As Ba F Zn      , 10.634,    0.396,
