Phase fields,     scores,     Norm. scores,
La Mn O S       ,  2.535,    0.451,
As Nd O Zn      ,  2.538,    0.452,
Cl S Se W       ,  2.539,    0.452,
Cu La O S       ,  2.542,    0.453,
Cl La S Si      ,  2.543,    0.453,
Fe O Pr Se      ,  2.544,    0.453,
La O Se Si      ,  2.544,    0.453,
Mn O Pr Se      ,  2.544,    0.453,
As La O Ru      ,  2.545,    0.454,
As La O S       ,  2.548,    0.454,
As Cr La O      ,  2.549,    0.454,
Ce O Se Se      ,  2.549,    0.455,
As Fe Nd O      ,  2.554,    0.456,
As Mn Nd O      ,  2.554,    0.456,
As Co Nd O      ,  2.555,    0.456,
As Cl Pr S      ,  2.557,    0.456,
Ce Ga O S       ,  2.558,    0.457,
Fe I La S       ,  2.563,    0.458,
Br Pr S Si      ,  2.563,    0.458,
As Cd Ce O      ,  2.564,    0.458,
Br La S Sb      ,  2.565,    0.459,
O P Pr Zn       ,  2.571,     0.46,
Cl Hg S Zn      ,  2.572,     0.46,
Br S S Ta       ,  2.577,    0.461,
Ce Fe O S       ,  2.579,    0.462,
Ce Cu O S       ,  2.586,    0.464,
Ce Cl S Si      ,  2.587,    0.464,
Fe O P Pr       ,  2.587,    0.464,
As Cl La O      ,  2.587,    0.464,
Ce O Se Si      ,  2.588,    0.464,
Ag Au S Se      ,  2.588,    0.464,
N Pr Se Si      ,  2.589,    0.464,
As Ce O Ru      ,  2.589,    0.465,
Ag As Cl Hg     ,   2.59,    0.465,
Fe Nd O Se      ,   2.59,    0.465,
Mn Nd O Se      ,   2.59,    0.465,
Br La N S       ,  2.591,    0.465,
O Pr Se Se      ,  2.594,    0.466,
I Se Se Ta      ,  2.594,    0.466,
As Br Hg Ti     ,  2.595,    0.466,
Cl Cu Hg S      ,  2.595,    0.466,
As Bi Ni S      ,  2.595,    0.466,
Bi Br Mn Se     ,  2.598,    0.467,
Cr Hg S Se      ,    2.6,    0.467,
Cd Ce O Se      ,    2.6,    0.467,
As Cl Hg S      ,  2.601,    0.468,
As Cl Hg Sn     ,  2.603,    0.468,
Bi Br Cu Se     ,  2.605,    0.469,
Ce Fe I S       ,  2.606,    0.469,
As Br O Pr      ,  2.607,    0.469,
Cl Fe O W       ,  2.608,    0.469,
Cl P S Ta       ,  2.608,     0.47,
Br Ce S Sb      ,  2.609,     0.47,
Br Nd S Si      ,  2.609,     0.47,
Cl Ga O Re      ,   2.61,     0.47,
As Hg S Sb      ,  2.613,    0.471,
Mo Se Te W      ,  2.613,    0.471,
Br Hg P Sn      ,  2.614,    0.471,
Cl Cu O W       ,  2.615,    0.471,
Nd O P Zn       ,  2.617,    0.472,
Cl S S W        ,  2.618,    0.472,
Cl Cu O Y       ,   2.62,    0.472,
Br Cd Hg S      ,   2.62,    0.473,
Ge Pb Se Te     ,  2.621,    0.473,
Fe O Pr S       ,  2.623,    0.473,
La O S Si       ,  2.623,    0.473,
Hg Mo S Se      ,  2.626,    0.474,
Cu La O Te      ,  2.628,    0.474,
As Cl Hg Mo     ,  2.628,    0.474,
Ce Cr O Se      ,  2.629,    0.475,
As Hg I Se      ,   2.63,    0.475,
As Ce Cl O      ,   2.63,    0.475,
Cu O Pr S       ,   2.63,    0.475,
As Mn O Sr      ,   2.63,    0.475,
Cl Pr S Si      ,  2.631,    0.475,
O Pr Se Si      ,  2.632,    0.476,
Br Ce N S       ,  2.634,    0.476,
Ag Br Hg S      ,  2.637,    0.477,
Cr S Se Tl      ,  2.637,    0.477,
Hg O Se Se      ,  2.638,    0.477,
Nd O Se Se      ,   2.64,    0.477,
Br N Nd Se      ,  2.645,    0.479,
Bi Cl Ga Se     ,  2.645,    0.479,
La O Se Ti      ,  2.646,    0.479,
In La O S       ,  2.646,    0.479,
Cd Pb S Se      ,  2.648,     0.48,
Ga Nd O S       ,  2.648,     0.48,
As F Sr Zn      ,  2.649,     0.48,
As Fe O Sm      ,  2.649,     0.48,
Br Hg S Sn      ,   2.65,     0.48,
As Co O Sm      ,   2.65,     0.48,
I La S Si       ,   2.65,     0.48,
As Ca F Fe      ,  2.651,     0.48,
As Br Hg O      ,  2.651,     0.48,
Cl N Si W       ,  2.651,     0.48,
Ag La O S       ,  2.652,    0.481,
Ca Fe O Se      ,  2.652,    0.481,
S Se Tl V       ,  2.654,    0.481,
As Cu O Sm      ,  2.656,    0.482,
Cd Hg Se Te     ,  2.656,    0.482,
Ag Br O W       ,  2.656,    0.482,
Cl La N S       ,  2.658,    0.482,
Br La Mo O      ,   2.66,    0.483,
Cl La O Si      ,  2.661,    0.483,
Cl O Se Y       ,  2.662,    0.483,
O S Si Y        ,  2.662,    0.483,
As Cl Hg Ti     ,  2.662,    0.483,
Cl Hg In P      ,  2.662,    0.483,
Mo S Se Tl      ,  2.663,    0.483,
Cr La O S       ,  2.664,    0.484,
As F Fe Sr      ,  2.664,    0.484,
As F Mn Sr      ,  2.664,    0.484,
La O S Sn       ,  2.665,    0.484,
Cl La O P       ,  2.665,    0.484,
Fe O Se Sr      ,  2.666,    0.484,
Ce O S Si       ,  2.666,    0.484,
Mn O Se Sr      ,  2.666,    0.484,
Ce O P Ru       ,  2.667,    0.484,
Fe Nd O S       ,  2.668,    0.485,
Br Hg Se Zr     ,  2.668,    0.485,
Mn N O Ta       ,  2.669,    0.485,
Ce Cu O Te      ,   2.67,    0.485,
Br Cl La O      ,  2.672,    0.486,
Bi Cl Cu Se     ,  2.672,    0.486,
As Cl O Pr      ,  2.674,    0.486,
Cu Nd O S       ,  2.675,    0.486,
Cl Nd S Si      ,  2.676,    0.487,
Bi Br Fe S      ,  2.676,    0.487,
Bi Br Mn S      ,  2.676,    0.487,
Nd O Se Si      ,  2.677,    0.487,
Pb S Se Sn      ,  2.677,    0.487,
Br N Pr S       ,  2.677,    0.487,
As Nd O Ru      ,  2.678,    0.487,
Hg I S Zn       ,  2.679,    0.487,
Au Cl P S       ,  2.679,    0.488,
As Cd Hg I      ,   2.68,    0.488,
La O S V        ,   2.68,    0.488,
Cl Hg P Sn      ,  2.681,    0.488,
Cl N P Ta       ,  2.681,    0.488,
Bi Br Cu S      ,  2.683,    0.488,
Ga O S Tl       ,  2.683,    0.489,
Cl I Se W       ,  2.684,    0.489,
Fe O Se Sm      ,  2.684,    0.489,
S Sb Se Tl      ,  2.685,    0.489,
Br Cl Hg S      ,  2.685,    0.489,
Ce F Mn N       ,  2.686,    0.489,
Ce O Se Ti      ,  2.688,     0.49,
Cl N S W        ,  2.691,    0.491,
Cu O Se Sm      ,  2.691,    0.491,
Ce I S Si       ,  2.693,    0.491,
Ag Ce O S       ,  2.694,    0.491,
La N O Si       ,  2.696,    0.492,
Bi Br Cd Se     ,  2.697,    0.492,
Cl Hg In S      ,  2.698,    0.492,
Ge Pb S Te      ,  2.698,    0.492,
Cl O Si Y       ,  2.699,    0.493,
As Cl Hg Zr     ,  2.699,    0.493,
Ce Cl N S       ,    2.7,    0.493,
Cl La O S       ,    2.7,    0.493,
F Hg Mn S       ,  2.701,    0.493,
Cu Hg I S       ,  2.701,    0.493,
Ce N O Se       ,  2.701,    0.493,
Mo Pb S Se      ,  2.701,    0.493,
Br Ce Mo O      ,  2.702,    0.493,
Br S Si Sm      ,  2.703,    0.493,
Ce Cl O Si      ,  2.703,    0.493,
F Hg Ni S       ,  2.704,    0.494,
Br Cl O W       ,  2.705,    0.494,
Ce Cr O S       ,  2.706,    0.494,
Cu F Se Sr      ,  2.706,    0.494,
Br La N O       ,  2.706,    0.494,
Br Ca Cu O      ,  2.707,    0.495,
As Hg I S       ,  2.707,    0.495,
Ce Cl O P       ,  2.707,    0.495,
Cu F Hg S       ,  2.707,    0.495,
Bi Br In Se     ,  2.708,    0.495,
As Hg I Sn      ,  2.708,    0.495,
O Pr S Si       ,  2.709,    0.495,
O P Sm Zn       ,   2.71,    0.495,
La O S Sb       ,  2.711,    0.496,
Ag Bi Br Se     ,  2.713,    0.496,
Cl N Re S       ,  2.713,    0.496,
Br Fe O Sr      ,  2.713,    0.496,
Ca O S Zn       ,  2.714,    0.496,
Br Co O Sr      ,  2.714,    0.496,
La Nb O S       ,  2.715,    0.497,
As Cl Hg O      ,  2.717,    0.497,
Cl La O V       ,  2.717,    0.497,
As Cl Nd O      ,  2.718,    0.497,
Mo S Se Sm      ,   2.72,    0.498,
Br Cu O Sr      ,   2.72,    0.498,
Cl O P Re       ,   2.72,    0.498,
As Fe Gd O      ,  2.721,    0.498,
Br N Nd S       ,  2.722,    0.498,
Ag Cl O W       ,  2.722,    0.498,
La O S Ti       ,  2.723,    0.499,
Cu F Se Sm      ,  2.724,    0.499,
As Gd Ni O      ,  2.724,    0.499,
Fe O P Sm       ,  2.725,    0.499,
Cl La Mo O      ,  2.726,    0.499,
As Br O Pb      ,  2.726,    0.499,
Cu F O W        ,  2.726,    0.499,
Br C Cl Pr      ,  2.727,      0.5,
Ca Fe O S       ,  2.728,      0.5,
F La N Si       ,  2.729,      0.5,
Ca Co O S       ,   2.73,      0.5,
As Ba Fe P      ,   2.73,      0.5,
Cd Pb Se Te     ,  2.731,    0.501,
Fe K S Se       ,  2.731,    0.501,
As Cu Ho P      ,  2.732,    0.501,
O Se Se Sm      ,  2.732,    0.501,
Nd O Se V       ,  2.733,    0.501,
N O Si Y        ,  2.734,    0.501,
Cl Hg Se Zr     ,  2.734,    0.501,
F La O Se       ,  2.734,    0.502,
La N O S        ,  2.735,    0.502,
I Pr S Si       ,  2.735,    0.502,
Cu S Sm Te      ,  2.736,    0.502,
Br Nb S Tl      ,  2.736,    0.502,
As Nb Te Tl     ,  2.736,    0.502,
Ce N O Si       ,  2.737,    0.502,
Cl Hg P Ti      ,  2.738,    0.502,
F Mn P Sr       ,   2.74,    0.503,
Br Re Te Te     ,  2.741,    0.503,
As Ce F O       ,  2.741,    0.503,
Ca O P Se       ,  2.741,    0.503,
Bi Cl Mn S      ,  2.741,    0.503,
Ag Bi S Se      ,  2.741,    0.503,
Nb S Ta Te      ,  2.742,    0.503,
Fe O S Sr       ,  2.742,    0.503,
Ce Cl O S       ,  2.742,    0.503,
C Cl La N       ,  2.742,    0.504,
Cl N Pr S       ,  2.743,    0.504,
N O Pr Se       ,  2.744,    0.504,
Br Mo O Pr      ,  2.745,    0.504,
Cl O Pr Si      ,  2.745,    0.504,
Ce O Si Te      ,  2.748,    0.505,
Bi Cl Cu S      ,  2.748,    0.505,
Bi Cu O Se      ,  2.749,    0.505,
Cl O P Pr       ,   2.75,    0.505,
Br O Te W       ,   2.75,    0.505,
Cl La Nb O      ,  2.751,    0.506,
La N O V        ,  2.751,    0.506,
Au Cl O Se      ,  2.752,    0.506,
Br C O W        ,  2.752,    0.506,
Al Bi Cl Se     ,  2.752,    0.506,
Cl Nd O Se      ,  2.753,    0.506,
Nd O S Si       ,  2.753,    0.506,
Ca Cl Ge O      ,  2.753,    0.506,
Cl Hf O S       ,  2.753,    0.506,
Cl O Re S       ,  2.755,    0.507,
Ce Nb O S       ,  2.756,    0.507,
C Hg N Se       ,  2.757,    0.507,
Cu Nd O Te      ,  2.757,    0.507,
Pb S Se Te      ,  2.758,    0.507,
Cl O S Ta       ,  2.758,    0.507,
Br Ce O Te      ,  2.758,    0.508,
Cl La O Ti      ,  2.759,    0.508,
Pb Se Sn Te     ,  2.759,    0.508,
Br O Pb Se      ,   2.76,    0.508,
Cu Gd O Se      ,  2.762,    0.509,
Cl N Pt S       ,  2.763,    0.509,
Cl Mo O Y       ,  2.763,    0.509,
I La O Si       ,  2.764,    0.509,
Ca Cl Fe O      ,  2.765,    0.509,
Cl Ge O Pb      ,  2.765,    0.509,
Bi Ga S Te      ,  2.767,     0.51,
Ce Cl Mo O      ,  2.767,     0.51,
Cl S Si Sm      ,  2.767,     0.51,
O Se Si Sm      ,  2.768,     0.51,
Bi I Mn Se      ,  2.768,     0.51,
As O Ru Sm      ,  2.769,     0.51,
As Fe O Tb      ,   2.77,     0.51,
F La O Si       ,   2.77,    0.511,
Ca Cl Cu O      ,  2.771,    0.511,
F O Se Y        ,  2.772,    0.511,
Bi Br Cd S      ,  2.772,    0.511,
Br Gd S Si      ,  2.773,    0.511,
Br C O Re       ,  2.773,    0.511,
Cl Hg P Zr      ,  2.774,    0.512,
Br O Ta Te      ,  2.774,    0.512,
Nd O Se Ti      ,  2.775,    0.512,
Bi Cu I Se      ,  2.775,    0.512,
Ce F O Se       ,  2.775,    0.512,
Mg N O Ta       ,  2.776,    0.512,
Cl Fe O Pb      ,  2.777,    0.512,
As Ca Cl O      ,  2.777,    0.512,
Ag Bi Cl Se     ,  2.777,    0.512,
Cl Fe O Sr      ,  2.778,    0.512,
Cl Mn O Sr      ,  2.778,    0.513,
I Nd S Si       ,  2.779,    0.513,
Cl Co O Sr      ,  2.779,    0.513,
N O Pr Si       ,  2.779,    0.513,
Gd O P Zn       ,  2.781,    0.513,
Cl Ni O Sr      ,  2.781,    0.513,
Cu F S Sr       ,  2.781,    0.513,
Br C I Y        ,  2.783,    0.514,
Br Ca O Si      ,  2.783,    0.514,
Cl F Ir P       ,  2.784,    0.514,
As Cu Er P      ,  2.784,    0.514,
Cl O Pr S       ,  2.784,    0.514,
Cl Cu O Pb      ,  2.784,    0.514,
F Hg S Si       ,  2.784,    0.514,
Cl Cu O Sr      ,  2.784,    0.514,
La N Nb O       ,  2.785,    0.514,
Cl N Nd S       ,  2.786,    0.515,
N Nd O Se       ,  2.787,    0.515,
Br Ca O P       ,  2.788,    0.515,
Br Hg I S       ,  2.788,    0.515,
Ag Bi Br S      ,  2.788,    0.515,
Br Mo Nd O      ,  2.788,    0.515,
Cl Nd O Si      ,  2.788,    0.515,
Bi Ni S Te      ,  2.789,    0.515,
Br N O Pr       ,   2.79,    0.516,
O Pr Si Te      ,   2.79,    0.516,
As Cl O Pb      ,   2.79,    0.516,
Cr Hg O S       ,   2.79,    0.516,
As Cl O Sr      ,   2.79,    0.516,
Cl Hg O P       ,  2.791,    0.516,
Cr Nd O S       ,  2.792,    0.516,
Ga N O Sr       ,  2.792,    0.516,
Cl Nd O P       ,  2.793,    0.516,
La N O Ti       ,  2.793,    0.516,
Br O Pb Si      ,  2.796,    0.517,
Mo N O Y        ,  2.797,    0.517,
Au C Cl S       ,  2.797,    0.517,
B Cl La O       ,  2.797,    0.517,
F Hg O Zn       ,  2.797,    0.517,
Ba Mn S Se      ,  2.798,    0.518,
Bi S Sb Se      ,  2.799,    0.518,
Cl Nb S Tl      ,    2.8,    0.518,
Br O P Pb       ,    2.8,    0.518,
Br O P Sr       ,  2.801,    0.518,
Bi Cl Ga Te     ,  2.802,    0.519,
Cl Re Te Te     ,  2.804,    0.519,
Ag Hg I S       ,  2.805,    0.519,
O Pr S Ti       ,  2.805,     0.52,
F O Si Y        ,  2.807,     0.52,
Cl Hg S Zr      ,  2.808,     0.52,
As Cl O Sm      ,  2.808,     0.52,
F La O S        ,  2.808,     0.52,
Cl Mo O Pr      ,  2.808,     0.52,
Ag F Se Sr      ,   2.81,    0.521,
Ca O S Si       ,  2.811,    0.521,
Cl O Te W       ,  2.813,    0.521,
Al Ca O S       ,  2.814,    0.522,
Ba Cl Ga Se     ,  2.815,    0.522,
C O Os S        ,  2.815,    0.522,
F Hg Ni O       ,  2.815,    0.522,
Ca O P S        ,  2.815,    0.522,
Br Ca Cl N      ,  2.816,    0.522,
Bi In Se Te     ,  2.816,    0.522,
F O Pr Se       ,  2.817,    0.522,
C La N O        ,  2.817,    0.522,
Ag Bi Se Te     ,  2.821,    0.524,
Ce Cl O Te      ,  2.822,    0.524,
F Se Sn Sr      ,  2.822,    0.524,
N Nd O Si       ,  2.822,    0.524,
O Se Sm V       ,  2.822,    0.524,
Br Cl Cu Rb     ,  2.823,    0.524,
Bi Cu O S       ,  2.823,    0.524,
Ag I O W        ,  2.823,    0.524,
Ag Br O Pb      ,  2.823,    0.524,
Au Cl F P       ,  2.824,    0.524,
Cl O Se Sr      ,  2.824,    0.524,
Cl N O Re       ,  2.824,    0.524,
O S S Tl        ,  2.824,    0.524,
Al N Nd O       ,  2.824,    0.524,
Ba Br Ga S      ,  2.825,    0.524,
Al Bi Cl S      ,  2.826,    0.525,
Cl Nd O S       ,  2.826,    0.525,
Al O S Sr       ,  2.826,    0.525,
La N O Zr       ,  2.828,    0.525,
O P S Sr        ,  2.828,    0.525,
Br Cl N Sr      ,  2.829,    0.525,
C Hg N S        ,   2.83,    0.526,
B La N O        ,  2.831,    0.526,
Bi S Se Te      ,  2.832,    0.526,
Nd O Si Te      ,  2.832,    0.526,
Pb S Sn Te      ,  2.832,    0.526,
Cl Pb S Sb      ,  2.833,    0.526,
Ce N O Ti       ,  2.833,    0.526,
F La Mo O       ,  2.833,    0.527,
Cl Nb O Pr      ,  2.833,    0.527,
Bi Br Cl S      ,  2.834,    0.527,
O Sb Se Sr      ,  2.834,    0.527,
Cl O Re Te      ,  2.834,    0.527,
Bi Br O Se      ,  2.835,    0.527,
Bi Cd Cl S      ,  2.835,    0.527,
C Cl O Re       ,  2.836,    0.527,
Gd O Se Si      ,  2.837,    0.528,
B Ce Cl O       ,  2.837,    0.528,
Cl O Ta Te      ,  2.837,    0.528,
As Gd O Ru      ,  2.838,    0.528,
Cl I Te W       ,  2.839,    0.528,
Cl Fe K S       ,   2.84,    0.528,
Cl O Pr Ti      ,   2.84,    0.528,
Cl O Se Sm      ,  2.841,    0.529,
O S Si Sm       ,  2.841,    0.529,
Br Nd O Te      ,  2.842,    0.529,
Ba Br Fe S      ,  2.844,    0.529,
F O S Y         ,  2.845,    0.529,
Bi Cl In S      ,  2.845,     0.53,
Br Nb O Tl      ,  2.846,     0.53,
Ca Cl O Si      ,  2.846,     0.53,
Br Gd O Se      ,  2.847,     0.53,
Nd O S Ti       ,  2.848,     0.53,
Bi Cu I S       ,  2.848,     0.53,
Ce F O S        ,  2.848,     0.53,
Al Ca Cl O      ,  2.849,     0.53,
C F La N        ,  2.849,    0.531,
As B O Sr       ,   2.85,    0.531,
C Cl O Os       ,   2.85,    0.531,
Br O Sr V       ,   2.85,    0.531,
Ca Cl O P       ,   2.85,    0.531,
Cl Hg I S       ,   2.85,    0.531,
Ag Bi Cl S      ,   2.85,    0.531,
Cl Mo Nd O      ,  2.851,    0.531,
Bi Cl Mn O      ,  2.851,    0.531,
Br Mo Rb Se     ,  2.851,    0.531,
C N O Y         ,  2.853,    0.532,
F La O Sb       ,  2.854,    0.532,
Nb O Se Sm      ,  2.855,    0.532,
Cl F N Re       ,  2.856,    0.532,
Bi Cl Cu O      ,  2.858,    0.533,
Br Mo O Pb      ,  2.858,    0.533,
Cl O Pb Si      ,  2.858,    0.533,
Cu Dy O Se      ,  2.859,    0.533,
F Nd O Se       ,  2.859,    0.533,
Ca F Ge O       ,  2.859,    0.533,
Cl O Si Sr      ,  2.859,    0.533,
As Ba O Zn      ,  2.859,    0.533,
Cu F Sr Te      ,   2.86,    0.533,
O Pb S S        ,  2.861,    0.534,
Bi Cd I Se      ,  2.861,    0.534,
Al Cl O Sr      ,  2.861,    0.534,
Cl O P Pb       ,  2.862,    0.534,
O Se Sm Ti      ,  2.863,    0.534,
Cl O P Sr       ,  2.863,    0.534,
F Ga O Sr       ,  2.864,    0.534,
C N S Tl        ,  2.865,    0.535,
C Cl Hg N       ,  2.865,    0.535,
Ba Ge Se Te     ,  2.865,    0.535,
F Sb Se Sr      ,  2.866,    0.535,
Br Hg I Te      ,  2.866,    0.535,
I S Si Sm       ,  2.866,    0.535,
F N N W         ,  2.868,    0.535,
Br Cl O Pb      ,  2.868,    0.535,
Br Cl O Sr      ,  2.869,    0.536,
F Mo O Y        ,  2.869,    0.536,
C N O Re        ,  2.869,    0.536,
Cd Cl O Pb      ,   2.87,    0.536,
I La N O        ,   2.87,    0.536,
Bi I In Se      ,  2.871,    0.536,
Ce F Mo O       ,  2.873,    0.537,
N O Pr Ti       ,  2.873,    0.537,
As Ba Mn O      ,  2.873,    0.537,
N Nd O V        ,  2.875,    0.537,
Br Mo O Sm      ,  2.876,    0.537,
Cl O Si Sm      ,  2.876,    0.537,
As Cl Gd O      ,  2.876,    0.537,
I Nb Ta Te      ,  2.876,    0.538,
Dy O P Zn       ,  2.877,    0.538,
Ca Cu F O       ,  2.877,    0.538,
Ba Mn Se Te     ,  2.877,    0.538,
Bi Sb Se Te     ,  2.877,    0.538,
B Cl O Pr       ,  2.878,    0.538,
C I N Y         ,  2.878,    0.538,
Br O Pb Sb      ,  2.878,    0.538,
Ca N O Si       ,  2.879,    0.538,
Bi Br Cd O      ,  2.881,    0.539,
Br Gd O Si      ,  2.882,    0.539,
Ag F S Sr       ,  2.882,    0.539,
Cl Nd O Ti      ,  2.882,    0.539,
Br Nb O Pb      ,  2.882,    0.539,
F Fe O Pb       ,  2.882,    0.539,
As Ca F O       ,  2.883,    0.539,
F Fe O Sr       ,  2.883,    0.539,
F Mn O Sr       ,  2.883,    0.539,
Cu I O Sr       ,  2.883,    0.539,
Ba Cu Se Te     ,  2.883,    0.539,
Ca Cl O S       ,  2.883,    0.539,
Cl Mo O Tl      ,  2.883,    0.539,
Ca Cl Cr O      ,  2.884,    0.539,
Co F O Sr       ,  2.884,    0.539,
Cl Cr Sm Te     ,  2.884,    0.539,
O Se Si Tb      ,  2.884,    0.539,
Ag Cl O Pb      ,  2.885,     0.54,
F Ni O Sr       ,  2.886,     0.54,
Ba Cl Ga S      ,  2.887,     0.54,
B Br N Sr       ,  2.887,     0.54,
Bi In S Te      ,  2.888,     0.54,
As I O Pb       ,  2.888,    0.541,
C Ca N S        ,  2.888,    0.541,
C F La O        ,  2.889,    0.541,
F O Pr S        ,  2.889,    0.541,
Cu F O Sr       ,  2.889,    0.541,
As Ba F Zn      ,   2.89,    0.541,
Al Ca O Te      ,  2.891,    0.541,
N O Si Sr       ,  2.892,    0.541,
Al Cl F Sr      ,  2.893,    0.542,
Cl O Ru Sr      ,  2.893,    0.542,
N O Sc Ta       ,  2.893,    0.542,
Ca O S Sb       ,  2.893,    0.542,
F S Sn Sr       ,  2.894,    0.542,
Fe Na O Se      ,  2.894,    0.542,
As F O Sr       ,  2.895,    0.542,
Cl O Pb S       ,  2.895,    0.542,
N O P Sr        ,  2.896,    0.542,
Cl Cr O Pb      ,  2.896,    0.542,
F Hg O P        ,  2.896,    0.543,
Bi Cl O Se      ,  2.896,    0.543,
Cl Cr O Sr      ,  2.896,    0.543,
C N O Pr        ,  2.897,    0.543,
As Br K O       ,  2.898,    0.543,
Ca Cl O V       ,  2.899,    0.543,
Bi Cu O Te      ,    2.9,    0.544,
C N Pb S        ,    2.9,    0.544,
C N S Sr        ,  2.901,    0.544,
B F La O        ,  2.902,    0.544,
Al Bi Cl Te     ,  2.904,    0.544,
Cl Nd O Te      ,  2.904,    0.544,
Al O Sr Te      ,  2.904,    0.545,
Au C Cl O       ,  2.905,    0.545,
O Pb S Sb       ,  2.905,    0.545,
F O Re Sb       ,  2.905,    0.545,
F N O W         ,  2.907,    0.545,
Cl Nb O Tl      ,  2.907,    0.545,
N O Pr Zr       ,  2.908,    0.545,
N O Si Sm       ,  2.909,    0.546,
Cl Gd O Se      ,  2.909,    0.546,
Gd O S Si       ,  2.909,    0.546,
Ce I N O        ,  2.909,    0.546,
Cl O Pb V       ,  2.911,    0.546,
Br O Pb Te      ,  2.911,    0.546,
Cl O Sr V       ,  2.911,    0.546,
In K Se Te      ,  2.913,    0.547,
F Mo O Pr       ,  2.913,    0.547,
Br C O Pb       ,  2.913,    0.547,
Br Ca I N       ,  2.914,    0.547,
B Br Ca O       ,  2.914,    0.547,
N Nd O Ti       ,  2.915,    0.547,
Ce F N O        ,  2.915,    0.547,
F O Te W        ,  2.917,    0.548,
C I O Y         ,  2.918,    0.548,
F O Os Sb       ,  2.918,    0.548,
O Si Sm Te      ,  2.918,    0.548,
Cl Mo O Pb      ,  2.919,    0.548,
Br Cl K Pd      ,  2.919,    0.548,
B O P Sr        ,  2.921,    0.549,
I O Pb Se       ,  2.921,    0.549,
Hg N N O        ,  2.925,     0.55,
Br I N Sr       ,  2.926,     0.55,
B Br O Pb       ,  2.926,     0.55,
Nb O S Sm       ,  2.926,     0.55,
B Br O Sr       ,  2.927,     0.55,
C Ce F O        ,  2.927,     0.55,
F N O Re        ,  2.928,    0.551,
Bi Cl N S       ,  2.928,    0.551,
Au F O S        ,  2.929,    0.551,
As O Rb Sn      ,  2.929,    0.551,
K Se Sn Te      ,  2.929,    0.551,
Gd O Se Ti      ,  2.929,    0.551,
F Nd O S        ,   2.93,    0.551,
I Pb S Sb       ,   2.93,    0.551,
Ba S Se V       ,  2.931,    0.551,
Dy O Se Si      ,  2.931,    0.551,
Bi O S S        ,  2.933,    0.552,
F O Pr Sb       ,  2.933,    0.552,
Br Cl Cr Rb     ,  2.933,    0.552,
C I O Re        ,  2.933,    0.552,
O S Sm Ti       ,  2.933,    0.552,
Ba Cl In Se     ,  2.934,    0.552,
C Cl N Sr       ,  2.935,    0.552,
B Ca Cl N       ,  2.936,    0.553,
Cl Mo O Sm      ,  2.936,    0.553,
Ba F Fe Se      ,  2.937,    0.553,
C Hg N O        ,  2.937,    0.553,
F O Re Te       ,  2.937,    0.553,
C N Nd O        ,  2.938,    0.553,
Cl O Pb Sb      ,  2.939,    0.553,
Ca Mo N O       ,  2.939,    0.553,
As Br Li S      ,   2.94,    0.554,
Bi Br Cl O      ,   2.94,    0.554,
B Ce F O        ,   2.94,    0.554,
Gd N O Se       ,  2.941,    0.554,
Bi Cd Cl O      ,  2.941,    0.554,
Br Gd Mo O      ,  2.942,    0.554,
Cl Gd O Si      ,  2.943,    0.554,
Ba Cu F Se      ,  2.943,    0.554,
F O Se Sm       ,  2.944,    0.555,
Br Nb Rb S      ,  2.946,    0.555,
C I O Os        ,  2.946,    0.555,
Ca I O P        ,  2.947,    0.555,
B Cl N Sr       ,  2.948,    0.556,
N Nd O Zr       ,  2.948,    0.556,
Ca F O Si       ,  2.949,    0.556,
Ba Br Fe O      ,   2.95,    0.556,
As Br Na O      ,   2.95,    0.556,
Cl Cr Gd Te     ,   2.95,    0.556,
Al Ca F O       ,  2.951,    0.557,
Mo N O Sr       ,  2.952,    0.557,
Cl Cu K O       ,  2.953,    0.557,
Ca F O P        ,  2.953,    0.557,
F Mo Nd O       ,  2.953,    0.557,
Ba Cu S Te      ,  2.953,    0.557,
Bi Br Nb O      ,  2.953,    0.557,
Bi F Fe O       ,  2.954,    0.557,
Cl O Se Tb      ,  2.954,    0.557,
F Gd Ge O       ,  2.955,    0.557,
Ba Br Cu O      ,  2.956,    0.558,
Ag Bi Cl O      ,  2.956,    0.558,
K O S Se        ,  2.957,    0.558,
F F N Re        ,  2.958,    0.558,
Ag F Sr Te      ,  2.958,    0.558,
As Cl K O       ,  2.958,    0.558,
I O P Pb        ,  2.959,    0.558,
I O P Sr        ,  2.959,    0.558,
Li Mn Se Te     ,   2.96,    0.559,
F O S Tl        ,  2.962,    0.559,
Ba O S Zn       ,  2.962,    0.559,
Ca N Nb O       ,  2.963,    0.559,
Al F O Sr       ,  2.964,     0.56,
F O P Pb        ,  2.965,     0.56,
Co Na O S       ,  2.965,     0.56,
F O P Sr        ,  2.965,     0.56,
Cu Eu O Se      ,  2.967,     0.56,
Cl O Sm Ti      ,  2.967,    0.561,
Ge K N O        ,  2.967,    0.561,
Na Ni O S       ,  2.967,    0.561,
Mo N O Sm       ,  2.968,    0.561,
B O S Sm        ,   2.97,    0.561,
C N O Tl        ,   2.97,    0.561,
Cu Na O S       ,   2.97,    0.561,
Cl O Pb Te      ,  2.971,    0.562,
Cl O Sr Te      ,  2.971,    0.562,
As K Nb O       ,  2.972,    0.562,
C Cl O Pb       ,  2.973,    0.562,
B Ca Cl O       ,  2.974,    0.562,
