Phase fields,     scores,     Norm. scores,
As Gd O Ru      ,   7.68,    0.264,
Cl Hg Hg O      ,  7.681,    0.264,
Al Ca Cl O      ,  7.682,    0.264,
Cl Nb O Sc      ,  7.683,    0.265,
Mo S Se Sm      ,  7.685,    0.265,
As Cr Mn P      ,  7.688,    0.265,
Nd O Si Te      ,  7.689,    0.265,
Al Ca O S       ,  7.689,    0.265,
Cl Li O P       ,  7.689,    0.265,
Al F O Si       ,   7.69,    0.265,
Ag La O S       ,  7.691,    0.265,
Hg I Pb S       ,  7.692,    0.265,
I Nb Nb Se      ,  7.692,    0.265,
As Ce Ni O      ,  7.693,    0.265,
Br F O Sb       ,  7.697,    0.265,
Br S S Ta       ,  7.698,    0.266,
F Hg S Si       ,  7.698,    0.266,
Ce Cu O S       ,    7.7,    0.266,
Ag F O S        ,  7.703,    0.266,
I O Pb Sb       ,  7.704,    0.266,
As O Ru Sm      ,  7.705,    0.266,
Cl Gd O S       ,  7.706,    0.266,
Br O Pb Tl      ,  7.707,    0.266,
Cd I O V        ,  7.707,    0.266,
Ca O S Sb       ,   7.71,    0.266,
Cu Nd O Te      ,  7.712,    0.267,
I La S Si       ,  7.713,    0.267,
O Pr Si Te      ,  7.714,    0.267,
Cu Na O S       ,  7.716,    0.267,
Cu F Hg S       ,  7.721,    0.267,
Ce O Se Ti      ,  7.723,    0.267,
Cl Nd O P       ,  7.724,    0.267,
Br Ce O Te      ,  7.724,    0.267,
Cl S Se W       ,  7.726,    0.268,
Cl Mo O Te      ,  7.728,    0.268,
As Nd O Ru      ,  7.731,    0.268,
La O P Zn       ,  7.733,    0.268,
F O Sc Se       ,  7.734,    0.268,
I Mo Te Te      ,  7.736,    0.268,
Cd F O Sb       ,  7.737,    0.268,
Ce O Si Te      ,  7.738,    0.268,
Br Mn O Sb      ,  7.743,    0.269,
Ca Cl O P       ,  7.743,    0.269,
Cl Hg O Pb      ,  7.744,    0.269,
I O P Pb        ,  7.745,    0.269,
F O P Zn        ,  7.745,    0.269,
B Cl Ni O       ,  7.748,    0.269,
Cl O P Pr       ,  7.749,    0.269,
Al Ca O Te      ,   7.75,    0.269,
Ca O P S        ,   7.75,    0.269,
Br Cl La O      ,  7.751,    0.269,
Cl Nd O S       ,  7.757,     0.27,
Ce Cu O Te      ,  7.761,     0.27,
Cu La O P       ,  7.762,     0.27,
Cl La O Si      ,  7.765,     0.27,
Cl Gd O Te      ,  7.767,     0.27,
Cr Mn S Se      ,  7.768,     0.27,
Cl I O Pb       ,  7.771,    0.271,
La O S Si       ,  7.772,    0.271,
Ce Cl O P       ,  7.773,    0.271,
Cu F O P        ,  7.774,    0.271,
Ca Cl O S       ,  7.776,    0.271,
Cd F O P        ,  7.777,    0.271,
Cl Nb O Ti      ,  7.779,    0.271,
F Ga Mg O       ,   7.78,    0.271,
As Ce O Ru      ,   7.78,    0.271,
Cl F I Sb       ,   7.78,    0.271,
Cl O Pr S       ,  7.782,    0.271,
F I S Sb        ,  7.787,    0.272,
As La Ni O      ,  7.788,    0.272,
B Br O Pb       ,  7.788,    0.272,
B Cu I O        ,  7.789,    0.272,
Cl Ho O Te      ,  7.791,    0.272,
Ag Cr I O       ,  7.791,    0.272,
Al F O P        ,  7.792,    0.272,
Cl N P Zn       ,  7.793,    0.272,
Cu La O S       ,  7.795,    0.272,
Na O P S        ,  7.795,    0.272,
N P S Zn        ,    7.8,    0.273,
Pr S Se Sm      ,    7.8,    0.273,
Bi Br O Pb      ,  7.803,    0.273,
Ce Cl O S       ,  7.806,    0.273,
Bi Cd I O       ,  7.806,    0.273,
Cl P S Ta       ,  7.807,    0.273,
Cl Hf Hg P      ,  7.811,    0.273,
F O P Sb        ,  7.813,    0.273,
Cl Nd O Te      ,  7.817,    0.274,
La O Se Ti      ,  7.818,    0.274,
Cu F Se Sm      ,  7.818,    0.274,
Na O S S        ,  7.828,    0.275,
Br F O Te       ,   7.83,    0.275,
Cd N P S        ,  7.831,    0.275,
La O S Sb       ,  7.834,    0.275,
Ni Se Ta Te     ,  7.835,    0.275,
Br Nb O Pb      ,  7.835,    0.275,
B Cl I Zr       ,  7.838,    0.275,
Cl F O Sb       ,  7.839,    0.275,
Be Cl I Zr      ,   7.84,    0.275,
Al Cl N P       ,   7.84,    0.275,
Dy O S Sn       ,  7.843,    0.276,
F O S Sb        ,  7.846,    0.276,
Cl O Pb V       ,  7.846,    0.276,
F I Sb Te       ,  7.847,    0.276,
F O P P         ,  7.853,    0.276,
La Mo S Se      ,  7.854,    0.276,
Cl Cu N S       ,  7.854,    0.276,
Cu La O Te      ,  7.855,    0.276,
N P Te Zn       ,   7.86,    0.277,
Ce Cl O Te      ,  7.866,    0.277,
In La O S       ,  7.867,    0.277,
Cl La O P       ,  7.867,    0.277,
Cu F O Te       ,  7.867,    0.277,
Al Cl N S       ,  7.872,    0.278,
As La O Ru      ,  7.874,    0.278,
Cl O Si Yb      ,  7.875,    0.278,
Br Nb O Tl      ,  7.878,    0.278,
Cl F O P        ,  7.879,    0.278,
O S Si Yb       ,  7.882,    0.278,
O Se Sm V       ,  7.887,    0.279,
Ag N O Se       ,  7.889,    0.279,
Cl N S Sb       ,  7.893,    0.279,
Cl Eu O Si      ,  7.896,    0.279,
Cl La O S       ,  7.899,    0.279,
Mn Mo S Se      ,  7.911,     0.28,
Cl F O S        ,  7.911,     0.28,
Nd O Se V       ,  7.911,     0.28,
Ge N O Zn       ,  7.918,    0.281,
Ge N O Si       ,  7.923,    0.281,
Cl Mn O P       ,  7.924,    0.281,
Cl Hf O S       ,  7.928,    0.281,
B Cl O Pb       ,  7.929,    0.281,
Bi Br Mn S      ,  7.929,    0.281,
Ag As O Th      ,  7.936,    0.282,
F In O Te       ,  7.938,    0.282,
Bi Cl O Pb      ,  7.943,    0.282,
F Mg O Si       ,  7.947,    0.283,
Cd Ge N O       ,  7.948,    0.283,
Br Re Te Te     ,  7.949,    0.283,
Cl N S S        ,  7.964,    0.284,
Bi Br Nb O      ,  7.971,    0.284,
Cl Cr Gd Te     ,  7.971,    0.284,
Cr I O P        ,  7.972,    0.284,
Bi I O Te       ,  7.974,    0.285,
Cl Cr Tb Te     ,  7.976,    0.285,
F O S Te        ,  7.977,    0.285,
Cr Hg O S       ,  7.978,    0.285,
Bi Cl O V       ,  7.981,    0.285,
Eu Mo S Se      ,  7.983,    0.285,
Cl Cr Sm Te     ,  7.995,    0.286,
Cl Eu O P       ,  7.996,    0.286,
S Se Ta Tl      ,  7.996,    0.286,
Cl Dy O Ti      ,  8.003,    0.287,
B Br Cr O       ,  8.014,    0.287,
Nb O Se Sm      ,  8.015,    0.287,
Cl Nb O Tl      ,  8.017,    0.288,
F Ge O V        ,  8.018,    0.288,
Li Mn Se Te     ,  8.024,    0.288,
Gd O S Ti       ,  8.024,    0.288,
F O P Sn        ,  8.026,    0.288,
O S Tb Ti       ,  8.028,    0.288,
Cl Cr O Pb      ,  8.032,    0.289,
Br Mo O Pb      ,  8.034,    0.289,
As Cu O Th      ,  8.037,    0.289,
Cl O Sm Ti      ,  8.041,    0.289,
F Mg O P        ,  8.046,     0.29,
La O S Sn       ,  8.047,     0.29,
O S Sm Ti       ,  8.048,     0.29,
Bi Br O Y       ,  8.052,     0.29,
F O S Sn        ,  8.058,     0.29,
Ga N O Zn       ,  8.059,     0.29,
Cl Nd O Ti      ,  8.065,    0.291,
Bi Cl Mn S      ,  8.068,    0.291,
Nd O S Ti       ,  8.072,    0.291,
Cl Re Te Te     ,  8.087,    0.292,
Cl O Pr Ti      ,   8.09,    0.293,
O Pr S Ti       ,  8.096,    0.293,
Mg N P S        ,  8.099,    0.293,
N O S Se        ,  8.099,    0.293,
Bi Cl Nb O      ,  8.108,    0.294,
Cu Eu F Se      ,  8.111,    0.294,
Cl Re Se Tl     ,  8.117,    0.294,
Cl S S W        ,  8.122,    0.295,
Na O S Ti       ,  8.134,    0.296,
Ag Br N O       ,  8.136,    0.296,
Cl N Si Ti      ,  8.137,    0.296,
Ce Cr O Se      ,  8.143,    0.296,
Bi I Mn Se      ,  8.145,    0.296,
As Ni P Sr      ,  8.145,    0.296,
Bi La O Se      ,  8.146,    0.296,
Na Ni O S       ,   8.15,    0.297,
B Cl Cr O       ,  8.151,    0.297,
F Hg Ni S       ,  8.155,    0.297,
Hg Hg I O       ,  8.156,    0.297,
F Ni O Sb       ,  8.167,    0.298,
Cl Mo O Pb      ,   8.17,    0.298,
Au F O S        ,  8.173,    0.298,
Ce O P Ru       ,  8.186,    0.299,
F O Sc Te       ,  8.188,    0.299,
F Nb O Se       ,  8.188,    0.299,
Bi Cl O Y       ,  8.188,    0.299,
As Cr La O      ,  8.188,    0.299,
Bi Br Dy O      ,  8.189,    0.299,
Cl I Se W       ,  8.192,      0.3,
Cl Ga O Re      ,  8.193,      0.3,
La Ni O P       ,  8.194,      0.3,
Cl La O Ti      ,  8.203,      0.3,
Bi Br Gd O      ,  8.204,      0.3,
Bi Br Er O      ,  8.207,    0.301,
Bi Br O Tb      ,  8.208,    0.301,
La O S Ti       ,  8.209,    0.301,
Cl Mo O Tl      ,  8.211,    0.301,
Ca I O P        ,  8.214,    0.301,
F Hg O Zn       ,  8.216,    0.301,
Bi Br O Tm      ,  8.218,    0.301,
Bi Br Li O      ,  8.219,    0.301,
B I Ni O        ,   8.22,    0.301,
Bi Br Ho O      ,  8.226,    0.302,
Bi Br O Sm      ,  8.227,    0.302,
Au F O Te       ,   8.23,    0.302,
Cl N P Ti       ,  8.234,    0.302,
I La O Si       ,  8.235,    0.303,
As F N Se       ,  8.237,    0.303,
Ag F O V        ,  8.241,    0.303,
Bi Br Nd O      ,  8.251,    0.304,
B Br Ca O       ,  8.256,    0.304,
Br La O Pb      ,  8.256,    0.304,
Al N O Si       ,  8.265,    0.305,
F O Se Y        ,  8.267,    0.305,
Bi Br Ca O      ,  8.269,    0.305,
Ag Cl N O       ,  8.271,    0.305,
Bi Br O Pr      ,  8.275,    0.305,
Ag N O S        ,  8.277,    0.305,
F O Te Ti       ,  8.277,    0.305,
Br O Ta Te      ,  8.278,    0.306,
Au C Cl S       ,   8.28,    0.306,
Bi Br Lu O      ,  8.283,    0.306,
Ag Br O W       ,  8.291,    0.306,
B Br Na O       ,  8.298,    0.307,
C F Ge Se       ,  8.299,    0.307,
F I O Sb        ,  8.305,    0.307,
Ca Cl O V       ,   8.31,    0.308,
B Cl Dy O       ,   8.31,    0.308,
Cl F O Ru       ,  8.311,    0.308,
I O Pb V        ,  8.312,    0.308,
Bi Br Na O      ,  8.312,    0.308,
N O P Zn        ,  8.317,    0.308,
F Hg O P        ,  8.318,    0.308,
Bi Cl Dy O      ,  8.323,    0.309,
B Cl Gd O       ,  8.324,    0.309,
Cl Eu O Ti      ,  8.326,    0.309,
B Cl Er O       ,  8.327,    0.309,
B Cl O Tb       ,  8.328,    0.309,
Ag N O Te       ,  8.334,    0.309,
Ag O P Th       ,  8.335,    0.309,
Bi Cl Gd O      ,  8.337,     0.31,
B Cl O Tm       ,  8.339,     0.31,
B Cl Li O       ,  8.339,     0.31,
Bi Cl Er O      ,  8.341,     0.31,
Bi Cl O Tb      ,  8.342,     0.31,
O Sb Se Sr      ,  8.345,     0.31,
B Cl Ho O       ,  8.346,     0.31,
I Mn O Sb       ,  8.348,     0.31,
Bi Cl O Tm      ,  8.352,    0.311,
Bi Cl Li O      ,  8.352,    0.311,
B O S Sm        ,  8.354,    0.311,
Cl O S Ta       ,  8.355,    0.311,
Br N S V        ,  8.355,    0.311,
C Cl O Pd       ,  8.357,    0.311,
Na O S V        ,  8.359,    0.311,
Bi Cl Ho O      ,  8.359,    0.311,
Bi Cl O Sm      ,  8.361,    0.311,
Cl F Ir P       ,  8.362,    0.311,
As Cl O Sr      ,  8.363,    0.311,
Cl N Pt S       ,  8.364,    0.311,
Ag F Nb O       ,  8.364,    0.311,
Cl Cu N O       ,  8.368,    0.312,
F Gd Ge O       ,  8.372,    0.312,
As Ga Mn N      ,  8.373,    0.312,
Br N Nd Se      ,  8.374,    0.312,
Gd Nb O S       ,  8.374,    0.312,
F Mg O Ti       ,  8.375,    0.312,
F O P Pb        ,  8.376,    0.312,
Cl F Pb Pb      ,  8.379,    0.312,
Cl N Sc Sc      ,  8.381,    0.313,
Bi Cl Nd O      ,  8.384,    0.313,
Al Cl N O       ,  8.385,    0.313,
B Ca Cl O       ,  8.388,    0.313,
Cl N P Zr       ,  8.389,    0.313,
Cl La O Pb      ,  8.389,    0.313,
B I O Pb        ,   8.39,    0.313,
B Cl O Pr       ,  8.394,    0.313,
Nb O S Sm       ,  8.397,    0.314,
Cl F O Pb       ,    8.4,    0.314,
Dy F O Se       ,  8.401,    0.314,
Bi Ca Cl O      ,  8.402,    0.314,
Bi I O Pb       ,  8.403,    0.314,
Cl N O Sb       ,  8.404,    0.314,
F Hg O Te       ,  8.405,    0.314,
F O Pb S        ,  8.406,    0.314,
Cl O Se Sr      ,  8.407,    0.314,
Bi Cl O Pr      ,  8.407,    0.314,
Cl Mo O Y       ,  8.409,    0.314,
N Pr Se Si      ,   8.41,    0.315,
Br Dy Mo O      ,   8.41,    0.315,
Cl O Ta Te      ,  8.411,    0.315,
F O P V         ,  8.412,    0.315,
F Gd O Se       ,  8.415,    0.315,
Bi Cl Lu O      ,  8.416,    0.315,
B Ce Cl O       ,  8.416,    0.315,
Er F O Se       ,  8.418,    0.315,
Cl N Sb V       ,  8.419,    0.315,
F O Se Tb       ,  8.419,    0.315,
B Cd F O        ,   8.42,    0.315,
Ag Cl O W       ,  8.423,    0.315,
Br Gd Mo O      ,  8.424,    0.316,
B Br Mn O       ,  8.425,    0.316,
Cl La O V       ,  8.426,    0.316,
Br Er Mo O      ,  8.427,    0.316,
Br Mo O Tb      ,  8.428,    0.316,
C Cl Cu O       ,  8.429,    0.316,
F I O Te        ,  8.429,    0.316,
F O Se Tm       ,  8.429,    0.316,
B Cl Na O       ,   8.43,    0.316,
Cu O P Th       ,  8.431,    0.316,
La O S V        ,  8.432,    0.316,
F Nb O Zn       ,  8.434,    0.316,
Al B F O        ,  8.434,    0.316,
Bi Ce O S       ,  8.436,    0.316,
As Ca F O       ,  8.436,    0.316,
Ca F Ge O       ,  8.436,    0.316,
F Ho O Se       ,  8.437,    0.316,
B Na O S        ,  8.437,    0.316,
Cl Nb O Pr      ,  8.438,    0.316,
F O Se Sm       ,  8.438,    0.317,
Br Mo O Tm      ,  8.438,    0.317,
Cl N O P        ,  8.441,    0.317,
Bi Cl Na O      ,  8.444,    0.317,
Br Ho Mo O      ,  8.445,    0.317,
F O S Tl        ,  8.446,    0.317,
Cl O P Re       ,  8.447,    0.317,
Br Mo O Sm      ,  8.447,    0.317,
Cu F Nb O       ,   8.46,    0.318,
As Mn Nd O      ,   8.46,    0.318,
F Nd O Se       ,  8.461,    0.318,
As Ce F O       ,  8.463,    0.318,
C Cl O Sb       ,  8.465,    0.318,
Ce Nb O S       ,  8.466,    0.318,
Br Mo Nd O      ,   8.47,    0.319,
Cl N O S        ,  8.471,    0.319,
Cl Na Nb O      ,  8.474,    0.319,
Cr Nd O S       ,  8.475,    0.319,
Cl O Re S       ,  8.477,    0.319,
N O S S         ,  8.478,    0.319,
Cl Cl N V       ,   8.48,    0.319,
F O Pr Se       ,  8.484,     0.32,
Br Cl O W       ,  8.485,     0.32,
Ca Cl Cr O      ,  8.486,     0.32,
Cl N S V        ,  8.486,     0.32,
Bi Br O Yb      ,  8.487,     0.32,
Cu Eu F S       ,  8.489,     0.32,
F Lu O Se       ,  8.493,     0.32,
B Br Eu O       ,  8.493,     0.32,
Br Mo O Pr      ,  8.493,     0.32,
Cl Re S Tl      ,  8.495,     0.32,
F O Te V        ,  8.498,    0.321,
Br Lu Mo O      ,  8.501,    0.321,
B Cl La O       ,  8.503,    0.321,
Mn Nd O Se      ,  8.503,    0.321,
As Ce Mn O      ,  8.505,    0.321,
Bi Br Eu O      ,  8.506,    0.321,
Ce F O Se       ,  8.506,    0.321,
Br Gd I Na      ,  8.511,    0.322,
B Cl F O        ,  8.514,    0.322,
Br Ce Mo O      ,  8.515,    0.322,
F O Si Y        ,  8.516,    0.322,
Cl Cu O W       ,  8.519,    0.322,
Ce Cr O S       ,   8.52,    0.322,
Bi La O S       ,  8.522,    0.322,
Mn O Pr Se      ,  8.526,    0.323,
Bi Cl F O       ,  8.527,    0.323,
F Mg O Zr       ,  8.527,    0.323,
Ba Ge Se Te     ,  8.531,    0.323,
Cl O Re Te      ,  8.532,    0.323,
B Cl N P        ,  8.533,    0.323,
Br C F Ge       ,  8.534,    0.323,
Cl Dy Mo O      ,  8.541,    0.324,
Br Cu O Sr      ,  8.544,    0.324,
Cu Eu F Te      ,  8.544,    0.324,
Cl La Nb O      ,  8.546,    0.324,
Br O Te W       ,  8.546,    0.324,
Ce Mn O Se      ,  8.548,    0.324,
Cl Na O Y       ,   8.55,    0.324,
C O Ru Se       ,   8.55,    0.324,
Ag F Mo O       ,  8.551,    0.324,
F O Sb Tc       ,  8.551,    0.324,
La Nb O S       ,  8.552,    0.324,
Nb S Ta Te      ,  8.552,    0.324,
Cl Gd Mo O      ,  8.554,    0.324,
B Cl Mn O       ,  8.556,    0.325,
Cl Er Mo O      ,  8.557,    0.325,
Cl Mo O Tb      ,  8.558,    0.325,
Cl Mo O Tm      ,  8.568,    0.325,
Bi Cl Mn O      ,  8.569,    0.325,
B F O Te        ,  8.575,    0.326,
Cl Ho Mo O      ,  8.575,    0.326,
Cl N Nb P       ,  8.576,    0.326,
Bi Cl N S       ,  8.576,    0.326,
Cl Mo O Sm      ,  8.577,    0.326,
B Br Mg N       ,  8.584,    0.327,
F La O Se       ,  8.592,    0.327,
Cl Mo Nd O      ,    8.6,    0.328,
B Cr I O        ,    8.6,    0.328,
Br La Mo O      ,  8.601,    0.328,
Ba Cl Ga Se     ,  8.602,    0.328,
Cl N O Sn       ,  8.603,    0.328,
Cl I Mo Na      ,  8.604,    0.328,
Cr La O S       ,  8.605,    0.328,
F O Pb Sc       ,  8.607,    0.328,
As F N S        ,   8.61,    0.328,
As In Mn N      ,  8.615,    0.329,
Br O P Sr       ,  8.615,    0.329,
Bi Cl O Yb      ,  8.616,    0.329,
F O S Tc        ,  8.617,    0.329,
Cl I Te W       ,  8.622,    0.329,
B Cl Eu O       ,  8.622,    0.329,
Cl Mo O Pr      ,  8.622,    0.329,
Cl Lu Mo O      ,   8.63,     0.33,
Mo Se Te W      ,  8.633,     0.33,
La Mn O Se      ,  8.634,     0.33,
Bi Cl Eu O      ,  8.635,     0.33,
Bi I O Y        ,  8.636,     0.33,
Br Gd La O      ,  8.636,     0.33,
F O S Y         ,  8.639,     0.33,
Br Cl O Sr      ,  8.639,     0.33,
Ce Cl Mo O      ,  8.644,    0.331,
Dy F O Si       ,  8.646,    0.331,
F Ge O Yb       ,   8.65,    0.331,
F Hg Ni O       ,  8.651,    0.331,
Cl O Si Sr      ,  8.651,    0.331,
Er F O Si       ,  8.662,    0.332,
As C F S        ,  8.669,    0.332,
C F Ge S        ,  8.669,    0.332,
B F Mg O        ,  8.669,    0.332,
Cl Cu O Sr      ,  8.672,    0.333,
Cl O Te W       ,  8.675,    0.333,
F Mo O Sb       ,   8.68,    0.333,
Cl Nd Nd O      ,   8.68,    0.333,
F Ho O Si       ,   8.68,    0.333,
C Cl O Rh       ,  8.686,    0.334,
Al Cl O Sr      ,  8.689,    0.334,
F O Se Yb       ,  8.692,    0.334,
F O Pb Ti       ,  8.692,    0.334,
F Nb O Sn       ,  8.693,    0.334,
Al O S Sr       ,  8.695,    0.334,
Br Mo O Yb      ,    8.7,    0.335,
Hg I Na O       ,  8.701,    0.335,
C Cl F Se       ,  8.704,    0.335,
F Mg Nb O       ,  8.711,    0.335,
B Cl Mg N       ,  8.712,    0.335,
Ag I N O        ,  8.714,    0.335,
Ca F O Si       ,  8.721,    0.336,
Ce Cl Nd O      ,  8.724,    0.336,
Cl La Mo O      ,  8.728,    0.336,
Br F Na Pb      ,  8.729,    0.337,
Br N Nd S       ,   8.74,    0.337,
Ca Cu F O       ,  8.742,    0.337,
Cl O P Sr       ,  8.743,    0.337,
I Pt Ta Te      ,  8.744,    0.338,
Al O Sr Te      ,  8.749,    0.338,
O P S Sr        ,  8.749,    0.338,
Br Ca Cl N      ,  8.751,    0.338,
Cl N O Ti       ,  8.755,    0.338,
Ag F Se Sr      ,  8.756,    0.338,
Cl Mo N P       ,  8.758,    0.339,
Al Ca F O       ,  8.758,    0.339,
F Nb O Sc       ,  8.759,    0.339,
Cl Na O Pr      ,   8.76,    0.339,
Br N Pr S       ,  8.763,    0.339,
Cl Gd La O      ,  8.763,    0.339,
Bi Dy I O       ,  8.764,    0.339,
Dy F O S        ,  8.767,    0.339,
Au C Cl O       ,  8.769,    0.339,
I Mo Nb O       ,  8.771,    0.339,
Ce Ce O S       ,  8.774,     0.34,
Ca F O Sb       ,  8.777,     0.34,
Bi Gd I O       ,  8.777,     0.34,
Br C O Ru       ,  8.779,     0.34,
F Gd O S        ,   8.78,     0.34,
Bi Er I O       ,   8.78,     0.34,
Cl Os Re Se     ,  8.781,     0.34,
Bi I O Tb       ,  8.781,     0.34,
As F Sr Zn      ,  8.782,     0.34,
F O Pr Sb       ,  8.782,     0.34,
Er F O S        ,  8.783,     0.34,
Br Ce N S       ,  8.784,     0.34,
F O S Tb        ,  8.784,     0.34,
Bi I O Tm       ,  8.791,    0.341,
Bi I Li O       ,  8.791,    0.341,
F Li O S        ,  8.794,    0.341,
Bi Ho I O       ,  8.798,    0.341,
F Mo O Te       ,  8.799,    0.341,
Bi I O Sm       ,  8.799,    0.341,
F Ho O S        ,  8.801,    0.341,
F O S Sm        ,  8.802,    0.342,
F I I O         ,  8.805,    0.342,
Ca F O P        ,  8.812,    0.342,
La Nd O S       ,  8.814,    0.342,
Bi F O Ti       ,  8.815,    0.342,
Br C Cl Pr      ,  8.815,    0.342,
Bi Br O Ta      ,  8.816,    0.342,
F Na O Sb       ,  8.817,    0.343,
Bi I Nd O       ,  8.821,    0.343,
F Nd O S        ,  8.824,    0.343,
Cl O Sr Te      ,  8.826,    0.343,
Cl Mo O Yb      ,  8.826,    0.343,
F La O Si       ,  8.832,    0.344,
Ba Cu Se Te     ,  8.834,    0.344,
Li Mn O S       ,  8.834,    0.344,
Ba Br Ga S      ,  8.835,    0.344,
Ba Cl In Se     ,  8.838,    0.344,
Bi Ca I O       ,  8.838,    0.344,
F O Pb Zr       ,  8.839,    0.344,
F Nb O Ti       ,  8.843,    0.344,
Bi I O Pr       ,  8.844,    0.344,
Cl Eu Mo O      ,  8.845,    0.344,
F O Pr S        ,  8.847,    0.345,
Cu F Se Sr      ,  8.848,    0.345,
Br F N P        ,  8.848,    0.345,
Bi I Lu O       ,  8.851,    0.345,
F Na O P        ,  8.852,    0.345,
Cl F Na Pb      ,  8.855,    0.345,
Ag I O W        ,  8.859,    0.345,
Br C O Pb       ,  8.863,    0.346,
Cl N Nd S       ,  8.866,    0.346,
Br La N S       ,  8.867,    0.346,
Ce F O S        ,  8.867,    0.346,
C N Se Se       ,  8.876,    0.347,
F O Tl Zr       ,  8.877,    0.347,
Bi I Na O       ,  8.878,    0.347,
F Na O S        ,  8.881,    0.347,
F Mn O Si       ,  8.882,    0.347,
F Sb Se Sr      ,  8.883,    0.347,
F La O Sb       ,  8.886,    0.347,
Cl N Pr S       ,  8.888,    0.347,
As La N Ni      ,  8.893,    0.348,
Ba In Se Te     ,  8.897,    0.348,
O Pr Se Ta      ,    8.9,    0.348,
F O Pb V        ,  8.903,    0.348,
C Cl O Ru       ,  8.904,    0.349,
Ce Cl N S       ,  8.909,    0.349,
C O Ru S        ,   8.91,    0.349,
Cl I N V        ,  8.913,    0.349,
Ge Li N O       ,  8.917,     0.35,
F Hg Mn S       ,  8.925,     0.35,
Cl O Pb Re      ,  8.935,    0.351,
Bi Cl O Ta      ,   8.94,    0.351,
Lu O S Yb       ,  8.941,    0.351,
C Cl F Si       ,  8.941,    0.351,
As B O Sr       ,  8.942,    0.351,
F N S Sb        ,  8.944,    0.351,
Gd N O Se       ,  8.944,    0.351,
O Os P Pr       ,  8.945,    0.351,
Bi I La O       ,  8.947,    0.352,
N O Se Tb       ,  8.948,    0.352,
Br O Pb W       ,  8.948,    0.352,
F La O S        ,   8.95,    0.352,
Ba Cl Ga S      ,  8.959,    0.352,
Cl N O V        ,  8.964,    0.353,
F Mn O P        ,  8.971,    0.353,
Cl F N P        ,  8.973,    0.353,
I Nb Ta Te      ,  8.976,    0.354,
B F O Pb        ,  8.976,    0.354,
F N P S         ,  8.979,    0.354,
B I Mn O        ,  8.985,    0.354,
C Cl O Pb       ,  8.987,    0.354,
Br C F Te       ,  8.987,    0.354,
N Nd O Se       ,  8.987,    0.354,
F Nb O Zr       ,  8.988,    0.354,
Bi F O Pb       ,  8.988,    0.354,
La Mn O S       ,   8.99,    0.354,
Cl La N S       ,  8.991,    0.355,
Bi O Se Sr      ,  8.995,    0.355,
Al N Nb O       ,  9.003,    0.355,
Cl F Na Nb      ,  9.003,    0.355,
N O Pr Se       ,  9.009,    0.356,
F Nb O Pb       ,  9.017,    0.356,
Cl Hg O W       ,  9.017,    0.356,
Bi F O V        ,  9.022,    0.357,
F O Os Sb       ,  9.023,    0.357,
Ce N O Se       ,   9.03,    0.357,
Br C I Y        ,  9.032,    0.357,
Cl Mn Mn O      ,  9.034,    0.357,
N O Si Y        ,  9.039,    0.358,
Bi I O Yb       ,  9.043,    0.358,
Ga Li N O       ,  9.043,    0.358,
Eu S Se Sr      ,  9.049,    0.359,
Mg N O Zr       ,   9.05,    0.359,
F Nb O Tl       ,  9.054,    0.359,
Ba Se Sn Te     ,  9.056,    0.359,
I O Sm Sm       ,   9.06,    0.359,
Bi Eu I O       ,   9.06,    0.359,
Cl Ni O Sr      ,   9.06,    0.359,
Bi Br O W       ,  9.067,     0.36,
Ce F S Y        ,  9.068,     0.36,
F Se Sn Sr      ,  9.071,     0.36,
Cl O Pb W       ,  9.071,     0.36,
As Eu O Ta      ,  9.075,     0.36,
Cl N Nb O       ,  9.077,    0.361,
As F N O        ,  9.081,    0.361,
B Be F O        ,  9.084,    0.361,
F O Pb Y        ,  9.089,    0.361,
B Bi F O        ,  9.095,    0.362,
Cu I O Sr       ,  9.096,    0.362,
N O Sc Zr       ,  9.096,    0.362,
As Cl Hg U      ,  9.097,    0.362,
Ag F S Sr       ,  9.108,    0.363,
Cl Li N Ti      ,  9.108,    0.363,
Cl O Tl W       ,  9.108,    0.363,
C I O Rh        ,  9.109,    0.363,
C Cl F Te       ,  9.109,    0.363,
Br Lu O Ta      ,  9.127,    0.364,
Br O Sr V       ,  9.128,    0.364,
B I Mg N        ,  9.133,    0.364,
Cl O Ru Sr      ,  9.135,    0.364,
Bi F Nb O       ,  9.135,    0.364,
F Na O Ti       ,  9.152,    0.366,
Ba Cl S Sb      ,  9.158,    0.366,
Ag F Sr Te      ,  9.159,    0.366,
Cl Hg O Sr      ,  9.163,    0.366,
I O P Sr        ,  9.163,    0.366,
Br O W Y        ,  9.167,    0.367,
Br Ca I N       ,  9.171,    0.367,
Gd N O Si       ,  9.174,    0.367,
Er N O Si       ,  9.177,    0.367,
As Ba O Zn      ,  9.179,    0.368,
Ba Cu S Te      ,  9.182,    0.368,
Ba Cl In S      ,  9.186,    0.368,
Li N O Si       ,  9.188,    0.368,
Bi Cl O W       ,  9.189,    0.368,
C Cr O S        ,  9.189,    0.368,
Cl N Na Ti      ,  9.192,    0.368,
C N P Se        ,  9.194,    0.369,
N O Si Sm       ,  9.195,    0.369,
Cu F S Sr       ,  9.196,    0.369,
Cl O Sm Ta      ,  9.197,    0.369,
Ca F S Sm       ,  9.198,    0.369,
