Phase fields,     scores,     Norm. scores,
Br O Pb Tl      ,  8.231,    0.277,
I Mo Te Te      ,  8.233,    0.277,
I Se Se Ta      ,  8.234,    0.277,
F O S Sn        ,  8.234,    0.277,
Bi I O Te       ,  8.237,    0.277,
N O S Se        ,  8.242,    0.278,
Mo S Se Sm      ,  8.246,    0.278,
Al Ca O S       ,  8.246,    0.278,
Ca O S Sb       ,  8.252,    0.278,
I Li P S        ,  8.258,    0.279,
Al Ca Cl O      ,  8.259,    0.279,
Cl Mo Mo Se     ,  8.262,    0.279,
Cl Li O P       ,  8.263,    0.279,
Gd O Se Si      ,  8.268,    0.279,
Br Cu Mo O      ,   8.27,     0.28,
Ca Cl Cu O      ,  8.278,     0.28,
Br F O Sb       ,  8.293,    0.281,
Ca O P S        ,  8.302,    0.282,
B Br Ni O       ,  8.308,    0.282,
Ag Cr I O       ,  8.312,    0.282,
Ca Cl O P       ,  8.314,    0.283,
Br Nb O Te      ,  8.317,    0.283,
Al Ca O Te      ,  8.319,    0.283,
Ce Cl S Si      ,  8.324,    0.283,
Br Nb Nb Se     ,  8.327,    0.283,
Cu Na O S       ,  8.328,    0.284,
Cl Eu O Si      ,   8.33,    0.284,
Ca Cl O S       ,  8.339,    0.284,
Cu Gd O Se      ,  8.339,    0.284,
La O Se Se      ,   8.34,    0.284,
Bi Br Mn Se     ,  8.342,    0.284,
Pr S Se Sm      ,  8.344,    0.285,
Hg Hg I O       ,   8.35,    0.285,
Bi Br O Pb      ,  8.351,    0.285,
Cl Mn O P       ,  8.357,    0.285,
As Cr Mn P      ,  8.359,    0.286,
As Cl Gd O      ,  8.363,    0.286,
Na O P S        ,  8.364,    0.286,
Ag I O V        ,  8.367,    0.286,
F Hg Ni S       ,  8.368,    0.286,
Br Gd S Si      ,  8.368,    0.286,
Au F O S        ,  8.372,    0.286,
Cr Hg O S       ,  8.376,    0.287,
Cl O Se Y       ,  8.387,    0.288,
Na O S S        ,  8.388,    0.288,
As F N Se       ,  8.399,    0.288,
Cl Lu O Se      ,    8.4,    0.288,
Br O Te Zr      ,  8.402,    0.289,
B Br O Pb       ,  8.403,    0.289,
Br Mo O Te      ,  8.403,    0.289,
F Hg O Zn       ,  8.404,    0.289,
Al N O Si       ,  8.404,    0.289,
Cl Gd O Se      ,  8.411,    0.289,
F Ni O Sb       ,  8.414,    0.289,
Ag N O S        ,  8.422,     0.29,
Ga La O Se      ,  8.422,     0.29,
As Cd Ce O      ,  8.429,     0.29,
Cr Mn S Se      ,  8.431,    0.291,
Ag Cl N O       ,  8.434,    0.291,
Cl Eu O P       ,  8.436,    0.291,
Cl P S Ta       ,  8.437,    0.291,
Br F O Te       ,  8.439,    0.291,
Cl La S Si      ,  8.443,    0.291,
Cd I O V        ,  8.444,    0.291,
Au F O Te       ,  8.444,    0.291,
Li Mo S Se      ,  8.444,    0.291,
Br Ca O Si      ,  8.444,    0.291,
Cl Cr O Pb      ,  8.452,    0.292,
Br Nd O Te      ,  8.458,    0.292,
Ce O Se Si      ,  8.461,    0.293,
Cl Re Se Tl     ,  8.474,    0.293,
N O P Zn        ,  8.474,    0.294,
Bi Cl Mn S      ,  8.476,    0.294,
Cd Ce O Se      ,  8.477,    0.294,
Ce O Se Zn      ,  8.477,    0.294,
Cr I O P        ,  8.478,    0.294,
F Hg O P        ,  8.493,    0.295,
Cl Re Te Te     ,  8.493,    0.295,
Ag N O Te       ,  8.493,    0.295,
Br Li O P       ,  8.499,    0.295,
Cl Nb O Tl      ,  8.504,    0.296,
Cl O Pb V       ,  8.507,    0.296,
Cl N Pt S       ,  8.509,    0.296,
Br Ca Cu O      ,  8.514,    0.296,
Ni Se Ta Te     ,   8.52,    0.297,
Au C Cl S       ,  8.527,    0.297,
Cl Cr Tb Te     ,   8.53,    0.297,
Mn Mo S Se      ,  8.535,    0.298,
Cl F Pb Pb      ,  8.537,    0.298,
Br Mn O Sb      ,  8.542,    0.298,
Al Cl N O       ,  8.545,    0.298,
As La O Zn      ,  8.547,    0.298,
Br Ca O P       ,  8.549,    0.299,
Cl N O Sb       ,  8.551,    0.299,
As Ce Cl O      ,  8.554,    0.299,
F O P Pb        ,  8.556,    0.299,
Cl Mo O Pb      ,  8.556,    0.299,
C F Ge Se       ,  8.556,    0.299,
Br Ce S Si      ,  8.559,    0.299,
Cl Cu N O       ,  8.564,      0.3,
Cl Hf Hg P      ,  8.566,      0.3,
F I O Sb        ,   8.57,      0.3,
Cu La S Te      ,  8.572,      0.3,
S Se Ta Tl      ,  8.573,      0.3,
Cl Ga O Re      ,  8.577,    0.301,
La O Se Si      ,  8.578,    0.301,
F O Pb S        ,  8.579,    0.301,
B I Ni O        ,  8.584,    0.301,
F Hg O Te       ,  8.587,    0.301,
Cl Mo O Tl      ,  8.588,    0.301,
Cu Eu F Se      ,   8.59,    0.301,
Cl F O Pb       ,  8.591,    0.301,
La O Se Zn      ,  8.594,    0.302,
Cl Cr Sm Te     ,  8.594,    0.302,
Bi Cl O Tm      ,  8.597,    0.302,
Bi Cl Er O      ,  8.597,    0.302,
Cl N O P        ,  8.598,    0.302,
Cl S S W        ,  8.599,    0.302,
Cl F O Ru       ,  8.601,    0.302,
I Nb Nb Se      ,  8.603,    0.302,
O P Y Zn        ,  8.604,    0.302,
Bi Cl Dy O      ,  8.606,    0.302,
N O S S         ,   8.61,    0.303,
F O S Tl        ,  8.611,    0.303,
O S Si Y        ,  8.612,    0.303,
Eu Mo S Se      ,  8.613,    0.303,
Br Ce S Sb      ,  8.615,    0.303,
Bi I Mn Se      ,  8.617,    0.303,
Bi Cl Nb O      ,  8.621,    0.303,
Cl N O S        ,  8.622,    0.304,
Cl O Si Y       ,  8.624,    0.304,
Bi I O Pb       ,  8.626,    0.304,
Cl F Ir P       ,  8.627,    0.304,
Gd O P Zn       ,  8.628,    0.304,
Bi Cl Ho O      ,  8.628,    0.304,
O Se Sm Ti      ,  8.632,    0.304,
Gd O S Si       ,  8.635,    0.304,
Bi Cl O Tb      ,  8.637,    0.305,
C Cl O Pd       ,  8.641,    0.305,
Br Gd O Se      ,  8.643,    0.305,
Cu La O Se      ,  8.646,    0.305,
B Cl O Tm       ,  8.647,    0.305,
Cl Gd O Si      ,  8.647,    0.305,
B Cl Er O       ,  8.647,    0.305,
B Cl Cr O       ,  8.651,    0.306,
Bi Cl O V       ,  8.655,    0.306,
B Cl Dy O       ,  8.656,    0.306,
As La O S       ,  8.658,    0.306,
Ag Br N O       ,  8.665,    0.307,
B Cd F O        ,  8.666,    0.307,
Ce Ga O S       ,  8.669,    0.307,
As Cl La O      ,   8.67,    0.307,
Br La S Si      ,  8.674,    0.307,
Nb O Se Sm      ,  8.676,    0.307,
B I O Pb        ,  8.676,    0.307,
B Cl Ho O       ,  8.678,    0.307,
B Cl O Tb       ,  8.687,    0.308,
Nd O Se Ti      ,  8.689,    0.308,
F O Se Tm       ,   8.69,    0.308,
Er F O Se       ,   8.69,    0.308,
F Ge O V        ,  8.692,    0.308,
Br S S Ta       ,  8.692,    0.308,
Cl Cu O Y       ,  8.692,    0.308,
Dy F O Se       ,  8.699,    0.309,
Al B F O        ,    8.7,    0.309,
Bi Cl O Sm      ,    8.7,    0.309,
Br Nb O Pb      ,  8.702,    0.309,
Gd O Si Te      ,  8.705,    0.309,
Cl Hf O S       ,  8.706,    0.309,
Bi Br Mn S      ,  8.707,    0.309,
O Se Sm V       ,  8.709,     0.31,
F I O Te        ,  8.711,     0.31,
F Nb O Se       ,  8.714,     0.31,
As Gd Ni O      ,  8.714,     0.31,
Bi Cl N S       ,  8.715,     0.31,
C Cl O Sb       ,  8.715,     0.31,
F Ho O Se       ,  8.721,     0.31,
Br Re Te Te     ,  8.722,     0.31,
As Ga Mn N      ,  8.725,    0.311,
C Cl Cu O       ,  8.728,    0.311,
Br La S Sb      ,  8.729,    0.311,
F O Se Tb       ,   8.73,    0.311,
Br Nb O Tl      ,  8.734,    0.311,
Cl N O Sn       ,  8.736,    0.311,
Bi Cl F O       ,  8.738,    0.311,
B O S Sm        ,  8.738,    0.311,
N Pr Se Si      ,   8.74,    0.312,
B Cl N P        ,  8.741,    0.312,
Na Ni O S       ,  8.749,    0.312,
Cl I Se W       ,   8.75,    0.312,
Bi Cl Nd O      ,  8.757,    0.313,
Be Cl I Zr      ,  8.759,    0.313,
B Cl I Zr       ,  8.759,    0.313,
As F N S        ,  8.761,    0.313,
Ag Ce O S       ,  8.762,    0.313,
Nd O Se V       ,  8.766,    0.313,
Cl Gd O S       ,  8.773,    0.314,
Ga La O S       ,  8.783,    0.315,
Br Mo O Pb      ,  8.785,    0.315,
B Cl F O        ,  8.787,    0.315,
F O Se Sm       ,  8.792,    0.315,
Li Mn Se Te     ,  8.793,    0.315,
Bi Cl O Pr      ,  8.796,    0.315,
I Mn O Sb       ,  8.811,    0.316,
Ce O P Zn       ,  8.813,    0.317,
As Gd O Ru      ,  8.813,    0.317,
Ca I O P        ,  8.817,    0.317,
Ce O S Si       ,   8.82,    0.317,
Bi Br O Tm      ,  8.824,    0.317,
Bi Br Er O      ,  8.825,    0.317,
Ce I S Si       ,  8.827,    0.318,
Cl O P Re       ,  8.832,    0.318,
Ce Cl O Si      ,  8.832,    0.318,
Cl Re S Tl      ,  8.833,    0.318,
As Ni P Sr      ,  8.833,    0.318,
Bi Br Dy O      ,  8.833,    0.318,
Cl Gd O Te      ,  8.842,    0.319,
B F O Te        ,  8.844,    0.319,
B Cl O Pr       ,  8.845,    0.319,
Bi Br Nb O      ,  8.847,    0.319,
F Nd O Se       ,  8.848,    0.319,
Bi Br Ho O      ,  8.854,    0.319,
Cl O Re S       ,  8.855,    0.319,
Bi Br O Tb      ,  8.864,     0.32,
C O Ru Se       ,  8.871,    0.321,
F Hg Ni O       ,  8.873,    0.321,
Br Gd O Si      ,  8.873,    0.321,
Ag La O S       ,  8.875,    0.321,
B Br Cr O       ,  8.877,    0.321,
Ag As O Th      ,  8.883,    0.321,
Ag F Nb O       ,  8.884,    0.321,
F O Pr Se       ,  8.887,    0.322,
Ce Cu O S       ,  8.887,    0.322,
Bi Cl Li O      ,  8.888,    0.322,
Cl N Si Ti      ,  8.888,    0.322,
Bi Cl O Yb      ,  8.888,    0.322,
Ce O Si Te      ,  8.889,    0.322,
B Cl Mg N       ,  8.893,    0.322,
As Br La O      ,  8.895,    0.322,
As Ce Ni O      ,  8.897,    0.322,
B F Mg O        ,  8.905,    0.323,
Cl Dy O Ti      ,  8.906,    0.323,
C F Ge S        ,  8.912,    0.323,
Ag Cl O W       ,  8.913,    0.323,
Ag F O V        ,  8.917,    0.324,
Er F O Si       ,  8.919,    0.324,
Cl Nb O Ti      ,  8.919,    0.324,
As C F S        ,  8.921,    0.324,
Cl O Re Te      ,  8.923,    0.324,
O S Tb Ti       ,  8.924,    0.324,
F Ge O Yb       ,  8.925,    0.324,
Bi Br O Sm      ,  8.925,    0.324,
La O P Zn       ,  8.925,    0.324,
Dy F O Si       ,  8.928,    0.324,
Ag I N O        ,  8.931,    0.325,
Ce Cl O P       ,  8.932,    0.325,
La O S Si       ,  8.933,    0.325,
Bi Ca Cl O      ,  8.936,    0.325,
B Cl Li O       ,  8.937,    0.325,
I La S Si       ,  8.939,    0.325,
As In Mn N      ,  8.944,    0.325,
F O Sc Se       ,  8.944,    0.326,
Cl La O Si      ,  8.944,    0.326,
Cu Eu F S       ,  8.944,    0.326,
F Ho O Si       ,  8.949,    0.326,
F O Sb Tc       ,  8.951,    0.326,
Ce Cl O S       ,  8.955,    0.326,
Ce Cu O Te      ,  8.955,    0.326,
F Nb O Zn       ,  8.957,    0.326,
Cl O S Ta       ,  8.962,    0.327,
Ag F Mo O       ,  8.964,    0.327,
Ca F Ge O       ,  8.972,    0.327,
O Sb Se Sr      ,  8.974,    0.328,
Bi Cl Mn O      ,  8.975,    0.328,
Cu La O P       ,  8.976,    0.328,
C Cl F Se       ,  8.977,    0.328,
F O Se Yb       ,  8.978,    0.328,
Bi Br Nd O      ,   8.98,    0.328,
As Ca F O       ,   8.98,    0.328,
B Ca Cl O       ,  8.984,    0.328,
O S Sm Ti       ,  8.985,    0.328,
La O S Sb       ,  8.986,    0.328,
Cl N P Ti       ,  8.988,    0.328,
C Cl O Rh       ,  8.991,    0.329,
Bi Cl Na O      ,  8.993,    0.329,
As Ce O Ru      ,  8.994,    0.329,
Cl O Sm Ti      ,  8.997,    0.329,
Cu La O S       ,  8.999,    0.329,
I O Pb V        ,  8.999,    0.329,
In La O S       ,  9.001,    0.329,
As Cu O Th      ,  9.007,     0.33,
Cu F Nb O       ,  9.008,     0.33,
As La Ni O      ,  9.008,     0.33,
As Cl O Sr      ,  9.009,     0.33,
Cu Eu F Te      ,  9.012,     0.33,
Cl N Sb V       ,  9.017,     0.33,
Cl Mo O Tm      ,  9.018,    0.331,
Bi Br O Pr      ,  9.018,    0.331,
F O S Tc        ,  9.019,    0.331,
Cl Er Mo O      ,  9.019,    0.331,
Ce Cl O Te      ,  9.022,    0.331,
B Cl Mn O       ,  9.023,    0.331,
Au C Cl O       ,  9.024,    0.331,
Nb O S Sm       ,  9.027,    0.331,
Cl Dy Mo O      ,  9.027,    0.331,
Cl O Ta Te      ,  9.029,    0.331,
Cl N Nb P       ,  9.029,    0.331,
B Na O S        ,   9.03,    0.331,
Cl Cu O W       ,  9.036,    0.332,
As Mn Nd O      ,  9.038,    0.332,
Nd O S Ti       ,   9.04,    0.332,
Er F O S        ,  9.041,    0.332,
B Cl Na O       ,  9.041,    0.332,
Cl La O P       ,  9.043,    0.332,
Cl Ho Mo O      ,  9.048,    0.333,
Dy F O S        ,  9.049,    0.333,
Bi Cl Eu O      ,  9.049,    0.333,
Cl Nd O Ti      ,  9.051,    0.333,
Cl O Se Sr      ,  9.053,    0.333,
Cl Mo O Tb      ,  9.057,    0.333,
Br N Nd Se      ,  9.058,    0.333,
Cr Nd O S       ,  9.063,    0.334,
Cl La O S       ,  9.065,    0.334,
Cu La O Te      ,  9.066,    0.334,
F Ho O S        ,   9.07,    0.334,
F O P V         ,  9.073,    0.334,
F Mo O Sb       ,  9.075,    0.334,
O Pr S Ti       ,  9.078,    0.335,
F O S Tb        ,  9.079,    0.335,
C N Se Se       ,  9.082,    0.335,
Mn Nd O Se      ,  9.082,    0.335,
Cl N S V        ,  9.084,    0.335,
Bi I O Tm       ,  9.084,    0.335,
Bi Er I O       ,  9.085,    0.335,
F N S Sb        ,  9.085,    0.335,
F O Te Ti       ,  9.088,    0.335,
Cl O Pr Ti      ,  9.089,    0.335,
Bi Dy I O       ,  9.094,    0.336,
Cl Cl N V       ,  9.096,    0.336,
B Cl Eu O       ,  9.097,    0.336,
As La O Ru      ,  9.104,    0.336,
Cl N P Zr       ,  9.108,    0.337,
Bi Br Li O      ,  9.108,    0.337,
Bi Br O Yb      ,  9.108,    0.337,
Cl Mo N P       ,  9.108,    0.337,
B Br Mg N       ,  9.113,    0.337,
Bi Ho I O       ,  9.114,    0.337,
Cl Mo O Sm      ,  9.117,    0.337,
Mn O Pr Se      ,  9.121,    0.338,
Bi I O Tb       ,  9.123,    0.338,
F N P S         ,   9.13,    0.338,
Cl Nb O Pr      ,  9.131,    0.338,
Ag Br O W       ,  9.132,    0.338,
B Cr I O        ,  9.136,    0.339,
F I I O         ,  9.137,    0.339,
F O S Sm        ,  9.139,    0.339,
Cl F N P        ,  9.141,    0.339,
Br C F Ge       ,  9.143,    0.339,
F Mg O Ti       ,  9.147,    0.339,
Bi Br Ca O      ,  9.154,     0.34,
Cl O Te W       ,  9.158,     0.34,
Bi F O Pb       ,  9.161,     0.34,
F O Te V        ,  9.162,     0.34,
La O S Sn       ,  9.162,     0.34,
F O Pr Sb       ,  9.164,     0.34,
Cl I Te W       ,  9.165,    0.341,
Cl Mo Nd O      ,  9.171,    0.341,
F Nb O Sn       ,  9.171,    0.341,
Cl N Nd S       ,  9.182,    0.342,
Bi I O Sm       ,  9.183,    0.342,
Cl Nb O Sc      ,  9.186,    0.342,
F Mg Nb O       ,  9.188,    0.342,
F Nd O S        ,  9.192,    0.342,
N O Se Tb       ,  9.193,    0.342,
C Cl F Si       ,  9.199,    0.343,
B Br Ca O       ,  9.201,    0.343,
B F O Pb        ,  9.208,    0.343,
F Mo O Te       ,  9.208,    0.343,
La Mo S Se      ,  9.208,    0.344,
Cl Mo O Pr      ,  9.209,    0.344,
Bi Br Na O      ,  9.211,    0.344,
C O Ru S        ,  9.214,    0.344,
C Cl O Pb       ,  9.217,    0.344,
Cl N Pr S       ,  9.219,    0.344,
Cl Nd Nd O      ,  9.221,    0.344,
C Cl O Ru       ,  9.225,    0.345,
Ba Ge Se Te     ,  9.229,    0.345,
F O Pr S        ,   9.23,    0.345,
Br Mo O Tm      ,  9.235,    0.345,
Br Er Mo O      ,  9.236,    0.345,
Bi I Nd O       ,  9.236,    0.345,
Br Ce O Te      ,  9.239,    0.346,
B Br Mn O       ,   9.24,    0.346,
Cl Cr Gd Te     ,  9.243,    0.346,
Br Dy Mo O      ,  9.244,    0.346,
As F N O        ,  9.244,    0.346,
Br O Ta Te      ,  9.245,    0.346,
Ca F O Si       ,  9.246,    0.346,
Ca Cl Cr O      ,  9.247,    0.346,
Ag O P Th       ,  9.248,    0.346,
B Br Na O       ,  9.257,    0.347,
Cl Os Re Se     ,  9.261,    0.347,
Br Ho Mo O      ,  9.264,    0.347,
F Mg O Zr       ,  9.265,    0.347,
Bi Br Eu O      ,  9.265,    0.347,
Hg I Na O       ,  9.268,    0.348,
Na O S Ti       ,  9.269,    0.348,
Cl O Si Sr      ,  9.273,    0.348,
Br Mo O Tb      ,  9.273,    0.348,
Bi I O Pr       ,  9.274,    0.348,
Bi La O Se      ,  9.278,    0.348,
Gd O Se Ti      ,  9.279,    0.348,
Cl O Pb Re      ,  9.283,    0.349,
F Mn O Si       ,  9.284,    0.349,
Al Ca F O       ,  9.292,    0.349,
Br Cl La O      ,  9.292,    0.349,
F Hg Mn S       ,  9.293,    0.349,
Ca Cl O V       ,  9.296,     0.35,
Cl Mo O Yb      ,  9.297,     0.35,
Ca F O Sb       ,  9.297,     0.35,
Br N S V        ,  9.299,     0.35,
Mo Se Te W      ,  9.299,     0.35,
Ba Cl Ga Se     ,  9.301,     0.35,
N Nd O Se       ,  9.305,     0.35,
Al O S Sr       ,  9.308,     0.35,
Ca Cu F O       ,  9.309,     0.35,
B Br Eu O       ,  9.312,    0.351,
Br Cl O W       ,  9.318,    0.351,
F Li O S        ,  9.318,    0.351,
Al Cl O Sr      ,  9.319,    0.351,
Cl Na Nb O      ,   9.32,    0.351,
Bi Cl O Y       ,   9.32,    0.351,
F O Os Sb       ,  9.322,    0.351,
Br Mo O Sm      ,  9.332,    0.352,
Bi Cl Lu O      ,  9.332,    0.352,
Cl Eu O Ti      ,  9.334,    0.352,
Cl Cu O Sr      ,  9.337,    0.352,
Na O S V        ,  9.341,    0.353,
Ca F O P        ,  9.341,    0.353,
Bi Cl Gd O      ,  9.342,    0.353,
N O Pr Se       ,  9.343,    0.353,
B Bi F O        ,  9.345,    0.353,
F O Sc Te       ,   9.35,    0.353,
F Na O Sb       ,  9.353,    0.353,
Ce O P Ru       ,  9.355,    0.353,
Br F N P        ,  9.355,    0.354,
O P S Sr        ,  9.357,    0.354,
Bi I Li O       ,  9.361,    0.354,
Bi I O Yb       ,  9.361,    0.354,
B I Mg N        ,  9.366,    0.354,
Cu O P Th       ,  9.367,    0.354,
La Ni O P       ,  9.368,    0.354,
Cl O P Sr       ,  9.368,    0.354,
Br O Te W       ,  9.372,    0.355,
Al O Sr Te      ,  9.373,    0.355,
Er N O Si       ,  9.373,    0.355,
F Gd Ge O       ,  9.377,    0.355,
Ge Li N O       ,  9.378,    0.355,
F Mn O P        ,  9.379,    0.355,
Cl F Na Pb      ,  9.379,    0.355,
C Cl F Te       ,  9.382,    0.355,
Br Mo Nd O      ,  9.384,    0.356,
Ag I O W        ,  9.384,    0.356,
B Cl Gd O       ,  9.388,    0.356,
Ag F Se Sr      ,   9.39,    0.356,
B Be F O        ,   9.39,    0.356,
I Pt Ta Te      ,  9.392,    0.356,
Br N Nd S       ,  9.395,    0.356,
C N P Se        ,  9.396,    0.356,
F Na O P        ,  9.396,    0.356,
Cl I Mo Na      ,  9.403,    0.357,
Bi Ca I O       ,  9.406,    0.357,
F O Se Y        ,  9.406,    0.357,
I La O Si       ,  9.414,    0.358,
As F Sr Zn      ,  9.416,    0.358,
F Lu O Se       ,  9.417,    0.358,
C N S Se        ,  9.417,    0.358,
F Na O S        ,  9.418,    0.358,
O Os P Pr       ,   9.42,    0.358,
Br Mo O Pr      ,  9.421,    0.358,
F Gd O Se       ,  9.428,    0.358,
Br C O Pb       ,  9.429,    0.359,
Nb S Ta Te      ,  9.429,    0.359,
Br N Pr S       ,  9.431,    0.359,
Br C O Ru       ,  9.437,    0.359,
Al N Nb O       ,   9.44,    0.359,
F O Pb Ti       ,  9.442,    0.359,
Cl Eu Mo O      ,  9.451,     0.36,
Ce O Se Ti      ,  9.451,     0.36,
Cl Hg O W       ,  9.453,     0.36,
Cl O Sr Te      ,  9.454,     0.36,
C I O Rh        ,  9.459,    0.361,
Bi I Na O       ,  9.461,    0.361,
N O Si Sm       ,  9.468,    0.361,
Hg I N O        ,  9.469,    0.361,
Ce Cr O Se      ,  9.473,    0.362,
Cl N O Ti       ,  9.481,    0.362,
F Nb O Pb       ,  9.482,    0.362,
Cl Na O Pr      ,  9.483,    0.362,
Cl La O Pb      ,  9.484,    0.362,
B I Mn O        ,  9.489,    0.363,
F Sb Se Sr      ,  9.495,    0.363,
Ga Li N O       ,  9.502,    0.364,
Bi Ce O S       ,  9.503,    0.364,
I Mo Nb O       ,  9.506,    0.364,
Cu F Se Sr      ,  9.507,    0.364,
Br Mo O Yb      ,  9.507,    0.364,
Ba Cl In Se     ,  9.507,    0.364,
Cl O Pb W       ,  9.509,    0.364,
F Nb O Tl       ,  9.511,    0.364,
F O Pb V        ,  9.513,    0.364,
Bi Eu I O       ,  9.514,    0.364,
N Nd O Si       ,  9.519,    0.365,
Bi Cl O Ta      ,   9.52,    0.365,
Cl N Nb O       ,  9.521,    0.365,
Bi Br O Y       ,   9.53,    0.365,
As Cr La O      ,  9.536,    0.366,
Cl O Tl W       ,  9.538,    0.366,
Li Mn O S       ,  9.541,    0.366,
Bi Br Lu O      ,  9.541,    0.366,
Br Cu O Sr      ,  9.546,    0.367,
Bi Br Gd O      ,  9.552,    0.367,
Cl N O V        ,  9.552,    0.367,
F N O Sb        ,  9.553,    0.367,
As Ce F O       ,  9.555,    0.367,
La O Se Ti      ,  9.556,    0.367,
N O Pr Si       ,  9.556,    0.367,
F O Pb Zr       ,  9.557,    0.367,
Cl I N V        ,  9.558,    0.367,
Ba Cu Se Te     ,  9.558,    0.367,
B Ce Cl O       ,  9.559,    0.367,
Ba In Se Te     ,   9.56,    0.367,
Al N Nd O       ,  9.564,    0.368,
F In N O        ,  9.566,    0.368,
Br Ca Cl N      ,  9.572,    0.368,
Ag C N S        ,  9.576,    0.369,
I O Sm Sm       ,  9.576,    0.369,
Bi F O Ti       ,  9.576,    0.369,
Br O P Sr       ,  9.577,    0.369,
F O Tl Zr       ,  9.585,    0.369,
Br F Na Pb      ,  9.588,    0.369,
Br C F Te       ,   9.59,     0.37,
Br C Cl Pr      ,  9.591,     0.37,
Bi O Se Sr      ,  9.595,     0.37,
Ag C F O        ,  9.597,     0.37,
Ce F O Se       ,  9.597,     0.37,
As B O Sr       ,  9.598,     0.37,
Bi La O S       ,  9.607,    0.371,
Gd O S Ti       ,  9.608,    0.371,
Br Cl O Sr      ,  9.609,    0.371,
Bi F Nb O       ,  9.615,    0.371,
F O Si Y        ,  9.618,    0.371,
C I O Pt        ,  9.621,    0.372,
Cl F N O        ,  9.627,    0.372,
C N S Si        ,  9.629,    0.372,
Mg N Nb O       ,  9.629,    0.372,
Ba Cl Ga S      ,   9.63,    0.372,
Cl Mn Mn O      ,  9.633,    0.372,
B F O Tm        ,  9.639,    0.373,
B Er F O        ,  9.639,    0.373,
C Cr O S        ,  9.641,    0.373,
Li N O Si       ,  9.641,    0.373,
N O Si Yb       ,  9.641,    0.373,
Bi Cl O W       ,  9.642,    0.373,
C Cd N S        ,  9.643,    0.373,
C N S Zn        ,  9.643,    0.373,
Bi F O V        ,  9.646,    0.373,
Gd Nb O S       ,  9.647,    0.373,
B Dy F O        ,  9.647,    0.373,
O Pr Se Ta      ,  9.657,    0.374,
F Se Sn Sr      ,  9.662,    0.374,
B Cl La O       ,  9.662,    0.374,
B F Ho O        ,  9.666,    0.375,
B F O Tb        ,  9.675,    0.375,
C I O Ru        ,  9.681,    0.376,
Al C Cl N       ,  9.684,    0.376,
Ca N O Si       ,  9.684,    0.376,
C Cl N Sb       ,  9.689,    0.376,
C Cu N S        ,   9.69,    0.376,
Br La O Pb      ,  9.691,    0.376,
F O Pb Sc       ,  9.694,    0.377,
F La O Se       ,  9.701,    0.377,
Mg N O Zr       ,  9.703,    0.377,
Cl Mo O Y       ,  9.711,    0.378,
C Cu F O        ,  9.711,    0.378,
Ba Se Sn Te     ,  9.712,    0.378,
Cl Ni O Sr      ,  9.714,    0.378,
Br O Pb W       ,  9.715,    0.378,
Ag F S Sr       ,  9.715,    0.378,
C N P S         ,  9.721,    0.378,
Cl Lu Mo O      ,  9.721,    0.379,
F Mn Ni O       ,  9.725,    0.379,
Bi Br O Ta      ,  9.725,    0.379,
F O S Y         ,  9.731,    0.379,
C Cl N P        ,  9.731,    0.379,
Cl Gd Mo O      ,  9.732,    0.379,
Li N O P        ,  9.732,    0.379,
Cl Hg O Sr      ,   9.74,     0.38,
B F N S         ,  9.744,     0.38,
F Gd O S        ,  9.752,    0.381,
C Cl N S        ,  9.752,    0.381,
Li N O S        ,  9.753,    0.381,
C F O S         ,  9.763,    0.381,
F O Re Sb       ,  9.763,    0.381,
C Hg N Se       ,  9.767,    0.382,
Bi I O Y        ,  9.772,    0.382,
As Ce Mn O      ,  9.773,    0.382,
Ag F Sr Te      ,  9.777,    0.382,
C Cl F I        ,  9.779,    0.382,
B F Nd O        ,  9.782,    0.383,
Bi I Lu O       ,  9.783,    0.383,
Cu I O Sr       ,  9.787,    0.383,
Eu N O Si       ,  9.789,    0.383,
Bi Gd I O       ,  9.793,    0.383,
Ce Cr O S       ,  9.796,    0.384,
Cl O Ru Sr      ,  9.803,    0.384,
Ce Nb O S       ,  9.813,    0.385,
Ce Mn O Se      ,  9.814,    0.385,
Ba Cl S Sb      ,  9.815,    0.385,
Cl N Re S       ,  9.815,    0.385,
B F O Pr        ,  9.817,    0.385,
I O P Sr        ,  9.818,    0.385,
Al Cl F Sr      ,  9.822,    0.385,
Cl F Na Nb      ,  9.824,    0.385,
C F O Te        ,  9.825,    0.386,
Cu F S Sr       ,  9.828,    0.386,
Ba Cl In S      ,  9.829,    0.386,
Br F N O        ,  9.831,    0.386,
Ca F S Sm       ,  9.831,    0.386,
Ba Br Ga S      ,  9.833,    0.386,
Al Eu N O       ,  9.833,    0.386,
C N S Sn        ,  9.843,    0.387,
Eu S Se Sr      ,  9.845,    0.387,
Bi Br O W       ,  9.845,    0.387,
As Eu O Ta      ,  9.847,    0.387,
As Ba O Zn      ,  9.856,    0.388,
Gd N O Se       ,  9.858,    0.388,
La O S Ti       ,  9.876,    0.389,
F I Na O        ,  9.876,    0.389,
Lu O S Yb       ,  9.877,    0.389,
Ba Cu S Te      ,  9.878,    0.389,
Ba In S Te      ,   9.88,    0.389,
Br N O Pr       ,  9.882,    0.389,
F Nb O Ti       ,  9.884,     0.39,
Cl La O Ti      ,  9.886,     0.39,
I Nb Ta Te      ,  9.886,     0.39,
F O Re Te       ,  9.887,     0.39,
