Phase fields,     scores,     Norm. scores,
As Cl Pr S      ,  9.861,    0.264,
Br Hg Pb S      ,  9.862,    0.264,
Na O S S        ,  9.866,    0.264,
Ag Bi Cl O      ,  9.866,    0.264,
Br Hg Se Tl     ,   9.87,    0.264,
B F Mg O        ,  9.871,    0.264,
Na O P S        ,  9.873,    0.265,
La O P Zn       ,  9.879,    0.265,
Cu F O Te       ,   9.88,    0.265,
Al B F O        ,  9.884,    0.265,
B Cl Mg N       ,   9.89,    0.266,
Br Cr O P       ,  9.891,    0.266,
Cl F O Pb       ,  9.896,    0.266,
Ag Mo S Se      ,  9.896,    0.266,
O P S Sr        ,  9.897,    0.266,
Ag Hg I S       ,  9.898,    0.266,
Bi Cu O S       ,  9.904,    0.267,
Bi Cl F O       ,  9.906,    0.267,
I La S Si       ,  9.913,    0.267,
Cr Cu S Se      ,  9.918,    0.268,
Ga La O S       ,  9.919,    0.268,
Br Cr O Si      ,   9.92,    0.268,
F Hg O Te       ,  9.929,    0.269,
Cl Hf O S       ,   9.93,    0.269,
Nd O Se Si      ,  9.932,    0.269,
I Li P S        ,  9.932,    0.269,
F Hg O Zn       ,  9.933,    0.269,
B Cl Mn O       ,  9.934,    0.269,
Cl O Pb V       ,  9.935,    0.269,
F Mn O P        ,  9.936,    0.269,
As La Ni O      ,   9.94,     0.27,
B Ca Cl O       ,  9.943,     0.27,
Bi Cl O V       ,  9.945,     0.27,
Ca F O P        ,  9.945,     0.27,
Br S S Ta       ,   9.95,     0.27,
Cl O Re S       ,  9.951,     0.27,
B Cl I Zr       ,  9.956,    0.271,
As Cl Nd O      ,  9.956,    0.271,
Cl O P Re       ,  9.958,    0.271,
F Mg O Ti       ,  9.964,    0.271,
F Mn O Si       ,  9.965,    0.271,
Cu Nb S Se      ,  9.967,    0.272,
Cr Hg S Se      ,  9.967,    0.272,
Cl Cu O Pb      ,  9.968,    0.272,
Ni Se Ta Te     ,  9.968,    0.272,
Cl Nd O Se      ,  9.969,    0.272,
Ag Cl Mo Se     ,   9.97,    0.272,
Cl O P Sr       ,  9.971,    0.272,
Br F N P        ,  9.972,    0.272,
Ca F O Si       ,  9.974,    0.272,
I Li S Sb       ,  9.975,    0.272,
Bi Cl Cu O      ,  9.977,    0.272,
Cl Hg Hg O      ,  9.978,    0.272,
C Cl F Si       ,  9.978,    0.272,
As Br Na O      ,  9.981,    0.273,
Ca F O Sb       ,  9.988,    0.273,
Er F O S        ,  9.994,    0.274,
F Ho O S        ,  9.998,    0.274,
Dy F O S        ,  9.998,    0.274,
B Cl Er O       ,   10.0,    0.274,
Cl O Si Sr      ,   10.0,    0.274,
Br N S V        , 10.003,    0.274,
B Cl Ho O       , 10.003,    0.274,
B Cl Dy O       , 10.004,    0.274,
Ag N O S        , 10.006,    0.275,
Cu Mo S Se      , 10.007,    0.275,
Cu Hg I S       , 10.009,    0.275,
O Pr Se Se      ,  10.01,    0.275,
Bi Br Mn S      , 10.016,    0.275,
Cl Hg O Pb      , 10.017,    0.275,
I Nb Te Te      ,  10.02,    0.276,
Bi I Mn Se      , 10.022,    0.276,
C N S Se        , 10.022,    0.276,
As In Mn N      , 10.023,    0.276,
B Br Cu O       , 10.023,    0.276,
C N P Se        , 10.029,    0.276,
Er F O Si       ,  10.03,    0.276,
As Nd O Zn      , 10.032,    0.276,
F Ho O Si       , 10.034,    0.277,
Dy F O Si       , 10.034,    0.277,
Cl In Nb O      ,  10.04,    0.277,
Bi Cu O Te      , 10.048,    0.278,
Ca Cl O V       ,  10.05,    0.278,
La O S Sn       , 10.052,    0.278,
Hg Mo S Se      , 10.055,    0.278,
Bi Cu I S       , 10.057,    0.278,
F O S Tl        , 10.059,    0.278,
I Mo Te Te      ,  10.06,    0.279,
B Cl O Tm       , 10.062,    0.279,
Cr Cu Se Te     , 10.063,    0.279,
Bi Cl O Pb      , 10.064,    0.279,
F Mg O Zr       , 10.072,    0.279,
Br Nb O Te      , 10.077,     0.28,
Br Nd S Si      , 10.078,     0.28,
Ag Cl N O       , 10.079,     0.28,
Ca Cl Cu O      , 10.082,     0.28,
F O S Tb        , 10.084,     0.28,
Br Re Te Te     , 10.086,     0.28,
C Cl F Te       , 10.086,    0.281,
B Cl O Tb       ,  10.09,    0.281,
Br C F Ge       , 10.093,    0.281,
Mo Pb S Se      , 10.094,    0.281,
Cl Dy O Ti      , 10.095,    0.281,
F N O Sb        , 10.095,    0.281,
Cl O Re Te      , 10.095,    0.281,
Hg I Pb S       , 10.096,    0.281,
Br Hg S Tl      , 10.097,    0.281,
Cl O S Ta       , 10.103,    0.282,
As Cr Mn P      , 10.105,    0.282,
Cl O Sr Te      , 10.107,    0.282,
O S Tb Ti       , 10.108,    0.282,
Cl I Se W       ,  10.11,    0.282,
B Br O Pb       ,  10.11,    0.282,
Cr Mn S Se      ,  10.11,    0.282,
Cu Nb Se Te     , 10.111,    0.282,
In La O S       , 10.113,    0.282,
As Cl Hg Mo     , 10.115,    0.283,
Br Mo O Te      , 10.117,    0.283,
Cl F N O        , 10.118,    0.283,
Cr I O P        , 10.124,    0.283,
Br Li O P       , 10.133,    0.284,
Cl Pr S Si      , 10.137,    0.284,
Ag Br O Pb      , 10.138,    0.284,
F O Sc Te       , 10.141,    0.285,
Cl N O Ti       , 10.142,    0.285,
Cl Ga O Re      , 10.145,    0.285,
Ba Ge Se Te     , 10.147,    0.285,
Ag N O Te       ,  10.15,    0.285,
Br Cl La O      , 10.151,    0.285,
Cl N O V        , 10.156,    0.286,
Nd O S Si       , 10.158,    0.286,
Au Cl F P       , 10.163,    0.286,
Cl F O Ru       , 10.163,    0.286,
Bi Cl Mn O      , 10.168,    0.287,
B Br Mg N       ,  10.17,    0.287,
Al O S Sr       , 10.176,    0.287,
Bi Ca Cl O      , 10.177,    0.287,
La Ni O P       , 10.186,    0.288,
F O Se Yb       , 10.187,    0.288,
Cl Cu N O       , 10.188,    0.288,
F O Se Y        , 10.193,    0.289,
Cl Nd O S       , 10.195,    0.289,
Mn Mo S Se      , 10.198,    0.289,
Cl Nd O P       , 10.201,    0.289,
Br Cl Pb Tl     , 10.208,     0.29,
As Br Hg Yb     , 10.213,     0.29,
B Br Mn O       , 10.214,     0.29,
Bi Br Cl Tl     , 10.217,     0.29,
B Br Ca O       , 10.222,    0.291,
Al Ca F O       , 10.222,    0.291,
Ag Nb S Te      , 10.226,    0.291,
Cl Nd O Si      ,  10.23,    0.291,
Bi Cl Er O      , 10.232,    0.291,
N O Se Tb       , 10.235,    0.292,
Bi Cl Ho O      , 10.236,    0.292,
Bi Cl Dy O      , 10.236,    0.292,
Cr S Se Tl      , 10.238,    0.292,
F Hg Ni O       , 10.238,    0.292,
Cl O Ta Te      , 10.245,    0.292,
Al Cl O Sr      , 10.248,    0.293,
Br O P Sr       , 10.249,    0.293,
Ag I O V        ,  10.25,    0.293,
C N P S         , 10.253,    0.293,
B Cu I O        , 10.254,    0.293,
F Sb Se Sr      , 10.254,    0.293,
Br Hg Hg O      , 10.256,    0.293,
Cl Mn Mn O      , 10.263,    0.294,
O Pr Se Si      , 10.269,    0.294,
Br Cr Cu Se     , 10.269,    0.294,
Nd O P Zn       , 10.275,    0.295,
C N S Si        , 10.282,    0.295,
F Ge O Yb       , 10.282,    0.295,
As Cl O Pr      , 10.293,    0.296,
Bi Cl O Tm      , 10.293,    0.296,
Nd O Si Te      , 10.299,    0.296,
C F O S         ,   10.3,    0.297,
As Br Cr Hg     , 10.304,    0.297,
Cl I N V        , 10.305,    0.297,
Br Ca Cl N      , 10.306,    0.297,
I Nd S Si       , 10.307,    0.297,
B Be F O        , 10.311,    0.297,
Br Cl O Sr      , 10.313,    0.298,
Ga Nd O S       , 10.313,    0.298,
Al O Sr Te      , 10.317,    0.298,
C Cl N S        , 10.318,    0.298,
Na Ni O S       , 10.318,    0.298,
Bi Cl O Tb      ,  10.32,    0.298,
Cl O Te W       , 10.324,    0.298,
Mo S Se Tl      , 10.324,    0.298,
C Cl N P        , 10.325,    0.298,
F Nb O Se       , 10.326,    0.298,
F O Se Sm       , 10.332,    0.299,
Cl Nd O Te      , 10.335,    0.299,
As F Sr Zn      , 10.338,    0.299,
B I O Pb        , 10.338,    0.299,
Cu S Sm Te      ,  10.34,    0.299,
Bi Br O Pb      ,  10.34,      0.3,
I La O Si       , 10.342,      0.3,
Ca N O Si       , 10.348,      0.3,
As Cl Hf Hg     , 10.348,      0.3,
Ag Br N O       , 10.355,    0.301,
O Se Sm Ti      , 10.355,    0.301,
Br Ca Cu O      , 10.357,    0.301,
Cl Hf Hg Se     , 10.361,    0.301,
Br C F Te       , 10.362,    0.301,
C Cl N Sb       , 10.366,    0.301,
O Se Sm V       ,  10.37,    0.302,
F Mn Ni O       , 10.378,    0.302,
As Cu O Sm      , 10.389,    0.303,
C Cd N S        ,  10.39,    0.303,
C N S Zn        ,  10.39,    0.303,
Br F N O        , 10.392,    0.303,
Cu F Hg S       , 10.393,    0.303,
Ba Cl Ga Se     , 10.394,    0.304,
B I Mg N        , 10.397,    0.304,
Cu O Se Sm      , 10.401,    0.304,
Er N O Si       , 10.402,    0.304,
Cu S Se Ta      , 10.411,    0.305,
Br Pr S Si      , 10.411,    0.305,
Cl Ni O Sr      , 10.411,    0.305,
As Nb Te Tl     , 10.412,    0.305,
F O S Y         , 10.414,    0.305,
F In N O        , 10.425,    0.306,
Br Cl Tl Tl     , 10.436,    0.307,
C F O Te        , 10.439,    0.307,
C Cl Cu O       , 10.439,    0.307,
B I Mn O        ,  10.44,    0.307,
I O Pb V        , 10.441,    0.307,
Mg N O Zr       , 10.443,    0.307,
F O Si Y        , 10.448,    0.308,
Bi Br Ca O      ,  10.45,    0.308,
F La O Se       , 10.466,    0.309,
F O Os Sb       ,  10.47,    0.309,
Cl I Te W       , 10.471,    0.309,
Ba Cl S Sb      , 10.473,    0.309,
Cu La S Te      , 10.473,    0.309,
I O P Sr        , 10.474,     0.31,
Hg Hg I O       , 10.481,     0.31,
B O S Sm        , 10.486,     0.31,
Li Mn Se Te     , 10.486,     0.31,
O Pr S Si       , 10.488,    0.311,
La O Se Ti      , 10.489,    0.311,
C O Ru Se       , 10.492,    0.311,
Mo Ru Se Te     , 10.494,    0.311,
B Cl Cr O       , 10.503,    0.312,
Bi Br Er O      , 10.503,    0.312,
Au F O S        , 10.507,    0.312,
Bi Br Ho O      , 10.507,    0.312,
Bi Br Dy O      , 10.507,    0.312,
B F N S         , 10.509,    0.312,
Br O Ta Te      , 10.516,    0.313,
C Cl F I        , 10.517,    0.313,
F Se Sn Sr      , 10.522,    0.313,
Cu Eu O Se      , 10.522,    0.313,
C Cl O Pb       , 10.522,    0.313,
Cl O Pr S       , 10.524,    0.313,
Br Cl O W       , 10.525,    0.313,
Ag Cl Cr O      ,  10.53,    0.314,
Cl O P Pr       ,  10.53,    0.314,
Cu La O Se      , 10.534,    0.314,
As B O Sr       , 10.548,    0.315,
Cu Se Ta Te     , 10.548,    0.315,
F O S Sm        ,  10.55,    0.315,
Cl Cu O Y       , 10.552,    0.315,
C Mn O S        , 10.553,    0.315,
Br O Pb Tl      , 10.556,    0.316,
Cl O Pr Si      , 10.558,    0.316,
Ba O P Se       ,  10.56,    0.316,
C N S Sn        , 10.561,    0.316,
As Br O Pr      , 10.563,    0.316,
Bi Br O Tm      , 10.563,    0.316,
Bi I O Pb       , 10.563,    0.316,
Gd O Se Si      , 10.565,    0.316,
Cl N Nb P       , 10.567,    0.317,
O S Sm Ti       , 10.573,    0.317,
Cl Nb S Tl      , 10.573,    0.317,
F Hg Mn S       , 10.577,    0.317,
Ag I N O        , 10.578,    0.317,
Ba Cl In Se     , 10.579,    0.317,
Cl F Pb Pb      , 10.583,    0.318,
Cl Hf Hg P      , 10.584,    0.318,
As Cl Gd O      , 10.588,    0.318,
Ba Se Sn Te     , 10.588,    0.318,
C Cl O Rh       , 10.589,    0.318,
Bi Br O Tb      , 10.589,    0.318,
Al C Cl N       , 10.592,    0.318,
Br O Te W       , 10.593,    0.318,
Cl Gd O Se      ,   10.6,    0.319,
Cl N Pt S       ,   10.6,    0.319,
O P Pr Zn       , 10.601,    0.319,
Br Nd O Te      , 10.604,    0.319,
Cl Mo N P       , 10.605,    0.319,
Ba Cl Ga S      ,  10.61,     0.32,
As Ba Cl O      ,  10.61,     0.32,
Cr Hg O S       , 10.611,     0.32,
As F O Sr       , 10.612,     0.32,
F I N O         , 10.615,     0.32,
C Cl Mn O       , 10.622,    0.321,
Bi La O Se      , 10.625,    0.321,
O Pr Si Te      , 10.625,    0.321,
Ag F O V        , 10.625,    0.321,
F Mo O Sb       , 10.628,    0.321,
I Pr S Si       , 10.633,    0.321,
Cl Nb O Ti      , 10.635,    0.322,
Bi Cl O Yb      , 10.637,    0.322,
Cl Re Se Tl     , 10.641,    0.322,
Cl O Sm Ti      , 10.642,    0.322,
Bi Cl O Y       , 10.643,    0.322,
Au F O Te       , 10.643,    0.322,
Ag La O S       , 10.644,    0.322,
Ba In Se Te     , 10.646,    0.322,
Cu Mo O S       , 10.649,    0.323,
C N O S         , 10.663,    0.324,
Bi Ca I O       , 10.671,    0.324,
B Cl Eu O       , 10.675,    0.325,
F La O S        , 10.681,    0.325,
As Ba O Zn      , 10.681,    0.325,
C N Ni S        , 10.682,    0.325,
F Nb O Zn       , 10.683,    0.325,
B Cl La O       , 10.686,    0.325,
Cl Cr Tb Te     , 10.688,    0.326,
Ag As O Th      , 10.692,    0.326,
C C O Se        , 10.693,    0.326,
C N O Si        , 10.697,    0.326,
Cl La N S       , 10.698,    0.326,
F Lu O Se       , 10.701,    0.327,
Br Gd S Si      , 10.702,    0.327,
La O S Ti       , 10.703,    0.327,
C O Ru S        , 10.706,    0.327,
B F O Pb        ,  10.71,    0.327,
F La O Si       , 10.714,    0.328,
La Mn O Se      , 10.715,    0.328,
Cl Cr O Pb      , 10.716,    0.328,
S Se Ta Tl      , 10.716,    0.328,
F Mo O Te       , 10.717,    0.328,
La O S V        , 10.717,    0.328,
B Bi F O        , 10.719,    0.328,
Bi Er I O       , 10.723,    0.328,
As O Ru Sm      , 10.725,    0.328,
F Li O S        , 10.726,    0.328,
Hg I N O        , 10.727,    0.329,
Bi Ho I O       , 10.727,    0.329,
Bi Dy I O       , 10.727,    0.329,
F La O Sb       , 10.727,    0.329,
B Cl Li O       , 10.731,    0.329,
F S Sn Sr       , 10.735,    0.329,
Cu La O S       , 10.747,     0.33,
B Na O S        , 10.751,     0.33,
Cr Mo S Se      , 10.752,     0.33,
Cu La O P       , 10.754,    0.331,
Cl Eu O Ti      ,  10.76,    0.331,
Al Cl F Sr      , 10.766,    0.331,
B Br Cr O       , 10.767,    0.332,
Au C Cl S       , 10.767,    0.332,
Bi Cl Nb O      , 10.769,    0.332,
Cl La O Ti      , 10.771,    0.332,
Ba O P S        , 10.773,    0.332,
C Cl O Ru       , 10.774,    0.332,
Bi Cl O Sm      , 10.776,    0.332,
Gd O S Si       , 10.778,    0.332,
B O P Sr        , 10.779,    0.332,
Bi O Se Sr      ,  10.78,    0.333,
Bi I O Tm       , 10.782,    0.333,
Cl La O V       , 10.785,    0.333,
Br C O Pb       , 10.787,    0.333,
Ba Cl In S      , 10.791,    0.333,
Br Ca I N       , 10.794,    0.334,
As Cu O Th      , 10.794,    0.334,
F O Pb Ti       , 10.796,    0.334,
Cl Mo O Pb      , 10.798,    0.334,
N O Si Yb       ,   10.8,    0.334,
F Mg Nb O       , 10.801,    0.334,
Mo S Se Sm      , 10.803,    0.334,
Cr Cr Se Te     , 10.804,    0.334,
Bi F O Ti       , 10.804,    0.334,
N O Si Y        , 10.806,    0.334,
Bi I O Tb       , 10.808,    0.335,
F O Pb V        , 10.809,    0.335,
Cl Gd O S       , 10.812,    0.335,
F Na O S        , 10.813,    0.335,
B Ca F O        , 10.816,    0.335,
Bi F O V        , 10.818,    0.335,
B Cl Na O       , 10.819,    0.335,
F Na O P        ,  10.82,    0.335,
Ca Cl Cr O      , 10.822,    0.336,
Cl Nb Nb Se     , 10.827,    0.336,
As La N Ni      ,  10.83,    0.336,
B Ca Cl N       , 10.833,    0.336,
Na O S Ti       , 10.836,    0.337,
Br Nb S Tl      , 10.836,    0.337,
Bi La O S       , 10.837,    0.337,
F Nd O Se       ,  10.84,    0.337,
B Cl O Sr       ,  10.84,    0.337,
Cl N Re S       , 10.841,    0.337,
Ba Cl O P       , 10.841,    0.337,
F O P Sr        , 10.842,    0.337,
Cl Gd O Si      , 10.845,    0.337,
Na O S V        , 10.849,    0.338,
F Nb O Sn       ,  10.85,    0.338,
Cl Re S Tl      , 10.853,    0.338,
As La O Ru      , 10.854,    0.338,
Ba In S Te      , 10.857,    0.338,
As Mn O Sr      , 10.857,    0.338,
F Na O Sb       ,  10.86,    0.338,
Br Gd O Se      , 10.862,    0.339,
Nd O Se Ti      , 10.863,    0.339,
Ba Cl O Si      , 10.867,    0.339,
B Er F O        , 10.868,    0.339,
Mn O Se Sr      , 10.869,    0.339,
F O Re Sb       ,  10.87,    0.339,
B F Ho O        , 10.872,    0.339,
B Dy F O        , 10.872,    0.339,
Ba Br Ga S      , 10.872,    0.339,
Nd O Se V       , 10.876,     0.34,
Cu Na O S       , 10.879,     0.34,
Ba Cl O Sb      ,  10.88,     0.34,
Cu La O Te      , 10.881,     0.34,
Br C Mn O       , 10.884,     0.34,
Gd O P Zn       , 10.888,    0.341,
Bi Cl Eu O      , 10.893,    0.341,
Cl La O Pb      , 10.895,    0.341,
F O Pb Zr       , 10.896,    0.341,
Bi Br O Yb      , 10.898,    0.341,
Cl Mo Mo Se     , 10.901,    0.342,
C C O S         , 10.903,    0.342,
Ba O S Zn       , 10.903,    0.342,
Bi Br O Y       , 10.904,    0.342,
Gd O Si Te      , 10.911,    0.342,
Cu F Se Sm      , 10.912,    0.342,
Ca F O V        , 10.914,    0.343,
B F N O         , 10.916,    0.343,
Eu Mo S Se      ,  10.92,    0.343,
Ba I P P        ,  10.92,    0.343,
Ag O P Th       ,  10.92,    0.343,
Cl Nb O Sc      , 10.922,    0.343,
La Mn O S       , 10.925,    0.343,
B F O Tm        , 10.926,    0.343,
Bi F O Pb       , 10.928,    0.344,
La Mo S Se      , 10.931,    0.344,
B Cl N N        , 10.932,    0.344,
B Br Eu O       , 10.935,    0.344,
N O Si Sm       , 10.937,    0.344,
Cl O Sr V       , 10.938,    0.344,
As Gd Ni O      , 10.943,    0.345,
Ca Cu F O       , 10.944,    0.345,
Cl Gd O Te      , 10.945,    0.345,
As C F N        , 10.945,    0.345,
Bi Cl Li O      , 10.948,    0.345,
B F O Tb        , 10.951,    0.345,
Cl Er Mo O      , 10.955,    0.346,
F O Re Te       , 10.956,    0.346,
Ge Li N O       , 10.957,    0.346,
Br La N S       , 10.958,    0.346,
Cl Ho Mo O      , 10.958,    0.346,
Cl Dy Mo O      , 10.958,    0.346,
Cl N Nb O       , 10.965,    0.346,
Ba Cl O Te      , 10.967,    0.346,
Cl Cu O Sr      , 10.968,    0.347,
Li Mn O S       , 10.969,    0.347,
Li Mo S Se      , 10.975,    0.347,
Br Cu Mo O      , 10.976,    0.347,
Cl Nb O Tl      , 10.977,    0.347,
B Cr I O        , 10.982,    0.348,
Cl Os Re Se     , 10.986,    0.348,
Cl N P Ta       , 10.987,    0.348,
Ag Cr I O       , 11.008,     0.35,
Cl Mo O Tm      , 11.012,     0.35,
Cl Hg O Sr      , 11.012,     0.35,
Cl Mo O Tl      , 11.014,     0.35,
F Ga O Sr       , 11.014,     0.35,
C O Os S        , 11.019,     0.35,
Br Nb O Pb      , 11.019,     0.35,
Cu O P Th       , 11.021,    0.351,
Bi Br Nb O      , 11.027,    0.351,
Cu Eu F Se      , 11.028,    0.351,
La N O S        , 11.031,    0.351,
Br C O Ru       , 11.032,    0.351,
Bi Br O Sm      , 11.034,    0.351,
Bi Cl Na O      , 11.034,    0.352,
Cl O Pb Re      , 11.036,    0.352,
Cl Mo O Tb      , 11.037,    0.352,
N O V V         , 11.048,    0.353,
F Nd O S        , 11.048,    0.353,
Eu N O Si       , 11.053,    0.353,
Cl N S W        , 11.054,    0.353,
Bi Cl O Sr      , 11.055,    0.353,
Br Mo O Pb      , 11.055,    0.353,
La N O Si       , 11.064,    0.354,
C I O Rh        , 11.064,    0.354,
Cl N Nd S       , 11.064,    0.354,
C Hg N Se       , 11.065,    0.354,
Ag Cl O W       , 11.068,    0.354,
As Mn Nd O      ,  11.07,    0.354,
Nd O S Ti       ,  11.07,    0.354,
Li N O S        , 11.075,    0.355,
B Br Na O       , 11.076,    0.355,
As N O Th       , 11.077,    0.355,
F O Pb Sc       , 11.078,    0.355,
Mn Nd O Se      , 11.081,    0.355,
Li N O P        , 11.081,    0.355,
Br Nb Nb Se     , 11.084,    0.355,
C Cl O Os       , 11.085,    0.355,
Cl N Si W       , 11.086,    0.355,
Ag F Se Sr      , 11.089,    0.356,
C Cr O S        ,  11.09,    0.356,
Ba S Se V       , 11.092,    0.356,
C I Mn O        , 11.096,    0.356,
B Br O Sr       , 11.097,    0.356,
Al F O Sr       , 11.097,    0.356,
Ba Br O P       , 11.097,    0.356,
F N O Zr        , 11.098,    0.356,
Br Gd O Si      , 11.102,    0.357,
Ba F Sb Se      , 11.102,    0.357,
Li N O Si       , 11.107,    0.357,
F O Tl Zr       ,  11.11,    0.357,
Bi I O Yb       ,  11.11,    0.357,
Cu Nd O S       , 11.112,    0.357,
Br N Nd Se      , 11.113,    0.357,
Bi I O Y        , 11.116,    0.358,
As Au O Sm      , 11.117,    0.358,
F N O Pb        , 11.121,    0.358,
Ba Br O Si      , 11.123,    0.358,
Ag C N S        , 11.127,    0.358,
Cl Cr Sm Te     , 11.128,    0.359,
Bi Cl Lu O      ,  11.13,    0.359,
N Pr Se Si      , 11.133,    0.359,
Cl Nd O Ti      , 11.136,    0.359,
Cl Mn O Sr      , 11.142,     0.36,
Mg N Nb O       , 11.147,     0.36,
Bi Br Eu O      , 11.148,     0.36,
F O Pr Se       ,  11.15,     0.36,
Br La O Pb      , 11.151,     0.36,
Al N Nb O       , 11.158,    0.361,
C Dy I O        , 11.158,    0.361,
C F N S         , 11.162,    0.361,
Nb O Se Sm      , 11.163,    0.361,
Au C Cl O       , 11.164,    0.361,
Ba Hg S Se      , 11.165,    0.361,
Eu S Se Sr      , 11.166,    0.361,
F O Te W        , 11.167,    0.362,
Cl Cu O W       , 11.167,    0.362,
Br Cl N Sr      , 11.174,    0.362,
Ag C F O        , 11.176,    0.362,
As Ba Cd F      , 11.179,    0.362,
As Ba F Zn      , 11.179,    0.362,
Bi Cl O Ta      , 11.181,    0.363,
N Nd O Se       , 11.186,    0.363,
N O P Sr        , 11.187,    0.363,
Ba Cl In O      , 11.187,    0.363,
Cu F Se Sr      , 11.188,    0.363,
Br O Sr V       , 11.192,    0.363,
Bi Br Li O      , 11.202,    0.364,
Br Er Mo O      , 11.209,    0.365,
Cl Hg O W       , 11.211,    0.365,
Br Ho Mo O      , 11.212,    0.365,
Br Dy Mo O      , 11.212,    0.365,
N O Si Sr       , 11.213,    0.365,
As Nd O Ru      , 11.215,    0.365,
Ba Br O Te      ,  11.22,    0.365,
Br Cu O Sr      , 11.221,    0.366,
C Cu N S        , 11.225,    0.366,
Br Nb O Tl      , 11.231,    0.366,
Cu Eu F S       , 11.232,    0.366,
As Cr La O      , 11.232,    0.366,
Cl N O Re       , 11.235,    0.367,
Cu Nd O Te      , 11.241,    0.367,
C I O Ru        , 11.242,    0.367,
Bi I O Sm       , 11.243,    0.367,
Cl O Pb W       , 11.245,    0.367,
F Ni O Sr       , 11.248,    0.368,
Ga Li N O       ,  11.25,    0.368,
B F O Yb        ,  11.25,    0.368,
Ba Cu Se Te     ,  11.25,    0.368,
Cl N Sc Sc      ,  11.25,    0.368,
Bi Cl O W       , 11.253,    0.368,
Bi Cl Nd O      , 11.264,    0.369,
Br Mo O Tm      , 11.264,    0.369,
C Hg N S        , 11.269,    0.369,
C Cu F O        , 11.274,     0.37,
Al Eu N O       , 11.278,     0.37,
Bi Br Na O      , 11.286,     0.37,
Cl O Ru Sr      , 11.287,     0.37,
Br Mo O Tb      , 11.289,    0.371,
Ag F S Sr       , 11.292,    0.371,
I Nb Nb Se      , 11.293,    0.371,
Ba Mn S Se      , 11.293,    0.371,
Ca F S Sm       , 11.298,    0.371,
N O P Th        , 11.298,    0.371,
B Ca I N        , 11.299,    0.371,
C N Pb S        , 11.303,    0.372,
Ba I O P        , 11.306,    0.372,
Bi Br O Sr      , 11.307,    0.372,
Br N Nd S       , 11.316,    0.373,
C F Hg O        , 11.317,    0.373,
Ag Br O W       ,  11.32,    0.373,
F O Ti Yb       , 11.331,    0.374,
C Cl Hg N       , 11.333,    0.374,
Cl Mo O Yb      , 11.333,    0.374,
Cl Mo O Y       , 11.339,    0.374,
F I Na O        , 11.344,    0.375,
Ca Cl O W       , 11.346,    0.375,
As F Mn Sr      , 11.348,    0.375,
Br La N O       , 11.348,    0.375,
Ba F Se Sn      ,  11.35,    0.375,
C F O Pb        , 11.351,    0.375,
F O Pr S        , 11.352,    0.375,
Ga N O Sr       , 11.354,    0.376,
Bi Eu I O       , 11.356,    0.376,
B Cl O Pr       , 11.357,    0.376,
Cu Eu F Te      , 11.359,    0.376,
Nb O S Sm       , 11.365,    0.376,
Bi I La O       , 11.366,    0.376,
Cl N Pr S       , 11.368,    0.377,
O Pr S Ti       , 11.373,    0.377,
As B Ba O       , 11.374,    0.377,
Bi Br Lu O      ,  11.38,    0.377,
C Cl O Pd       , 11.384,    0.378,
Mn O Pr Se      , 11.384,    0.378,
Cu F S Sr       , 11.389,    0.378,
Er N O Zr       ,  11.39,    0.378,
N O Sc Zr       , 11.394,    0.378,
Cl Er O W       , 11.396,    0.379,
F O Pr Sb       , 11.396,    0.379,
Ba Cd F P       , 11.398,    0.379,
Cl Ho O W       , 11.399,    0.379,
Cl Dy O W       , 11.399,    0.379,
Ag F Nb O       , 11.401,    0.379,
Ba F In Se      , 11.403,    0.379,
C Ca N S        , 11.403,    0.379,
Mo Se Te W      , 11.407,    0.379,
Bi I Li O       , 11.409,     0.38,
Cu O Pr S       , 11.415,     0.38,
N Nd O Si       , 11.419,     0.38,
Ag F Sr Te      , 11.419,     0.38,
Ba Mn Se Te     ,  11.42,     0.38,
F Gd O Se       , 11.423,    0.381,
Hg N N O        , 11.424,    0.381,
Cu I O Sr       , 11.428,    0.381,
Bi Br O Ta      ,  11.43,    0.381,
Ag F Mo O       , 11.436,    0.382,
Ba Br In O      , 11.436,    0.382,
Cl O Pr Ti      , 11.438,    0.382,
C F Mn O        , 11.444,    0.382,
Gd O Se Ti      , 11.444,    0.382,
Cr La O S       , 11.444,    0.382,
Hg I Na O       , 11.449,    0.383,
Ba Cu S Te      , 11.451,    0.383,
Cl O Tm W       , 11.451,    0.383,
C Ca F O        , 11.451,    0.383,
Cl O Tl W       , 11.453,    0.383,
As Ba O Ti      , 11.454,    0.383,
F O Pb Y        , 11.455,    0.383,
Ba Cl F Zn      , 11.456,    0.383,
F Nb O Ti       , 11.456,    0.383,
Br C I Y        , 11.462,    0.384,
Bi F O Y        , 11.463,    0.384,
C Cl O Re       , 11.463,    0.384,
Cl Mo O Sm      , 11.464,    0.384,
Bi F S Sr       , 11.474,    0.384,
Cl O Tb W       , 11.475,    0.385,
Cu Gd O Se      , 11.485,    0.385,
N O Pr Se       , 11.486,    0.385,
La Nb O S       , 11.486,    0.385,
Bi I Na O       , 11.491,    0.386,
B Eu F O        , 11.493,    0.386,
Br O Pb W       , 11.493,    0.386,
Cu F Nb O       , 11.497,    0.386,
Nb S Ta Te      ,   11.5,    0.386,
Bi Br O W       , 11.501,    0.387,
B F La O        , 11.503,    0.387,
F Gd Ge O       , 11.508,    0.387,
