Phase fields,     scores,     Norm. scores,
B Cl Ho O       , 10.089,     0.27,
Ca F O Si       , 10.093,    0.271,
Cu Mo S Se      , 10.093,    0.271,
B Cl Er O       , 10.095,    0.271,
Cl Re Te Te     , 10.097,    0.271,
Dy F O Si       , 10.097,    0.271,
Br F N P        , 10.098,    0.271,
Cl In Nb O      ,   10.1,    0.271,
F Ho O Si       , 10.105,    0.271,
Ag Br Hg S      , 10.107,    0.272,
Ag Bi Br Se     , 10.108,    0.272,
As Nd O Zn      , 10.108,    0.272,
As In Mn N      ,  10.11,    0.272,
Er F O Si       , 10.111,    0.272,
Ca F O Sb       , 10.113,    0.272,
Cl F Ir P       , 10.118,    0.272,
Cl O Si Sr      , 10.119,    0.272,
B Cl I Zr       ,  10.12,    0.273,
F O S Tb        ,  10.12,    0.273,
Ag Cl N O       , 10.125,    0.273,
Br Hg Se Zr     , 10.126,    0.273,
I Li P S        , 10.127,    0.273,
Br N S V        , 10.136,    0.274,
C N S Se        , 10.148,    0.275,
La O S Sn       , 10.154,    0.275,
Cl O Re S       , 10.155,    0.275,
Ca Cl O V       , 10.156,    0.275,
Cl Dy O Ti      , 10.157,    0.275,
O Pr Se Se      , 10.158,    0.275,
B Cl O Tb       , 10.161,    0.276,
B Br Cu O       , 10.162,    0.276,
C N P Se        , 10.164,    0.276,
Cl F N O        , 10.166,    0.276,
Br S S Ta       , 10.169,    0.276,
Ca Cl Cu O      , 10.169,    0.276,
B Cl O Tm       ,  10.17,    0.276,
Cl O P Re       , 10.171,    0.276,
O S Tb Ti       , 10.172,    0.276,
Bi Cd I O       , 10.172,    0.277,
F Hg Ni S       , 10.174,    0.277,
F N O Sb        , 10.177,    0.277,
F Hg O P        , 10.183,    0.277,
As Cr Mn P      , 10.186,    0.278,
I Li S Sb       , 10.188,    0.278,
C Cl F Te       , 10.189,    0.278,
F Mg O Zr       ,  10.19,    0.278,
Cl F O Ru       , 10.191,    0.278,
Cr Cu Se Te     , 10.191,    0.278,
As Br Na O      , 10.194,    0.278,
Cr Mn S Se      , 10.198,    0.278,
Ni Se Ta Te     , 10.199,    0.279,
Ag Au S Se      , 10.199,    0.279,
In La O S       , 10.204,    0.279,
Br Nd S Si      , 10.212,     0.28,
Cl Pr S Si      , 10.212,     0.28,
Br Cu Hg S      , 10.215,     0.28,
Bi I O Te       , 10.215,     0.28,
Bi Br Cu Se     , 10.216,     0.28,
Cl N O Ti       , 10.217,     0.28,
Cl N O V        , 10.219,     0.28,
I Nb Te Te      , 10.229,    0.281,
Nd O S Si       , 10.231,    0.281,
As Bi Cl Hg     , 10.233,    0.281,
Cl Cu N O       , 10.233,    0.281,
Bi Cu O Se      , 10.235,    0.281,
Br C F Ge       , 10.235,    0.281,
Cl Nd O S       ,  10.24,    0.282,
Br Nb O Te      , 10.242,    0.282,
Ag N O Te       , 10.244,    0.282,
Bi Cl Mn S      , 10.244,    0.282,
Cr I O P        , 10.246,    0.282,
Cl O Sr Te      , 10.247,    0.282,
Cu Nb Se Te     , 10.248,    0.282,
Cl O S Ta       , 10.252,    0.283,
Cl Nd O P       , 10.256,    0.283,
I Mo Te Te      , 10.259,    0.283,
F O Sc Te       , 10.264,    0.283,
La Ni O P       , 10.269,    0.284,
Br Mo O Te      , 10.272,    0.284,
Mn Mo S Se      , 10.285,    0.285,
Ag Bi Br S      , 10.288,    0.285,
F O Pb S        , 10.291,    0.285,
Br Cl La O      , 10.291,    0.285,
Cl Mn Mn O      , 10.294,    0.286,
Cl Nd O Si      , 10.295,    0.286,
F O P Pb        , 10.307,    0.287,
F Hg O Zn       , 10.307,    0.287,
Al O S Sr       , 10.313,    0.287,
Ag Cl O Pb      , 10.315,    0.287,
F O Se Y        , 10.315,    0.287,
F O Se Yb       , 10.317,    0.287,
Ag Nb S Te      , 10.319,    0.288,
Bi Pb S Se      , 10.319,    0.288,
Br Li O P       , 10.324,    0.288,
N O Se Tb       , 10.329,    0.288,
B Cl O Pb       , 10.331,    0.288,
Nd O P Zn       , 10.331,    0.288,
Ag Hg I S       , 10.335,    0.289,
Cl O Re Te      , 10.338,    0.289,
C N P S         , 10.343,    0.289,
Ba Ge Se Te     , 10.349,     0.29,
Cl Ga O Re      , 10.349,     0.29,
F Hg O Te       ,  10.35,     0.29,
Al Ca F O       , 10.352,     0.29,
B Br Mn O       , 10.353,     0.29,
Cl F O Pb       , 10.355,     0.29,
Ag I O V        , 10.361,    0.291,
As Cl Hg Tl     , 10.361,    0.291,
C F O S         , 10.365,    0.291,
Ga Nd O S       , 10.369,    0.291,
Ag Bi Cl O      ,  10.37,    0.291,
Bi Cl N S       , 10.373,    0.292,
As Cl O Pr      , 10.374,    0.292,
B Br Mg N       , 10.376,    0.292,
Al Cl O Sr      , 10.378,    0.292,
C N S Si        , 10.383,    0.292,
F Ge O Yb       , 10.383,    0.292,
Cl I Se W       , 10.385,    0.293,
B Cu I O        ,  10.39,    0.293,
C Cl N S        , 10.392,    0.293,
O Pr Se Si      , 10.392,    0.293,
Cr Hg S Se      , 10.392,    0.293,
Bi Br Cu S      , 10.394,    0.293,
F Mn Ni O       , 10.403,    0.294,
Bi Br Mn Se     , 10.406,    0.294,
C Cl N P        , 10.407,    0.294,
F O Se Sm       , 10.408,    0.294,
Cl O Pb V       , 10.408,    0.294,
Bi Cl F O       ,  10.41,    0.294,
Cu S Sm Te      , 10.412,    0.295,
Bi Cu O S       , 10.412,    0.295,
Nd O Si Te      , 10.413,    0.295,
Br Cr Cu Se     , 10.413,    0.295,
B Br Ca O       , 10.418,    0.295,
F Sb Se Sr      , 10.419,    0.295,
Br O P Sr       ,  10.42,    0.295,
F Nb O Se       , 10.421,    0.295,
Cl Cu O Pb      , 10.421,    0.295,
Cl Nd O Te      , 10.422,    0.295,
Na Ni O S       , 10.425,    0.296,
Cl I N V        , 10.427,    0.296,
Cl O Ta Te      , 10.434,    0.296,
Br Re Te Te     , 10.437,    0.296,
Bi Cl Hg S      , 10.438,    0.297,
I Nd S Si       , 10.438,    0.297,
B Be F O        ,  10.44,    0.297,
Cu Hg I S       , 10.441,    0.297,
Bi Cu I Se      , 10.442,    0.297,
As Cu O Sm      , 10.446,    0.297,
As F Sr Zn      , 10.455,    0.298,
O Se Sm Ti      , 10.457,    0.298,
O Se Sm V       ,  10.46,    0.298,
Bi Cl O V       , 10.463,    0.298,
Ag Br N O       , 10.465,    0.299,
C N S Zn        , 10.466,    0.299,
C Cd N S        , 10.466,    0.299,
C Cl N Sb       , 10.467,    0.299,
Br Cl O Sr      , 10.468,    0.299,
Br Ca Cl N      , 10.469,    0.299,
Cu O Se Sm      , 10.473,    0.299,
F O S Tl        , 10.474,    0.299,
Bi Cl Cu O      , 10.476,    0.299,
Hg Mo S Se      , 10.477,    0.299,
Ca N O Si       , 10.478,      0.3,
F In N O        , 10.482,      0.3,
F O S Y         , 10.492,    0.301,
Cl Ni O Sr      , 10.493,    0.301,
Al O Sr Te      , 10.494,    0.301,
C Cl Cu O       , 10.494,    0.301,
Er N O Si       , 10.496,    0.301,
Au Cl F P       , 10.497,    0.301,
Br F N O        , 10.504,    0.302,
I La O Si       , 10.507,    0.302,
Br Ca Cu O      , 10.508,    0.302,
As Cl Hg Mo     , 10.514,    0.302,
Br C F Te       , 10.527,    0.303,
Ba Cl Ga Se     , 10.534,    0.304,
Cl O Te W       , 10.535,    0.304,
C F O Te        , 10.545,    0.305,
F O Si Y        , 10.546,    0.305,
Br Pr S Si      , 10.549,    0.305,
B O S Sm        , 10.559,    0.306,
Ag Cl Cr O      , 10.564,    0.306,
O Pr S Si       , 10.567,    0.306,
As Bi Br Hg     , 10.569,    0.306,
Mg N O Zr       , 10.572,    0.307,
B I Mn O        , 10.576,    0.307,
Cl O Pr S       , 10.576,    0.307,
B Cl Cr O       ,  10.58,    0.307,
Bi Br Mn S      ,  10.58,    0.307,
F O S Sm        , 10.583,    0.307,
F La O Se       , 10.585,    0.308,
Cu La S Te      , 10.589,    0.308,
Cl O P Pr       , 10.591,    0.308,
Bi Cu O Te      , 10.592,    0.308,
Cu Eu O Se      , 10.592,    0.308,
C O Ru Se       , 10.592,    0.308,
Ba Cl S Sb      , 10.593,    0.308,
F Hg Ni O       , 10.593,    0.308,
Cu S Se Ta      , 10.594,    0.308,
B F N S         , 10.595,    0.308,
Mo Pb S Se      , 10.598,    0.309,
B I Mg N        , 10.599,    0.309,
Mo Ru Se Te     , 10.616,     0.31,
C Mn O S        , 10.616,     0.31,
Bi Cl Hg Te     , 10.616,     0.31,
Bi Cu I S       , 10.617,     0.31,
Cl Cu O Y       ,  10.62,     0.31,
S Se Tl Tl      , 10.627,    0.311,
Bi I Mn Se      , 10.628,    0.311,
Cl O Pr Si      ,  10.63,    0.311,
O S Sm Ti       , 10.631,    0.311,
C Cl F I        , 10.633,    0.311,
La O Se Ti      , 10.634,    0.311,
Cl N Nb P       , 10.637,    0.311,
C Cl O Rh       ,  10.64,    0.312,
I O P Sr        , 10.641,    0.312,
As Cl Gd O      , 10.646,    0.312,
Ag Br O Pb      , 10.649,    0.312,
Cu La O Se      , 10.649,    0.312,
C N S Sn        , 10.654,    0.313,
Bi Cl Mn O      , 10.661,    0.313,
Gd O Se Si      , 10.664,    0.314,
B Br O Pb       , 10.664,    0.314,
O P Pr Zn       , 10.665,    0.314,
Cl Mo N P       , 10.666,    0.314,
Ag F O V        , 10.668,    0.314,
F Se Sn Sr      ,  10.67,    0.314,
Cl Gd O Se      , 10.672,    0.314,
Cl Hg Hg O      , 10.675,    0.314,
C Cl Mn O       , 10.679,    0.315,
Bi Se Te Tl     , 10.679,    0.315,
Li Mn Se Te     , 10.679,    0.315,
Ag I N O        , 10.686,    0.315,
Cu Mo O S       , 10.689,    0.315,
Cr S Se Tl      , 10.693,    0.316,
Cl O Sm Ti      , 10.694,    0.316,
Al C Cl N       , 10.698,    0.316,
F Mo O Sb       , 10.698,    0.316,
As Br O Pr      , 10.706,    0.317,
As B O Sr       , 10.706,    0.317,
Cl Nb O Ti      , 10.706,    0.317,
Ba Cl Ga S      , 10.707,    0.317,
Ba O P Se       , 10.709,    0.317,
As Br Hg Yb     , 10.713,    0.317,
Br Hg Pb S      , 10.714,    0.317,
Ba Cl In Se     , 10.716,    0.317,
Ag La O S       , 10.718,    0.318,
F O Os Sb       , 10.719,    0.318,
Br Hg Se Tl     ,  10.72,    0.318,
Bi Ca Cl O      , 10.724,    0.318,
F I N O         , 10.724,    0.318,
Bi Cl Dy O      , 10.728,    0.318,
As Ba Cl O      , 10.729,    0.318,
As F O Sr       ,  10.73,    0.318,
F Nb O Zn       , 10.731,    0.319,
Bi Cl Ho O      , 10.736,    0.319,
Cl I Te W       , 10.737,    0.319,
B Cl Eu O       , 10.738,    0.319,
C N O S         , 10.741,    0.319,
Bi Cl Er O      , 10.742,    0.319,
O Pr Si Te      , 10.744,     0.32,
Cu F Hg S       , 10.746,     0.32,
C N Ni S        , 10.748,     0.32,
Br Cl O W       ,  10.75,     0.32,
Br Nd O Te      , 10.752,     0.32,
F La O S        , 10.757,    0.321,
As Br Cr Hg     , 10.759,    0.321,
Cl Cr Tb Te     , 10.762,    0.321,
Br O Ta Te      , 10.764,    0.321,
C O Ru S        , 10.764,    0.321,
I Pr S Si       , 10.769,    0.321,
Cu Se Ta Te     ,  10.77,    0.321,
Mo S Se Tl      , 10.776,    0.322,
Ag As O Th      , 10.778,    0.322,
As O Ru Sm      , 10.779,    0.322,
Ba Se Sn Te     , 10.782,    0.322,
Cl La N S       , 10.783,    0.322,
Cl Hg O Pb      , 10.794,    0.323,
C N O Si        , 10.794,    0.323,
B Cl La O       , 10.795,    0.323,
F Mo O Te       ,   10.8,    0.324,
As Ba O Zn      , 10.801,    0.324,
Bi Cl O Tb      , 10.803,    0.324,
La O S Ti       , 10.805,    0.324,
La O S V        , 10.807,    0.324,
F La O Si       ,  10.81,    0.324,
Cl Eu O Ti      ,  10.81,    0.325,
Bi Cl O Tm      , 10.812,    0.325,
As Cl Hf Hg     , 10.814,    0.325,
Br Gd S Si      , 10.817,    0.325,
Cu La O S       ,  10.82,    0.325,
C C O Se        , 10.822,    0.325,
C Cl O Ru       , 10.826,    0.326,
Au F O S        , 10.828,    0.326,
F La O Sb       , 10.829,    0.326,
Ba In Se Te     , 10.829,    0.326,
La Mn O Se      , 10.831,    0.326,
Gd O S Si       , 10.834,    0.326,
F Li O S        , 10.835,    0.326,
Cu La O P       , 10.835,    0.326,
Cl Hf Hg Se     , 10.841,    0.327,
F S Sn Sr       , 10.841,    0.327,
Cr Mo S Se      , 10.841,    0.327,
F Lu O Se       , 10.842,    0.327,
Cl Gd O S       , 10.843,    0.327,
Br O Te W       , 10.862,    0.328,
Cl La O Ti      , 10.866,    0.329,
Cl La O V       , 10.869,    0.329,
B Cl Li O       , 10.873,    0.329,
Ba O P S        , 10.879,     0.33,
As Cu O Th      ,  10.88,     0.33,
B I O Pb        , 10.881,     0.33,
Mo S Se Sm      , 10.882,     0.33,
Al Cl F Sr      , 10.883,     0.33,
Ba Cl In S      , 10.886,     0.33,
Br Hg S Tl      ,  10.89,    0.331,
Cl N Pt S       , 10.892,    0.331,
As Nb Te Tl     , 10.895,    0.331,
Cl Gd O Si      , 10.895,    0.331,
B Na O S        , 10.898,    0.331,
F Mg Nb O       , 10.899,    0.331,
B Br Cr O       , 10.905,    0.332,
Ca Cl Cr O      , 10.912,    0.332,
F Nb O Sn       , 10.914,    0.332,
N O Si Y        , 10.916,    0.332,
N O Si Yb       , 10.917,    0.333,
B O P Sr        , 10.917,    0.333,
F Na O S        , 10.921,    0.333,
F Nd O Se       , 10.923,    0.333,
F Hg Mn S       , 10.926,    0.333,
Cl Nb Nb Se     , 10.927,    0.333,
Gd O P Zn       ,  10.93,    0.334,
Hg I Pb S       ,  10.93,    0.334,
Cr Cr Se Te     , 10.932,    0.334,
As La N Ni      , 10.934,    0.334,
F Na O P        , 10.936,    0.334,
B Ca F O        , 10.939,    0.334,
Ba Cl O P       ,  10.94,    0.334,
F O P Sr        , 10.941,    0.334,
B Dy F O        , 10.943,    0.335,
As La O Ru      ,  10.95,    0.335,
B F Ho O        ,  10.95,    0.335,
I O Pb V        , 10.954,    0.335,
B Er F O        , 10.956,    0.336,
B Cl Na O       , 10.959,    0.336,
B Cl O Sr       , 10.963,    0.336,
Bi Cl O Pb      , 10.963,    0.336,
B Ca Cl N       , 10.965,    0.336,
Na O S Ti       , 10.969,    0.336,
Nd O Se Ti      ,  10.97,    0.337,
Na O S V        , 10.971,    0.337,
Cr Hg O S       , 10.972,    0.337,
Nd O Se V       , 10.973,    0.337,
As Mn O Sr      , 10.973,    0.337,
Cu F Se Sm      , 10.974,    0.337,
Ba Cl O Si      , 10.977,    0.337,
Cl Nb S Tl      , 10.977,    0.337,
C Cl O Pb       , 10.981,    0.337,
Cl Mo Mo Se     , 10.983,    0.338,
Cu Na O S       , 10.984,    0.338,
Ag O P Th       , 10.988,    0.338,
C C O S         ,  10.99,    0.338,
F Na O Sb       , 10.993,    0.338,
Cu La O Te      , 10.993,    0.338,
As Gd Ni O      , 10.994,    0.338,
Br Gd O Se      , 10.995,    0.338,
Ba O S Zn       , 10.996,    0.338,
Ba Cl O Sb      , 10.996,    0.339,
Eu Mo S Se      , 10.996,    0.339,
Cl Dy Mo O      , 10.997,    0.339,
Ba In S Te      , 10.998,    0.339,
Br Hg Hg O      , 10.998,    0.339,
B F N O         , 10.998,    0.339,
Mn O Se Sr      , 10.999,    0.339,
La Mn O S       , 10.999,    0.339,
Au F O Te       ,   11.0,    0.339,
Br C Mn O       , 11.002,    0.339,
N O Si Sm       , 11.003,    0.339,
Cl Ho Mo O      , 11.004,    0.339,
Cl Nb O Sc      , 11.004,    0.339,
Gd O Si Te      , 11.007,    0.339,
Cl Er Mo O      ,  11.01,     0.34,
Ca F O V        , 11.012,     0.34,
Br Ca I N       , 11.012,     0.34,
Cl Gd O Te      , 11.015,     0.34,
B F O Tb        , 11.017,     0.34,
Cl Hf Hg P      , 11.023,    0.341,
B Cl N N        , 11.024,    0.341,
Cl N Nb O       , 11.024,    0.341,
Ca Cu F O       , 11.025,    0.341,
B F O Tm        , 11.025,    0.341,
Ba Br Ga S      , 11.029,    0.341,
Cl O Sr V       , 11.036,    0.342,
Cl N Re S       , 11.036,    0.342,
As C F N        ,  11.04,    0.342,
Bi Br Ca O      , 11.046,    0.342,
Cl Cu O Sr      , 11.048,    0.342,
Bi Br Dy O      ,  11.05,    0.343,
La Mo S Se      , 11.051,    0.343,
Bi Br Ho O      , 11.057,    0.343,
B Br Eu O       ,  11.06,    0.343,
Bi Br Er O      , 11.063,    0.344,
Br Cl Pb Tl     , 11.066,    0.344,
Cl Mo O Tb      ,  11.07,    0.344,
Br Cu Mo O      , 11.071,    0.344,
Li Mn O S       , 11.075,    0.344,
Cl Mo O Tm      , 11.078,    0.345,
F O Re Sb       , 11.082,    0.345,
Cu O P Th       , 11.088,    0.345,
Cu Eu F Se      , 11.088,    0.345,
Ba I P P        , 11.089,    0.346,
F Nd O S        , 11.089,    0.346,
Ge Li N O       , 11.091,    0.346,
Ba Cl O Te      , 11.096,    0.346,
Au C Cl S       ,   11.1,    0.346,
Br La N S       , 11.102,    0.347,
Ag Cr I O       , 11.103,    0.347,
F Ga O Sr       , 11.107,    0.347,
Cl N Nd S       , 11.114,    0.347,
Eu N O Si       , 11.116,    0.348,
B Cr I O        , 11.117,    0.348,
Bi Br Cl Tl     , 11.118,    0.348,
La N O S        , 11.119,    0.348,
N O V V         ,  11.12,    0.348,
Bi Br O Tb      , 11.123,    0.348,
Li Mo S Se      , 11.127,    0.348,
Bi Br O Tm      , 11.131,    0.349,
As Mn Nd O      , 11.136,    0.349,
Nd O S Ti       , 11.136,    0.349,
Cl N P Ta       , 11.141,    0.349,
Br C O Ru       , 11.144,     0.35,
Cl Cr O Pb      , 11.147,     0.35,
Hg I N O        , 11.148,     0.35,
Cu Nd O S       , 11.151,     0.35,
Bi Cl O Y       , 11.152,     0.35,
Bi Cl O Yb      , 11.154,     0.35,
C Cr O S        , 11.156,    0.351,
Mn Nd O Se      , 11.161,    0.351,
F N O Zr        , 11.166,    0.351,
La N O Si       , 11.171,    0.352,
B F O Pb        , 11.174,    0.352,
C I O Rh        , 11.175,    0.352,
As N O Th       , 11.177,    0.352,
Bi La O Se      ,  11.18,    0.352,
F O Re Te       , 11.181,    0.352,
Ag C N S        , 11.193,    0.353,
Li N O S        , 11.195,    0.353,
Cl Nd O Ti      , 11.196,    0.354,
Cl Cr Sm Te     , 11.198,    0.354,
Ag F Se Sr      , 11.208,    0.354,
Hg Hg I O       , 11.208,    0.354,
Li N O P        , 11.209,    0.355,
C I Mn O        , 11.212,    0.355,
Br Gd O Si      , 11.212,    0.355,
Cl Re Se Tl     , 11.217,    0.355,
Al F O Sr       , 11.217,    0.355,
Ag Cl O W       , 11.218,    0.355,
Cl N S W        , 11.221,    0.355,
Cl Mn O Sr      , 11.224,    0.356,
B Bi F O        , 11.225,    0.356,
Cl Mo O Pb      , 11.226,    0.356,
Ag C F O        , 11.227,    0.356,
C F N S         ,  11.23,    0.356,
Ba S Se V       , 11.234,    0.356,
Br Cl Tl Tl     , 11.237,    0.357,
Bi Cl O Sm      , 11.238,    0.357,
F O Pr Se       , 11.239,    0.357,
Br Nb Nb Se     , 11.242,    0.357,
F O Pb Ti       , 11.243,    0.357,
F O Pb V        , 11.245,    0.357,
Li N O Si       , 11.246,    0.357,
S Se Ta Tl      , 11.246,    0.357,
Nb O Se Sm      , 11.247,    0.357,
Bi Cl Nb O      ,  11.25,    0.358,
Cu Eu F S       , 11.252,    0.358,
Al N Nb O       , 11.254,    0.358,
Ba F Sb Se      , 11.254,    0.358,
N Pr Se Si      , 11.255,    0.358,
Ba Br O P       , 11.255,    0.358,
C O Os S        , 11.255,    0.358,
Bi Ca I O       , 11.255,    0.358,
Mg N Nb O       , 11.257,    0.358,
Bi Dy I O       , 11.259,    0.358,
Br N Nd Se      , 11.263,    0.359,
Bi Ho I O       , 11.266,    0.359,
Cl N Si W       , 11.272,    0.359,
Bi Er I O       , 11.272,    0.359,
B Br Na O       , 11.274,    0.359,
C Dy I O        , 11.276,     0.36,
As Nd O Ru      , 11.277,     0.36,
B Br O Sr       , 11.278,     0.36,
Bi Br O Pb      , 11.278,     0.36,
Ba Cl In O      , 11.279,     0.36,
N Nd O Se       ,  11.28,     0.36,
Eu S Se Sr      , 11.287,     0.36,
As Ba F Zn      , 11.288,     0.36,
As Ba Cd F      , 11.288,     0.36,
C Cu N S        , 11.291,    0.361,
Ba Br O Si      , 11.291,    0.361,
Br Nb S Tl      , 11.291,    0.361,
Bi F O Ti       , 11.293,    0.361,
Br C O Pb       , 11.295,    0.361,
Bi F O V        , 11.296,    0.361,
N O P Sr        , 11.297,    0.361,
Cu F Se Sr      , 11.306,    0.362,
Br Dy Mo O      ,  11.31,    0.362,
C Cl O Os       , 11.314,    0.362,
Cl Cu O W       , 11.316,    0.363,
Br Ho Mo O      , 11.317,    0.363,
Cu Nd O Te      , 11.318,    0.363,
Br Er Mo O      , 11.323,    0.363,
F Ni O Sr       , 11.324,    0.363,
Br Cl N Sr      , 11.325,    0.363,
C Cu F O        , 11.325,    0.363,
Bi I O Tb       , 11.331,    0.364,
N O Si Sr       , 11.333,    0.364,
As Cr La O      , 11.335,    0.364,
Bi I O Tm       , 11.339,    0.364,
F O Pb Zr       , 11.339,    0.364,
Bi O Se Sr      , 11.343,    0.365,
Bi La O S       , 11.343,    0.365,
Bi Cl Eu O      , 11.348,    0.365,
Br O Sr V       , 11.349,    0.365,
Cl La O Pb      , 11.351,    0.365,
C I O Ru        , 11.352,    0.365,
Al Eu N O       , 11.352,    0.365,
B F O Yb        ,  11.36,    0.366,
Br Cu O Sr      , 11.361,    0.366,
Cl N Sc Sc      , 11.362,    0.366,
F O Te W        , 11.363,    0.366,
Cl O Ru Sr      , 11.364,    0.366,
Cl Nb O Tl      , 11.367,    0.366,
Ag F S Sr       ,  11.37,    0.367,
Ga Li N O       , 11.371,    0.367,
Ca F S Sm       , 11.374,    0.367,
Cl Os Re Se     , 11.378,    0.367,
Cl Re S Tl      , 11.379,    0.367,
N O P Th        ,  11.38,    0.367,
Br Mo O Tb      , 11.382,    0.368,
Br Mo O Tm      ,  11.39,    0.368,
Cl F Pb Pb      , 11.393,    0.368,
Cl Mo O Tl      , 11.394,    0.368,
Br O Pb Tl      , 11.395,    0.369,
Cl Hg O Sr      ,   11.4,    0.369,
F O Pr S        , 11.401,    0.369,
Ba Br O Te      , 11.407,    0.369,
Nb O S Sm       , 11.409,     0.37,
Cl Mo O Y       ,  11.41,     0.37,
Cl Mo O Yb      , 11.412,     0.37,
Ba Cu Se Te     , 11.412,     0.37,
Ba Mn S Se      , 11.418,     0.37,
Cu Eu F Te      , 11.418,     0.37,
Cl N O Re       , 11.424,    0.371,
Br N Nd S       , 11.425,    0.371,
Cl N Pr S       , 11.425,    0.371,
F O Ti Yb       , 11.428,    0.371,
C Cl O Pd       , 11.432,    0.371,
B Cl O Pr       , 11.437,    0.372,
Ag F Nb O       ,  11.44,    0.372,
As Au O Sm      , 11.441,    0.372,
O Pr S Ti       , 11.446,    0.372,
I Nb Nb Se      , 11.448,    0.373,
As F Mn Sr      , 11.452,    0.373,
Ga N O Sr       , 11.458,    0.373,
Cu O Pr S       , 11.461,    0.373,
Ba I O P        , 11.461,    0.373,
Bi Br O Y       , 11.462,    0.374,
Bi Br O Yb      , 11.463,    0.374,
Cu F S Sr       , 11.467,    0.374,
Ag F Mo O       , 11.467,    0.374,
F O Pr Sb       , 11.469,    0.374,
Mn O Pr Se      , 11.471,    0.374,
Bi Cl Li O      , 11.475,    0.375,
Er N O Zr       , 11.476,    0.375,
C Hg N Se       , 11.477,    0.375,
Bi I O Pb       , 11.483,    0.375,
B Ca I N        , 11.484,    0.375,
Au C Cl O       , 11.485,    0.375,
Ba F Se Sn      , 11.487,    0.375,
Br La N O       , 11.488,    0.375,
Ba Cd F P       , 11.489,    0.376,
F Gd O Se       ,  11.49,    0.376,
N Nd O Si       , 11.491,    0.376,
Cl Mo O Sm      , 11.494,    0.376,
C F Mn O        , 11.496,    0.376,
N O Sc Zr       , 11.497,    0.376,
F I Na O        , 11.501,    0.377,
Cl O Pr Ti      , 11.504,    0.377,
F O Tl Zr       , 11.505,    0.377,
Br Nb O Pb      , 11.507,    0.377,
Cr La O S       , 11.521,    0.378,
As B Ba O       , 11.521,    0.378,
C Ca N S        , 11.522,    0.378,
F Nb O Ti       , 11.522,    0.378,
Ag Br O W       , 11.526,    0.378,
F O Pb Sc       , 11.526,    0.378,
Ba F In Se      , 11.531,    0.379,
Ba Cl F Zn      , 11.532,    0.379,
Br Mo O Pb      , 11.534,    0.379,
Ag F Sr Te      , 11.535,    0.379,
Gd O Se Ti      , 11.535,    0.379,
Cu F Nb O       , 11.536,    0.379,
Bi Br O Sm      , 11.545,     0.38,
F N O Pb        , 11.545,     0.38,
Ca Cl O W       , 11.546,     0.38,
F Gd Ge O       ,  11.55,     0.38,
Cu Gd O Se      ,  11.55,     0.38,
Cl Dy O W       ,  11.55,     0.38,
B Eu F O        , 11.552,     0.38,
C Ca F O        , 11.555,    0.381,
Bi Br Nb O      , 11.556,    0.381,
Cl Ho O W       , 11.557,    0.381,
Bi Cl Na O      , 11.557,    0.381,
Bi Cl O Sr      , 11.561,    0.381,
Cl Er O W       , 11.563,    0.381,
Cu I O Sr       , 11.564,    0.381,
La Nb O S       , 11.571,    0.382,
Ba Cu S Te      , 11.572,    0.382,
Ag C N O        , 11.575,    0.382,
Ba Mn Se Te     , 11.582,    0.383,
Ba Br In O      , 11.585,    0.383,
N O Pr Se       , 11.586,    0.383,
As Ba O Ti      , 11.588,    0.383,
Ba Hg S Se      , 11.592,    0.383,
Cl O Pb Re      , 11.593,    0.383,
Cl Eu Mo O      , 11.602,    0.384,
B F La O        , 11.604,    0.384,
F Nb O Zr       , 11.616,    0.385,
Cl O Tb W       ,  11.62,    0.385,
Cl O Tm W       , 11.628,    0.386,
Cl La Nb O      , 11.628,    0.386,
Cu F Sr Te      ,  11.63,    0.386,
C F O Ru        , 11.633,    0.386,
C Hg N S        , 11.636,    0.387,
Pr S Se Sm      , 11.641,    0.387,
Bi Cl Lu O      , 11.641,    0.387,
F La N Si       , 11.642,    0.387,
Mo Se Te W      , 11.642,    0.387,
Ba F S Sn       , 11.646,    0.387,
F Gd O S        , 11.649,    0.388,
F Mn P Sr       ,  11.65,    0.388,
Bi Br Eu O      , 11.653,    0.388,
Cl La Mo O      , 11.655,    0.388,
Br La O Pb      , 11.656,    0.388,
C Cl O Re       , 11.659,    0.388,
Cl Hg O W       ,  11.66,    0.388,
Bi I O Y        , 11.664,    0.389,
Br C I Y        , 11.664,    0.389,
Bi I O Yb       , 11.665,    0.389,
C F Hg O        , 11.669,    0.389,
Br Nb O Tl      , 11.671,    0.389,
B F Li O        , 11.676,     0.39,
C I O Y         ,  11.68,     0.39,
Nb S Ta Te      , 11.682,     0.39,
B Cl Gd O       , 11.684,     0.39,
Cl Na O Y       , 11.688,    0.391,
I La N O        , 11.689,    0.391,
Ba F In S       , 11.689,    0.391,
C Cl Hg N       , 11.692,    0.391,
Gd O S Ti       , 11.693,    0.391,
F S Yb Yb       ,   11.7,    0.391,
F Mn Nb O       , 11.704,    0.392,
Br Mo O Yb      , 11.715,    0.393,
Lu O S Yb       , 11.715,    0.393,
Bi Cl Nd O      , 11.716,    0.393,
B Ba O P        , 11.717,    0.393,
Al N Nd O       ,  11.72,    0.393,
Ag I O W        , 11.727,    0.393,
Bi Cl O Ta      , 11.727,    0.393,
Br N Pr S       , 11.727,    0.394,
Mg N O Ta       , 11.734,    0.394,
