phases,scores,norm
Bi Ir Rb,176.778,4.503
Au Pt Rb,170.08,4.092
Hg Pt Rb,184.363,4.969
Pt Rb Tl,185.159,5.018
Pb Pt Rb,169.666,4.067
Bi Pt Rb,169.808,4.075
Au Hg Rb,181.586,4.799
Au Bi Rb,166.789,3.89
Hg Rb Tl,195.781,5.671
Hg Pb Rb,181.198,4.775
Bi Hg Rb,181.332,4.783
Pb Rb Tl,182.009,4.825
Bi Rb Tl,182.141,4.833
Bi Pb Rb,166.368,3.864
Sr Y Zr,139.74,2.228
Nb Sr Y,146.394,2.637
Mo Sr Y,142.577,2.403
Ag Sr Y,143.118,2.436
Cd Sr Y,149.618,2.835
In Sr Y,143.139,2.437
Sn Sr Y,138.601,2.158
Cs Sr Y,157.152,3.298
Ba Sr Y,145.778,2.599
Hf Sr Y,154.064,3.108
Sr Ta Y,148.484,2.765
Sr W Y,153.337,3.064
Os Sr Y,167.146,3.912
Ir Sr Y,155.495,3.196
Pt Sr Y,147.523,2.706
Au Sr Y,144.037,2.492
Hg Sr Y,160.652,3.513
Sr Tl Y,161.566,3.569
Pb Sr Y,143.549,2.462
Bi Sr Y,143.717,2.473
Nb Sr Zr,147.526,2.707
Mo Sr Zr,143.74,2.474
Ag Sr Zr,144.276,2.507
Cd Sr Zr,150.726,2.903
In Sr Zr,144.297,2.508
Sn Sr Zr,139.796,2.232
Cs Sr Zr,158.208,3.363
Ba Sr Zr,146.915,2.669
Hf Sr Zr,155.14,3.174
Sr Ta Zr,149.601,2.834
Sr W Zr,154.419,3.13
Os Sr Zr,168.138,3.973
Ir Sr Zr,156.561,3.262
Pt Sr Zr,148.646,2.775
Au Sr Zr,145.188,2.563
Hg Sr Zr,161.685,3.576
Sr Tl Zr,162.593,3.632
Pb Sr Zr,144.703,2.533
Bi Sr Zr,144.87,2.543
Mo Nb Sr,150.216,2.872
Ag Nb Sr,150.73,2.903
Cd Nb Sr,156.915,3.283
In Nb Sr,150.75,2.905
Nb Sn Sr,146.448,2.64
Cs Nb Sr,164.115,3.726
Ba Nb Sr,153.257,3.059
Hf Nb Sr,161.159,3.544
Nb Sr Ta,155.834,3.217
Nb Sr W,160.465,3.501
Nb Os Sr,173.708,4.315
Ir Nb Sr,162.528,3.628
Nb Pt Sr,154.918,3.161
Au Nb Sr,151.603,2.957
Hg Nb Sr,167.469,3.932
Nb Sr Tl,168.346,3.985
Nb Pb Sr,151.139,2.928
Bi Nb Sr,151.298,2.938
Ag Mo Sr,147.026,2.676
Cd Mo Sr,153.36,3.065
In Mo Sr,147.047,2.677
Mo Sn Sr,142.633,2.406
Cs Mo Sr,160.72,3.517
Ba Mo Sr,149.616,2.835
Hf Mo Sr,157.701,3.332
Mo Sr Ta,152.255,2.997
Mo Sr W,156.991,3.288
Mo Os Sr,170.504,4.118
Ir Mo Sr,159.099,3.417
Mo Pt Sr,151.317,2.939
Au Mo Sr,147.921,2.731
Hg Mo Sr,164.144,3.727
Mo Sr Tl,165.038,3.782
Mo Pb Sr,147.445,2.702
Bi Mo Sr,147.609,2.712
Ag Cd Sr,153.863,3.096
Ag Cs Sr,161.2,3.546
Ag Hf Sr,158.19,3.362
Ag Sr Ta,152.761,3.028
Ag Sr W,157.483,3.318
Ag Os Sr,170.956,4.146
Ag Ir Sr,159.584,3.447
Ag Pt Sr,151.827,2.971
Ag Au Sr,148.442,2.763
Ag Hg Sr,164.614,3.756
Ag Sr Tl,165.505,3.811
Ag Pb Sr,147.968,2.734
Cd In Sr,153.883,3.097
Cd Cs Sr,166.997,3.903
Ba Cd Sr,156.34,3.248
Cd Hf Sr,164.094,3.724
Cd Sr Ta,158.867,3.403
Cd Sr W,163.412,3.682
Cd Os Sr,176.434,4.482
Cd Ir Sr,165.438,3.807
Cd Sr Tl,171.157,4.158
In Sn Sr,143.194,2.44
Cs In Sr,161.218,3.548
Ba In Sr,150.152,2.868
Hf In Sr,158.209,3.363
In Sr Ta,152.781,3.029
In Sr W,157.502,3.319
In Os Sr,170.974,4.147
In Sr Tl,165.523,3.812
Cs Sn Sr,157.203,3.301
Hf Sn Sr,154.115,3.111
Sn Sr Ta,148.537,2.769
Sn Sr W,153.389,3.067
Os Sn Sr,167.193,3.915
Ba Cs Sr,163.565,3.692
Cs Hf Sr,170.992,4.148
Cs Sr Ta,165.982,3.84
Cs Sr W,170.337,4.108
Cs Os Sr,182.867,4.877
Cs Ir Sr,172.282,4.227
Cs Pt Sr,165.122,3.787
Au Cs Sr,162.016,3.597
Cs Hg Sr,176.951,4.514
Cs Sr Tl,177.781,4.565
Cs Pb Sr,161.582,3.57
Bi Cs Sr,161.731,3.579
Ba Hf Sr,160.6,3.51
Ba Sr Ta,155.255,3.181
Ba Sr W,159.903,3.467
Ba Os Sr,173.189,4.283
Ba Ir Sr,161.973,3.594
Ba Pt Sr,154.336,3.125
Au Ba Sr,151.008,2.92
Ba Hg Sr,166.931,3.899
Ba Sr Tl,167.81,3.953
Hf Sr Ta,163.061,3.661
Hf Sr W,167.492,3.933
Hf Os Sr,180.219,4.715
Hf Ir Sr,169.469,4.054
Hf Pt Sr,162.186,3.607
Au Hf Sr,159.022,3.413
Hf Hg Sr,174.214,4.346
Hf Sr Tl,175.057,4.398
Hf Pb Sr,158.579,3.386
Bi Hf Sr,158.732,3.395
Sr Ta W,162.375,3.619
Os Sr Ta,175.473,4.423
Ir Sr Ta,164.413,3.744
Pt Sr Ta,156.895,3.282
Au Sr Ta,153.623,3.081
Hg Sr Ta,169.3,4.044
Sr Ta Tl,170.167,4.097
Pb Sr Ta,153.165,3.053
Bi Sr Ta,153.322,3.063
Os Sr W,179.599,4.677
Ir Sr W,168.809,4.014
Pt Sr W,161.496,3.565
Au Sr W,158.318,3.369
Hg Sr W,173.572,4.306
Sr Tl W,174.418,4.358
Pb Sr W,157.874,3.342
Bi Sr W,158.027,3.352
Ir Os Sr,181.444,4.79
Os Pt Sr,174.66,4.373
Au Os Sr,171.727,4.193
Hg Os Sr,185.883,5.063
Os Sr Tl,186.673,5.111
Os Pb Sr,171.317,4.168
Bi Os Sr,171.458,4.177
Ir Pt Sr,163.546,3.691
Au Ir Sr,160.409,3.498
Hg Ir Sr,175.481,4.424
Ir Sr Tl,176.317,4.475
Ir Pb Sr,159.97,3.471
Bi Ir Sr,160.121,3.48
Hg Pt Sr,168.457,3.992
Pt Sr Tl,169.328,4.046
Pb Pt Sr,152.233,2.996
Au Hg Sr,165.413,3.805
Au Sr Tl,166.301,3.86
Au Pb Sr,148.858,2.788
Hg Sr Tl,180.882,4.755
Bi Hg Sr,165.134,3.788
Pb Sr Tl,165.878,3.834
Bi Sr Tl,166.023,3.843
Bi Pb Sr,148.547,2.769
Nb Y Zr,136.669,2.04
Mo Y Zr,132.573,1.788
Ag Y Zr,133.155,1.824
Cd Y Zr,140.117,2.251
In Y Zr,133.177,1.825
Sn Y Zr,128.287,1.525
Cs Y Zr,148.136,2.744
Ba Y Zr,136.009,1.999
Hf Y Zr,144.855,2.542
Ta Y Zr,138.906,2.177
W Y Zr,144.082,2.495
Os Y Zr,158.698,3.393
Ir Y Zr,146.376,2.636
Pt Y Zr,137.878,2.114
Au Y Zr,134.142,1.884
Hg Y Zr,151.844,2.972
Tl Y Zr,152.81,3.031
Pb Y Zr,133.617,1.852
Bi Y Zr,133.798,1.863
Mo Nb Y,139.569,2.218
Ag Nb Y,140.121,2.252
Cd Nb Y,146.754,2.659
In Nb Y,140.143,2.253
Nb Sn Y,135.504,1.968
Cs Nb Y,154.428,3.131
Ba Nb Y,142.837,2.419
Hf Nb Y,151.284,2.937
Nb Ta Y,145.598,2.588
Nb W Y,150.544,2.892
Nb Os Y,164.587,3.755
Ir Nb Y,152.741,3.027
Nb Pt Y,144.617,2.528
Au Nb Y,141.06,2.309
Hg Nb Y,157.989,3.349
Nb Tl Y,158.918,3.406
Nb Pb Y,140.561,2.279
Bi Nb Y,140.733,2.289
Ag Mo Y,136.129,2.007
Cd Mo Y,142.947,2.425
In Mo Y,136.152,2.008
Mo Sn Y,131.372,1.714
Cs Mo Y,150.816,2.909
Ba Mo Y,138.923,2.178
Hf Mo Y,147.594,2.711
Mo Ta Y,141.76,2.352
Mo W Y,146.836,2.664
Mo Os Y,161.202,3.547
Ir Mo Y,149.087,2.802
Mo Pt Y,140.753,2.291
Au Mo Y,137.096,2.066
Hg Mo Y,154.459,3.132
Mo Tl Y,155.409,3.191
Mo Pb Y,136.582,2.034
Bi Mo Y,136.759,2.045
Ag Cd Y,143.487,2.458
Ag Cs Y,151.327,2.94
Ag Ba Y,139.478,2.212
Ag Hf Y,148.117,2.743
Ag Ta Y,142.304,2.386
Ag W Y,147.361,2.696
Ag Os Y,161.681,3.576
Ag Ir Y,149.605,2.834
Ag Pt Y,141.301,2.324
Ag Au Y,137.658,2.1
Ag Hg Y,154.959,3.163
Ag Tl Y,155.905,3.221
Ag Bi Y,137.322,2.08
Cd In Y,143.508,2.46
Cd Sn Y,138.982,2.182
Cd Cs Y,157.488,3.318
Ba Cd Y,146.14,2.621
Cd Hf Y,154.406,3.129
Cd Ta Y,148.839,2.787
Cd W Y,153.681,3.085
Cd Os Y,167.461,3.931
Cd Pt Y,147.88,2.728
Au Cd Y,144.404,2.515
Cd Hg Y,160.981,3.533
Cd Tl Y,161.893,3.589
Cd Pb Y,143.916,2.485
Bi Cd Y,144.084,2.495
Cs In Y,151.347,2.941
Ba In Y,139.499,2.214
Hf In Y,148.137,2.744
In Ta Y,142.325,2.387
In W Y,147.382,2.698
In Os Y,161.699,3.577
Hg In Y,154.978,3.164
In Tl Y,155.925,3.222
Bi In Y,137.344,2.081
Cs Sn Y,147.062,2.678
Ba Sn Y,134.839,1.927
Hf Sn Y,143.757,2.475
Sn Ta Y,137.76,2.107
Sn W Y,142.978,2.427
Os Sn Y,157.696,3.331
Hg Sn Y,150.797,2.907
Sn Tl Y,151.769,2.967
Pb Sn Y,132.426,1.779
Bi Sn Y,132.608,1.79
Ba Cs Y,153.845,3.095
Cs Hf Y,161.718,3.578
Cs Ta Y,156.412,3.252
Cs W Y,161.026,3.536
Cs Os Y,174.226,4.347
Cs Ir Y,163.082,3.662
Cs Pt Y,155.499,3.196
Au Cs Y,152.197,2.993
Cs Hg Y,168.007,3.965
Cs Tl Y,168.88,4.018
Cs Pb Y,151.734,2.965
Bi Cs Y,151.893,2.975
Ba Hf Y,150.688,2.901
Ba Ta Y,144.979,2.55
Ba W Y,149.945,2.855
Ba Os Y,164.039,3.721
Ba Ir Y,152.151,2.991
Ba Pt Y,143.994,2.49
Au Ba Y,140.421,2.27
Ba Hg Y,157.418,3.314
Ba Tl Y,158.35,3.371
Ba Pb Y,139.92,2.239
Ba Bi Y,140.092,2.25
Hf Ta Y,153.308,3.062
Hf W Y,158.013,3.351
Hf Os Y,171.445,4.176
Hf Ir Y,160.107,3.479
Hf Pt Y,152.377,3.005
Au Hf Y,149.005,2.797
Hf Hg Y,165.121,3.787
Hf Tl Y,166.01,3.842
Hf Pb Y,148.533,2.768
Bi Hf Y,148.695,2.778
Ta W Y,152.578,3.017
Os Ta Y,166.449,3.869
Ir Ta Y,154.746,3.15
Pt Ta Y,146.733,2.658
Au Ta Y,143.229,2.443
Hg Ta Y,159.928,3.468
Ta Tl Y,160.845,3.525
Pb Ta Y,142.737,2.412
Bi Ta Y,142.906,2.423
Os W Y,170.793,4.136
Ir W Y,159.409,3.436
Pt W Y,151.642,2.959
Au W Y,148.254,2.751
Hg W Y,164.444,3.746
Tl W Y,165.336,3.801
Pb W Y,147.779,2.722
Bi W Y,147.943,2.732
Ir Os Y,172.732,4.255
Os Pt Y,165.592,3.816
Au Os Y,162.495,3.626
Hg Os Y,177.39,4.541
Os Tl Y,178.217,4.592
Os Pb Y,162.062,3.599
Bi Os Y,162.211,3.609
Ir Pt Y,153.824,3.093
Au Ir Y,150.484,2.888
Hg Ir Y,166.457,3.869
Ir Tl Y,167.339,3.924
Ir Pb Y,150.017,2.86
Bi Ir Y,150.178,2.869
Au Pt Y,142.232,2.381
Hg Pt Y,159.036,3.414
Pt Tl Y,159.958,3.47
Pb Pt Y,141.737,2.351
Au Hg Y,155.808,3.215
Au Tl Y,156.75,3.273
Au Bi Y,138.28,2.139
Hg Tl Y,172.142,4.219
Hg Pb Y,155.356,3.188
Bi Hg Y,155.512,3.197
Pb Tl Y,156.301,3.246
Bi Tl Y,156.455,3.255
Bi Pb Y,137.771,2.107
Ag Nb Zr,141.304,2.324
Cd Nb Zr,147.884,2.729
In Nb Zr,141.325,2.326
Cs Nb Zr,155.502,3.196
Ba Nb Zr,143.997,2.49
Nb Ta Zr,146.737,2.658
Nb W Zr,151.646,2.96
Nb Os Zr,165.595,3.816
Ir Nb Zr,153.827,3.094
Nb Pt Zr,145.763,2.598
Au Nb Zr,142.235,2.382
Hg Nb Zr,159.039,3.414
Nb Tl Zr,159.961,3.47
Nb Pb Zr,141.74,2.351
Bi Nb Zr,141.91,2.362
Ag Mo Zr,137.347,2.081
Cd Mo Zr,144.107,2.497
In Mo Zr,137.368,2.083
Mo Sn Zr,132.633,1.792
Cs Mo Zr,151.915,2.976
Ba Mo Zr,140.116,2.251
Mo Ta Zr,142.929,2.424
Mo Os Zr,162.231,3.61
Ir Mo Zr,150.2,2.871
Mo Pt Zr,141.93,2.363
Au Mo Zr,138.304,2.14
Hg Mo Zr,155.533,3.198
Mo Tl Zr,156.476,3.256
Mo Pb Zr,137.795,2.109
Bi Mo Zr,137.97,2.12
Ag Cd Zr,144.642,2.529
Ag Sn Zr,133.214,1.827
Ag Cs Zr,152.423,3.007
Ag Ba Zr,140.666,2.285
Ag Hf Zr,149.236,2.812
Ag Ta Zr,143.469,2.457
Ag W Zr,148.486,2.766
Ag Os Zr,162.707,3.639
Ag Ir Zr,150.713,2.902
Ag Pt Zr,142.474,2.396
Ag Au Zr,138.862,2.174
Ag Hg Zr,156.029,3.229
Ag Tl Zr,156.969,3.287
Ag Bi Zr,138.529,2.154
Cd In Zr,144.663,2.531
Cd Sn Zr,140.174,2.255
Cd Cs Zr,158.541,3.383
Ba Cd Zr,147.274,2.691
Cd Hf Zr,155.48,3.195
Cd Ta Zr,149.953,2.856
Cd W Zr,154.761,3.151
Cd Os Zr,168.452,3.992
Cd Ir Zr,156.898,3.282
Cd Pt Zr,149.001,2.797
Au Cd Zr,145.552,2.585
Cd Hg Zr,162.011,3.596
Cd Tl Zr,162.917,3.652
Bi Cd Zr,145.234,2.566
In Sn Zr,133.237,1.829
Cs In Zr,152.442,3.009
Ba In Zr,140.687,2.286
Hf In Zr,149.256,2.813
In Ta Zr,143.49,2.459
In W Zr,148.506,2.767
In Os Zr,162.725,3.64
Hg In Zr,156.048,3.23
In Tl Zr,156.988,3.288
Bi In Zr,138.551,2.155
Cs Sn Zr,148.189,2.747
Ba Sn Zr,136.067,2.003
Hf Sn Zr,144.91,2.546
Sn Ta Zr,138.963,2.181
Sn W Zr,144.137,2.498
Os Sn Zr,158.748,3.396
Au Sn Zr,134.201,1.888
Hg Sn Zr,151.896,2.975
Sn Tl Zr,152.862,3.034
Bi Sn Zr,133.857,1.867
Ba Cs Zr,154.922,3.161
Cs Hf Zr,162.744,3.641
Cs Ta Zr,157.472,3.317
Cs W Zr,162.056,3.599
Cs Os Zr,175.179,4.405
Cs Ir Zr,164.099,3.725
Cs Pt Zr,156.566,3.262
Au Cs Zr,153.286,3.06
Cs Hg Zr,168.994,4.025
Cs Tl Zr,169.863,4.079
Cs Pb Zr,152.827,3.032
Bi Cs Zr,152.985,3.042
Ba Hf Zr,151.788,2.968
Ba Ta Zr,146.122,2.62
Ba W Zr,151.051,2.923
Ba Os Zr,165.051,3.783
Ba Ir Zr,153.241,3.058
Ba Pt Zr,145.145,2.56
Au Ba Zr,141.601,2.343
Ba Hg Zr,158.472,3.379
Ba Tl Zr,159.398,3.436
Ba Pb Zr,141.104,2.312
Ba Bi Zr,141.275,2.323
Hf Ta Zr,154.39,3.128
Hf Os Zr,172.413,4.235
Hf Ir Zr,161.143,3.543
Hf Pt Zr,153.465,3.071
Au Hf Zr,150.118,2.866
Hf Hg Zr,166.126,3.849
Hf Tl Zr,167.009,3.903
Hf Pb Zr,149.649,2.837
Bi Hf Zr,149.81,2.847
Ta W Zr,153.665,3.084
Os Ta Zr,167.446,3.93
Ir Ta Zr,155.818,3.216
Pt Ta Zr,147.863,2.727
Au Ta Zr,144.386,2.514
Hg Ta Zr,160.965,3.532
Ta Tl Zr,161.877,3.588
Pb Ta Zr,143.898,2.484
Bi Ta Zr,144.066,2.494
Os W Zr,171.764,4.195
Ir W Zr,160.449,3.5
Pt W Zr,152.736,3.027
Au W Zr,149.372,2.82
Hg W Zr,165.453,3.808
Tl W Zr,166.34,3.862
Pb W Zr,148.901,2.791
Bi W Zr,149.063,2.801
Os Pt Zr,166.594,3.878
Hg Os Zr,178.325,4.598
Os Tl Zr,179.149,4.649
Os Pb Zr,163.085,3.662
Bi Os Zr,163.234,3.671
Au Ir Zr,151.586,2.956
Hg Ir Zr,167.454,3.931
Ir Tl Zr,168.331,3.984
Ir Pb Zr,151.122,2.927
Au Pt Zr,143.397,2.453
Hg Pt Zr,160.079,3.478
Pt Tl Zr,160.995,3.534
Pb Pt Zr,142.906,2.423
Bi Pt Zr,143.075,2.433
Au Hg Zr,156.872,3.281
Au Tl Zr,157.808,3.338
Au Pb Zr,139.305,2.202
Au Bi Zr,139.479,2.212
Hg Tl Zr,173.106,4.278
Hg Pb Zr,156.424,3.253
Bi Hg Zr,156.578,3.263
Pb Tl Zr,157.362,3.311
Bi Tl Zr,157.515,3.32
Bi Pb Zr,138.974,2.181
Ag Mo Nb,144.111,2.497
Cd Mo Nb,150.568,2.893
In Mo Nb,144.132,2.498
Cs Mo Nb,158.057,3.353
Ba Mo Nb,146.752,2.659
Hf Mo Nb,154.986,3.165
Mo Nb Os,167.996,3.964
Ir Mo Nb,156.409,3.252
Mo Nb Pt,148.486,2.766
Au Mo Nb,145.024,2.553
Hg Mo Nb,161.537,3.567
Mo Nb Tl,162.446,3.623
Mo Nb Pb,144.538,2.523
Bi Mo Nb,144.705,2.533
Ag Cd Nb,151.08,2.925
Ag In Nb,144.667,2.531
Ag Nb Sn,140.178,2.255
Ag Cs Nb,158.545,3.383
Ag Ba Nb,147.278,2.691
Ag Hf Nb,155.484,3.195
Ag Nb Ta,149.957,2.856
Ag Nb W,154.764,3.151
Ag Nb Os,168.456,3.992
Ag Ir Nb,156.902,3.282
Ag Nb Pt,149.005,2.797
Ag Au Nb,145.556,2.586
Ag Hg Nb,162.015,3.597
Ag Nb Tl,162.921,3.652
Ag Nb Pb,145.072,2.556
Ag Bi Nb,145.238,2.566
Cd In Nb,151.1,2.926
Cd Nb Sn,146.808,2.662
Cd Cs Nb,164.436,3.745
Ba Cd Nb,153.602,3.08
Cd Hf Nb,161.487,3.564
Cd Nb Ta,156.173,3.238
Cd Nb W,160.794,3.522
Cd Nb Os,174.012,4.333
Cd Ir Nb,162.853,3.648
Cd Nb Pt,155.259,3.182
Au Cd Nb,151.951,2.978
Cd Hg Nb,167.784,3.951
Cd Nb Tl,168.659,4.005
Cd Nb Pb,151.488,2.95
Bi Cd Nb,151.647,2.96
In Nb Sn,140.199,2.257
Cs In Nb,158.564,3.385
Ba In Nb,147.298,2.693
Hf In Nb,155.503,3.197
In Nb Ta,149.977,2.857
In Nb W,154.784,3.152
In Nb Os,168.474,3.993
In Ir Nb,156.921,3.284
In Nb Pt,149.026,2.799
Au In Nb,145.576,2.587
Hg In Nb,162.034,3.598
In Nb Tl,162.939,3.653
In Nb Pb,145.093,2.557
Bi In Nb,145.259,2.567
Cs Nb Sn,154.48,3.134
Ba Nb Sn,142.892,2.422
Nb Sn W,150.597,2.895
Nb Os Sn,164.635,3.757
Ir Nb Sn,152.793,3.03
Nb Pt Sn,144.672,2.531
Au Nb Sn,141.116,2.313
Hg Nb Sn,158.039,3.352
Nb Sn Tl,158.967,3.409
Nb Pb Sn,140.617,2.282
Bi Nb Sn,140.789,2.293
Ba Cs Nb,160.95,3.531
Cs Hf Nb,168.491,3.994
Cs Nb Ta,163.405,3.682
Cs Nb W,167.828,3.954
Cs Nb Os,180.531,4.734
Cs Ir Nb,169.801,4.075
Cs Nb Pt,162.532,3.628
Au Cs Nb,159.375,3.434
Cs Hg Nb,174.536,4.366
Cs Nb Tl,175.378,4.417
Cs Nb Pb,158.934,3.407
Bi Cs Nb,159.086,3.417
Ba Hf Nb,157.935,3.346
Ba Nb Ta,152.498,3.012
Ba Nb W,157.227,3.302
Ba Nb Os,170.721,4.131
Ba Ir Nb,159.332,3.432
Ba Nb Pt,151.562,2.954
Au Ba Nb,148.171,2.746
Ba Hg Nb,164.369,3.741
Ba Nb Tl,165.262,3.796
Ba Nb Pb,147.696,2.717
Ba Bi Nb,147.86,2.727
Hf Nb Ta,160.437,3.5
Hf Nb W,164.939,3.776
Hf Nb Os,177.849,4.569
Hf Ir Nb,166.946,3.899
Hf Nb Pt,159.547,3.445
Au Hf Nb,156.33,3.247
Hf Hg Nb,171.761,4.195
Hf Nb Tl,172.615,4.248
Hf Nb Pb,155.88,3.22
Bi Hf Nb,156.035,3.229
Nb Os Ta,173.038,4.274
Ir Nb Ta,161.812,3.584
Nb Pt Ta,154.167,3.114
Au Nb Ta,150.835,2.91
Hg Nb Ta,166.774,3.889
Nb Ta Tl,167.654,3.943
Nb Pb Ta,150.368,2.881
Bi Nb Ta,150.529,2.891
Nb Os W,177.22,4.53
Ir Nb W,166.276,3.858
Nb Pt W,158.846,3.402
Au Nb W,155.615,3.203
Hg Nb W,171.109,4.155
Nb Tl W,171.967,4.208
Nb Pb W,155.163,3.176
Bi Nb W,155.318,3.185
Ir Nb Os,179.09,4.645
Nb Os Pt,172.213,4.223
Hg Nb Os,183.586,4.922
Nb Os Tl,184.386,4.971
Nb Os Pb,168.822,4.015
Bi Nb Os,168.965,4.023
Ir Nb Pt,160.93,3.53
Hg Ir Nb,173.045,4.274
Ir Nb Tl,173.894,4.326
Ir Nb Pb,157.295,3.307
Bi Ir Nb,157.448,3.316
Hg Nb Pt,165.919,3.836
Nb Pt Tl,166.803,3.891
Nb Pb Pt,149.419,2.823
Bi Nb Pt,149.58,2.833
Au Hg Nb,162.828,3.646
Au Nb Tl,163.729,3.702
Au Nb Pb,145.979,2.612
Au Bi Nb,146.144,2.622
Hg Nb Tl,178.521,4.61
Hg Nb Pb,162.395,3.62
Bi Hg Nb,162.544,3.629
Nb Pb Tl,163.299,3.675
Bi Nb Tl,163.447,3.684
Bi Nb Pb,145.663,2.592
Ag Cd Mo,147.385,2.698
Ag In Mo,140.804,2.294
Ag Mo Sn,136.188,2.01
Ag Cs Mo,155.028,3.167
Ag Ba Mo,143.485,2.458
Ag Hf Mo,151.896,2.975
Ag Mo Ta,146.234,2.627
Ag Mo W,151.16,2.93
Ag Mo Os,165.15,3.789
Ag Ir Mo,153.348,3.064
Ag Mo Pt,145.258,2.567
Ag Au Mo,141.717,2.35
Ag Hg Mo,158.575,3.385
Ag Mo Tl,159.501,3.442
Ag Mo Pb,141.22,2.319
Ag Bi Mo,141.391,2.33
Cd In Mo,147.405,2.699
Cd Mo Sn,143.003,2.429
Cd Cs Mo,161.048,3.537
Ba Cd Mo,149.969,2.857
Cd Hf Mo,158.035,3.352
Cd Mo Ta,152.601,3.018
Cd Mo W,157.327,3.309
Cd Mo Os,170.813,4.137
Cd Ir Mo,159.431,3.438
Cd Mo Pt,151.666,2.961
Au Cd Mo,148.278,2.753
Cd Hg Mo,164.465,3.747
Cd Mo Tl,165.358,3.802
Cd Mo Pb,147.803,2.724
Bi Cd Mo,147.966,2.734
In Mo Sn,136.21,2.011
Cs In Mo,155.048,3.169
Ba In Mo,143.506,2.46
Hf In Mo,151.916,2.976
In Mo Ta,146.255,2.628
In Mo W,151.179,2.931
In Mo Os,165.168,3.79
In Ir Mo,153.367,3.065
In Mo Pt,145.278,2.568
Au In Mo,141.738,2.351
Hg In Mo,158.594,3.386
In Mo Tl,159.519,3.443
In Mo Pb,141.241,2.321
Bi In Mo,141.412,2.331
Cs Mo Sn,150.868,2.912
Ba Mo Sn,138.98,2.182
Hf Mo Sn,147.648,2.714
Mo Sn Ta,141.816,2.356
Mo Sn W,146.89,2.667
Mo Os Sn,161.251,3.55
Ir Mo Sn,149.141,2.806
Mo Pt Sn,140.809,2.294
Au Mo Sn,137.153,2.069
Hg Mo Sn,154.51,3.136
Mo Sn Tl,155.46,3.194
Mo Pb Sn,136.64,2.038
Bi Mo Sn,136.817,2.049
Ba Cs Mo,157.487,3.318
Cs Hf Mo,165.186,3.791
Cs Mo Ta,159.995,3.472
Cs Mo W,164.509,3.75
Cs Mo Os,177.45,4.545
Cs Ir Mo,166.522,3.873
Cs Mo Pt,159.103,3.418
Au Cs Mo,155.877,3.22
Cs Hg Mo,171.348,4.17
Cs Mo Tl,172.205,4.222
Cs Mo Pb,155.426,3.192
Bi Cs Mo,155.581,3.201
Ba Hf Mo,154.405,3.129
Ba Mo Ta,148.838,2.787
Ba Mo W,153.68,3.085
Ba Mo Os,167.46,3.931
Ba Ir Mo,155.833,3.217
Ba Mo Pt,147.879,2.728
Au Ba Mo,144.402,2.515
Ba Hg Mo,160.979,3.533
Ba Mo Tl,161.891,3.589
Ba Mo Pb,143.914,2.485
Ba Bi Mo,144.082,2.495
Hf Mo Ta,156.962,3.286
Hf Mo W,161.561,3.569
Hf Mo Os,174.721,4.377
Hf Ir Mo,163.61,3.695
Hf Mo Pt,156.053,3.23
Au Hf Mo,152.763,3.028
Hf Hg Mo,168.52,3.996
Hf Mo Tl,169.391,4.05
Hf Mo Pb,152.302,3.0
Bi Hf Mo,152.46,3.01
Mo Os Ta,169.821,4.076
Ir Mo Ta,158.367,3.372
Mo Pt Ta,150.547,2.892
Au Mo Ta,147.134,2.682
Hg Mo Ta,163.434,3.684
Mo Ta Tl,164.332,3.739
Mo Pb Ta,146.655,2.653
Bi Mo Ta,146.82,2.663
Ir Mo W,162.926,3.653
Mo Pt W,155.336,3.186
Au Mo W,152.03,2.983
Hg Mo W,167.856,3.955
Mo Tl W,168.73,4.009
Mo Pb W,151.567,2.955
Bi Mo W,151.726,2.965
Ir Mo Os,175.984,4.455
Mo Os Pt,168.981,4.024
Au Mo Os,165.947,3.838
Hg Mo Os,180.557,4.736
Mo Os Tl,181.371,4.785
Mo Os Pb,165.523,3.812
Bi Mo Os,165.669,3.821
Ir Mo Pt,157.466,3.317
Au Ir Mo,154.206,3.117
Hg Ir Mo,169.829,4.077
Ir Mo Tl,170.693,4.13
Ir Mo Pb,153.749,3.089
Bi Ir Mo,153.906,3.098
Au Mo Pt,146.163,2.623
Hg Mo Pt,162.561,3.63
Mo Pt Tl,163.464,3.686
Mo Pb Pt,145.682,2.593
Bi Mo Pt,145.848,2.603
Au Hg Mo,159.405,3.436
Au Mo Tl,160.326,3.493
Au Mo Pb,142.151,2.376
Au Bi Mo,142.321,2.387
Hg Mo Tl,175.405,4.419
Hg Mo Pb,158.964,3.409
Bi Hg Mo,159.116,3.418
Mo Pb Tl,159.887,3.466
Bi Mo Tl,160.038,3.475
Bi Mo Pb,141.827,2.356
Ag Cd Sn,143.542,2.462
Ag Cd Cs,161.527,3.567
Ag Ba Cd,150.483,2.888
Ag Cd Hf,158.523,3.382
Ag Cd Ta,153.107,3.049
Ag Cd W,157.818,3.339
Ag Cd Os,171.265,4.165
Ag Cd Ir,159.915,3.468
Ag Cd Pt,152.174,2.992
Ag Cd Hg,164.934,3.776
Ag Cd Tl,165.824,3.831
Ag Cd Pb,148.325,2.756
Ag Bi Cd,148.488,2.766
Ag In Sn,136.776,2.046
Ag Cs In,155.545,3.199
Ag Ba In,144.043,2.493
