Phase fields,     scores,     Norm. scores,
Cd F O Sb       ,  7.204,     0.28,
Cl F P Rh       ,  7.204,     0.28,
Br Nb S Tl      ,  7.208,     0.28,
Ag F O S        ,  7.209,     0.28,
Cl O Se Yb      ,   7.21,     0.28,
Br Hg Hg O      ,  7.211,     0.28,
Cu La O S       ,  7.211,     0.28,
Al F O Si       ,  7.212,     0.28,
Br Li O P       ,  7.215,    0.281,
Dy O S Si       ,  7.219,    0.281,
Cl Dy O Si      ,  7.221,    0.281,
Ag La O S       ,  7.222,    0.281,
Gd O S Si       ,  7.223,    0.281,
Cl Gd O Si      ,  7.224,    0.281,
Nd O S Si       ,  7.228,    0.281,
N P Se Zn       ,  7.229,    0.282,
Cl Nd O Si      ,  7.229,    0.282,
F O P Zn        ,  7.229,    0.282,
O S Si Sm       ,   7.23,    0.282,
Ce O S Si       ,  7.231,    0.282,
Cl O Si Sm      ,  7.231,    0.282,
Ce Cl O Si      ,  7.232,    0.282,
Cl O Si Tb      ,  7.234,    0.282,
Cr Mo S Se      ,  7.237,    0.282,
O Pr S Si       ,  7.238,    0.282,
Cl O Pr Si      ,  7.239,    0.282,
La O P Zn       ,  7.243,    0.283,
Gd O Se Ti      ,  7.245,    0.283,
B Br Cr O       ,  7.245,    0.283,
Er O S Si       ,  7.249,    0.283,
Nd O Se Ti      ,   7.25,    0.283,
O Se Sm Ti      ,  7.252,    0.283,
Ce O Se Ti      ,  7.253,    0.283,
I Li P S        ,  7.257,    0.284,
Cu Na O S       ,  7.257,    0.284,
As Gd O Ru      ,  7.268,    0.284,
Ho O S Si       ,  7.268,    0.284,
La Ni O P       ,   7.27,    0.285,
Br Cl La O      ,  7.272,    0.285,
F O Sc Se       ,  7.272,    0.285,
As Nd O Ru      ,  7.273,    0.285,
O S Si Tm       ,  7.273,    0.285,
Cr I O P        ,  7.275,    0.285,
As O Ru Sm      ,  7.275,    0.285,
As Ce O Ru      ,  7.276,    0.285,
F O P Sb        ,  7.289,    0.286,
Hg I Pb S       ,  7.293,    0.286,
Cl Gd O Te      ,  7.295,    0.286,
Ca O P S        ,  7.297,    0.287,
Ca Cl O P       ,  7.298,    0.287,
Cl Nd O Te      ,    7.3,    0.287,
Ce Cl O Te      ,  7.303,    0.287,
Cl Mo O Te      ,  7.304,    0.287,
F O S Sb        ,  7.309,    0.288,
B Cl O Pb       ,   7.31,    0.288,
Cl N Sb Se      ,   7.31,    0.288,
Cl F O Sb       ,   7.31,    0.288,
Ca Cl O S       ,  7.317,    0.288,
I Nb Nb Se      ,  7.319,    0.288,
Al F O P        ,  7.322,    0.289,
La O S Sb       ,  7.322,    0.289,
F Ga Mg O       ,  7.329,    0.289,
Cd F O P        ,   7.33,    0.289,
Cu F Hg S       ,   7.33,    0.289,
Cu F Se Sm      ,  7.334,    0.289,
Na Ni O S       ,  7.335,     0.29,
Cl Nd O P       ,  7.338,     0.29,
La O S Si       ,  7.339,     0.29,
Cl Ho O Te      ,   7.34,     0.29,
Cl La O Si      ,   7.34,     0.29,
Ce Cl O P       ,  7.341,     0.29,
Cl Mo O P       ,  7.343,     0.29,
Cl P Se Ta      ,  7.344,     0.29,
Cl O P Pr       ,  7.348,     0.29,
As Cl Hf Hg     ,  7.351,    0.291,
Br O Pb Tl      ,  7.351,    0.291,
Cl Gd O S       ,  7.353,    0.291,
Au Cl F P       ,  7.356,    0.291,
Cl Nd O S       ,  7.357,    0.291,
Ce Cl O S       ,   7.36,    0.291,
As Cr Mn P      ,   7.36,    0.291,
La O Se Ti      ,  7.361,    0.291,
Cl Mo O S       ,  7.362,    0.292,
F In O Te       ,  7.363,    0.292,
Cl O Pr S       ,  7.368,    0.292,
Bi Br O Pb      ,  7.372,    0.292,
Cl Hf Hg Se     ,  7.383,    0.293,
As La O Ru      ,  7.383,    0.293,
O Sb Se Sr      ,  7.389,    0.294,
F O S Te        ,  7.395,    0.294,
Cl Nb S Tl      ,  7.405,    0.295,
Dy O S Sn       ,  7.406,    0.295,
F Hg Ni S       ,  7.408,    0.295,
Cl Hg Hg O      ,  7.408,    0.295,
Cr Mn S Se      ,  7.412,    0.295,
Cl Li O P       ,  7.413,    0.295,
F O P P         ,  7.414,    0.295,
Ba Ge Se Te     ,  7.421,    0.296,
Cl Nb O Sc      ,  7.423,    0.296,
In La O S       ,  7.433,    0.297,
Cl F O P        ,  7.434,    0.297,
Nd O Se V       ,  7.435,    0.297,
O Se Sm V       ,  7.437,    0.297,
B Cl Cr O       ,  7.442,    0.297,
Cl La O P       ,  7.448,    0.298,
Cl Hg O Pb      ,  7.449,    0.298,
Cl N S Se       ,  7.453,    0.298,
Cl F O S        ,  7.453,    0.298,
F Hg S Si       ,  7.457,    0.299,
B Br Ca O       ,  7.461,    0.299,
Cl La O S       ,  7.467,    0.299,
Cl O Pb V       ,  7.475,      0.3,
Cl Eu O Si      ,  7.487,    0.301,
Ca I O P        ,  7.489,    0.301,
F O P Sn        ,   7.49,    0.301,
Na O P S        ,  7.492,    0.301,
Mo S Se Sm      ,  7.495,    0.301,
Cl Nb O Ti      ,  7.496,    0.302,
F Ge O V        ,  7.498,    0.302,
Cl Mo Mo Se     ,  7.498,    0.302,
Br Nb O Pb      ,  7.499,    0.302,
Pr S Se Sm      ,    7.5,    0.302,
As Cl O Sr      ,    7.5,    0.302,
B I O Pb        ,  7.501,    0.302,
F I O Sb        ,  7.501,    0.302,
O S Si Yb       ,  7.509,    0.303,
F O S Sn        ,  7.509,    0.303,
Br Cu O Sr      ,  7.509,    0.303,
Cl O Si Yb      ,   7.51,    0.303,
Na O S S        ,  7.511,    0.303,
F Mg O Si       ,  7.513,    0.303,
Cl Mn O P       ,  7.514,    0.303,
La O S Sn       ,  7.522,    0.304,
I La O Si       ,  7.531,    0.304,
Cl O Se Sr      ,  7.532,    0.304,
Cl Ga N P       ,  7.547,    0.305,
Bi I Mn Se      ,  7.549,    0.306,
Bi Cl O V       ,  7.552,    0.306,
Br Nb O Tl      ,  7.555,    0.306,
Ag N O Se       ,  7.555,    0.306,
Ge N O Zn       ,  7.561,    0.306,
Bi Cl O Pb      ,  7.565,    0.307,
Cl Ga N S       ,  7.566,    0.307,
Li Mo S Se      ,  7.566,    0.307,
As Cu O Th      ,  7.571,    0.307,
Br Re Te Te     ,  7.571,    0.307,
Bi Br Nb O      ,  7.575,    0.307,
Cr Hg O S       ,  7.577,    0.308,
Bi Br O Y       ,  7.579,    0.308,
I Mn O Sb       ,  7.581,    0.308,
Ag As O Th      ,  7.582,    0.308,
Ce Cr O Se      ,  7.582,    0.308,
F I O Te        ,  7.586,    0.308,
Bi Br Mn S      ,  7.586,    0.308,
Cu Eu F Se      ,  7.586,    0.308,
Br S S Ta       ,  7.591,    0.309,
Cl Eu O P       ,  7.592,    0.309,
N P Te Zn       ,  7.596,    0.309,
Cl Cr Gd Te     ,  7.596,    0.309,
Hg Hg I O       ,  7.597,    0.309,
La Mo S Se      ,    7.6,    0.309,
Cl Cr Sm Te     ,  7.603,     0.31,
Cl Cr Tb Te     ,  7.606,     0.31,
Cl Cr O Pb      ,  7.618,    0.311,
F Mg O P        ,  7.618,    0.311,
C Cl Cu O       ,  7.622,    0.311,
Cl Cu N S       ,  7.622,    0.311,
Ba Cu Se Te     ,  7.623,    0.311,
Ba Cl Ga Se     ,  7.623,    0.311,
B Cr I O        ,   7.63,    0.312,
C Cl O Pd       ,   7.63,    0.312,
Bi La O Se      ,  7.633,    0.312,
Ge N O Si       ,  7.635,    0.312,
F O Sc Te       ,  7.637,    0.312,
Cl S Se W       ,  7.642,    0.312,
C F Ge Se       ,  7.643,    0.313,
N P S Zn        ,  7.651,    0.313,
B Br Na O       ,  7.652,    0.313,
B Ca Cl O       ,  7.652,    0.313,
Nb O Se Sm      ,  7.652,    0.313,
Cl N P Zn       ,  7.653,    0.313,
As Cr La O      ,  7.654,    0.313,
Cd Ge N O       ,  7.658,    0.314,
Au F O Te       ,  7.658,    0.314,
I O Pb V        ,  7.662,    0.314,
Cl Dy O Ti      ,  7.665,    0.314,
Mn Mo S Se      ,  7.665,    0.314,
Gd O S Ti       ,  7.667,    0.314,
Nd O S Ti       ,  7.671,    0.315,
Cl Hf O S       ,  7.672,    0.315,
Cl Nd O Ti      ,  7.672,    0.315,
B Br Mn O       ,  7.673,    0.315,
O S Sm Ti       ,  7.673,    0.315,
Cl O Sm Ti      ,  7.674,    0.315,
Al B F O        ,  7.675,    0.315,
O S Tb Ti       ,  7.676,    0.315,
Li Mn Se Te     ,  7.678,    0.315,
Br Mo O Pb      ,  7.679,    0.315,
O Pr S Ti       ,  7.681,    0.315,
Cl O Pr Ti      ,  7.682,    0.316,
B Cl Dy O       ,  7.683,    0.316,
B Cd F O        ,  7.683,    0.316,
B Cl Gd O       ,  7.686,    0.316,
B O S Sm        ,  7.691,    0.316,
B Ce Cl O       ,  7.693,    0.316,
B Cl O Tb       ,  7.695,    0.316,
Cl Cu O Sr      ,  7.699,    0.317,
B Cl O Pr       ,    7.7,    0.317,
Ga N O Zn       ,  7.704,    0.317,
Ce O P Ru       ,  7.708,    0.317,
Ag F O V        ,  7.708,    0.317,
F O Te Ti       ,  7.709,    0.317,
B Cl Er O       ,   7.71,    0.318,
Bi Br Ca O      ,  7.711,    0.318,
Au F O S        ,  7.713,    0.318,
F Hg O Zn       ,   7.72,    0.318,
B F O Te        ,  7.727,    0.319,
C Cl O Sb       ,  7.727,    0.319,
Cl N S Sb       ,  7.728,    0.319,
B Cl Ho O       ,  7.728,    0.319,
B Cl O Tm       ,  7.733,    0.319,
Br O P Sr       ,  7.736,     0.32,
Al Cl N P       ,   7.74,     0.32,
Bi Br Dy O      ,  7.742,     0.32,
Eu Mo S Se      ,  7.742,     0.32,
F Nb O Se       ,  7.742,     0.32,
Cl Nb O Tl      ,  7.743,     0.32,
Bi Br Gd O      ,  7.745,     0.32,
F Hg Ni O       ,  7.746,     0.32,
F O Se Y        ,  7.747,     0.32,
Cd N P S        ,  7.747,     0.32,
B Br Eu O       ,  7.749,    0.321,
Bi Br Nd O      ,   7.75,    0.321,
Bi I O Pb       ,   7.75,    0.321,
Bi Br O Sm      ,  7.752,    0.321,
Bi Br O Tb      ,  7.754,    0.321,
Br Cl O Sr      ,  7.755,    0.321,
Al Cl N S       ,  7.759,    0.321,
Bi Br O Pr      ,  7.759,    0.321,
Cl Re Te Te     ,   7.76,    0.321,
Cl P S Ta       ,   7.76,    0.321,
B Cl Li O       ,  7.762,    0.321,
Bi Cl Nb O      ,  7.763,    0.322,
Bi Cl O Y       ,  7.768,    0.322,
Bi Br Er O      ,  7.769,    0.322,
Cl Ni O Sr      ,  7.773,    0.322,
Bi Cl Mn S      ,  7.774,    0.322,
La O S Ti       ,  7.776,    0.323,
Cl La O Ti      ,  7.777,    0.323,
Ag Br N O       ,  7.778,    0.323,
Cl Hf Hg P      ,  7.779,    0.323,
Al O Sr Te      ,  7.779,    0.323,
Br La O Pb      ,   7.78,    0.323,
B Cl F O        ,  7.782,    0.323,
Bi Br Ho O      ,  7.787,    0.323,
N O S Se        ,  7.788,    0.323,
Au C Cl S       ,  7.789,    0.324,
Bi Br O Tm      ,  7.792,    0.324,
B Cl La O       ,  7.795,    0.324,
Ca Cl O V       ,   7.81,    0.325,
C O Ru Se       ,  7.814,    0.325,
Cl F O Ru       ,  7.816,    0.326,
Cl O Si Sr      ,  7.819,    0.326,
Na O S Ti       ,  7.819,    0.326,
Bi Br Li O      ,   7.82,    0.326,
F I I O         ,  7.825,    0.326,
Cl I Se W       ,  7.826,    0.326,
As B O Sr       ,  7.826,    0.326,
Al O S Sr       ,  7.833,    0.327,
Ba In Se Te     ,  7.834,    0.327,
Al Cl O Sr      ,  7.834,    0.327,
B Na O S        ,  7.837,    0.327,
B Cl Na O       ,  7.838,    0.327,
Ba Br Ga S      ,  7.843,    0.328,
Ca F Ge O       ,  7.845,    0.328,
As Ca F O       ,  7.846,    0.328,
F Hg O Te       ,  7.858,    0.329,
B Cl Mn O       ,  7.859,    0.329,
Br C F Ge       ,  7.863,    0.329,
Cl N S S        ,  7.864,    0.329,
Cl Mo O Pb      ,  7.865,    0.329,
Br O Ta Te      ,  7.867,    0.329,
Bi Br Lu O      ,  7.871,     0.33,
F Gd Ge O       ,  7.878,     0.33,
Cu I O Sr       ,  7.881,     0.33,
F O Te V        ,  7.883,    0.331,
Cl O Sr Te      ,  7.885,    0.331,
As Ce F O       ,  7.886,    0.331,
Ba Cl In Se     ,  7.888,    0.331,
F Hg O P        ,  7.894,    0.331,
Bi Br Na O      ,  7.896,    0.332,
Bi Ca Cl O      ,  7.896,    0.332,
Cl Ga O Re      ,  7.901,    0.332,
Cu F Nb O       ,  7.905,    0.332,
Dy F O Se       ,  7.906,    0.332,
Ag N O Te       ,  7.907,    0.332,
F Gd O Se       ,  7.909,    0.332,
F Nd O Se       ,  7.913,    0.333,
Cu F Se Sr      ,  7.915,    0.333,
F O Se Sm       ,  7.915,    0.333,
Ag F Nb O       ,  7.916,    0.333,
Cl Eu O Ti      ,  7.916,    0.333,
Ce F O Se       ,  7.916,    0.333,
F O Se Tb       ,  7.918,    0.333,
Ba Se Sn Te     ,  7.918,    0.333,
Cl Mo O Tl      ,  7.919,    0.333,
S Se Ta Tl      ,  7.919,    0.333,
F O P V         ,  7.919,    0.333,
O P S Sr        ,  7.919,    0.333,
Cl O P Sr       ,  7.921,    0.333,
F O Pr Se       ,  7.923,    0.334,
Ag F Se Sr      ,  7.925,    0.334,
Bi Cl Dy O      ,  7.926,    0.334,
Bi Cl Gd O      ,  7.929,    0.334,
F O P Pb        ,  7.932,    0.334,
As F Sr Zn      ,  7.932,    0.334,
Er F O Se       ,  7.933,    0.334,
B Cl Eu O       ,  7.933,    0.334,
Bi Cl Nd O      ,  7.934,    0.334,
Bi Ce O S       ,  7.935,    0.334,
Bi Cl O Sm      ,  7.936,    0.335,
Cu Eu F Te      ,  7.937,    0.335,
Bi Cl O Tb      ,  7.938,    0.335,
F Mg O Ti       ,  7.941,    0.335,
Bi Cl O Pr      ,  7.943,    0.335,
Ca Cl Cr O      ,  7.947,    0.335,
Bi I O Y        ,  7.948,    0.335,
La O S V        ,  7.949,    0.336,
F O Pb S        ,   7.95,    0.336,
F Ho O Se       ,   7.95,    0.336,
Cl La O V       ,   7.95,    0.336,
Cl F O Pb       ,  7.951,    0.336,
Cl Cu N O       ,  7.951,    0.336,
F Nb O Zn       ,  7.952,    0.336,
Bi Cl Er O      ,  7.953,    0.336,
F O Se Tm       ,  7.955,    0.336,
B F Mg O        ,  7.958,    0.336,
Ag Br O W       ,  7.959,    0.336,
As Mn Nd O      ,  7.959,    0.336,
Ag N O S        ,  7.961,    0.336,
Ag Cl N O       ,  7.962,    0.336,
As Ce Mn O      ,  7.962,    0.336,
Cl La O Pb      ,  7.963,    0.337,
Al N O Si       ,  7.964,    0.337,
Bi Cl Ho O      ,  7.971,    0.337,
As F N Se       ,  7.973,    0.337,
C Cl O Rh       ,  7.974,    0.337,
Bi Cl O Tm      ,  7.975,    0.337,
N O P Zn        ,  7.979,    0.338,
Cr Nd O S       ,  7.983,    0.338,
Ce Cr O S       ,  7.986,    0.338,
Cu O P Th       ,  7.987,    0.338,
Mn Nd O Se      ,  7.989,    0.338,
Cu Eu F S       ,   7.99,    0.339,
Bi Br Eu O      ,  7.991,    0.339,
Ce Mn O Se      ,  7.991,    0.339,
Na O S V        ,  7.992,    0.339,
Ag O P Th       ,  7.997,    0.339,
Mn O Pr Se      ,  7.998,    0.339,
F O S Tl        ,  8.003,     0.34,
Bi Cl Li O      ,  8.003,     0.34,
Cl Re Se Tl     ,  8.008,     0.34,
Bi Br O Yb      ,  8.012,     0.34,
F La O Se       ,  8.015,     0.34,
F Sb Se Sr      ,  8.017,    0.341,
F O Sb Tc       ,  8.017,    0.341,
Mg N P S        ,   8.02,    0.341,
As Ba O Zn      ,  8.022,    0.341,
Bi Cl F O       ,  8.023,    0.341,
Ba Cu S Te      ,  8.025,    0.341,
Ba Cl Ga S      ,  8.025,    0.341,
F O Si Y        ,  8.027,    0.341,
Br C O Ru       ,   8.03,    0.342,
F Lu O Se       ,  8.032,    0.342,
Bi La O S       ,  8.034,    0.342,
Br Dy Mo O      ,  8.035,    0.342,
Br Gd I Na      ,  8.035,    0.342,
Ca Cu F O       ,  8.036,    0.342,
B I Mn O        ,  8.037,    0.342,
Br Gd Mo O      ,  8.038,    0.342,
Br Mo Nd O      ,  8.043,    0.343,
Cl S S W        ,  8.043,    0.343,
Cl N Si Ti      ,  8.044,    0.343,
C F Ge S        ,  8.044,    0.343,
Br Mo O Sm      ,  8.044,    0.343,
As C F S        ,  8.045,    0.343,
Br Ce Mo O      ,  8.045,    0.343,
Gd Nb O S       ,  8.046,    0.343,
Br Mo O Tb      ,  8.047,    0.343,
Cl O Ta Te      ,  8.049,    0.343,
Br Mo O Pr      ,  8.052,    0.343,
Bi Cl Lu O      ,  8.052,    0.343,
Nb O S Sm       ,  8.052,    0.343,
Cl N O Sb       ,  8.053,    0.343,
Ce Nb O S       ,  8.053,    0.343,
Cl Mo O Y       ,   8.06,    0.344,
Cl Nb O Pr      ,  8.061,    0.344,
Br Er Mo O      ,  8.061,    0.344,
B Br O Sr       ,  8.071,    0.345,
Bi Ca I O       ,  8.074,    0.345,
C Cl F Se       ,  8.075,    0.345,
Bi Cl Na O      ,  8.077,    0.345,
Br Ho Mo O      ,  8.079,    0.345,
Al Cl N O       ,  8.082,    0.345,
Br Mo O Tm      ,  8.083,    0.346,
Cr La O S       ,  8.084,    0.346,
Ag F Mo O       ,  8.087,    0.346,
La Mn O Se      ,  8.089,    0.346,
Bi O Se Sr      ,  8.095,    0.346,
Bi Cl Mn O      ,  8.097,    0.347,
I O P Sr        ,  8.097,    0.347,
Cl F Ir P       ,    8.1,    0.347,
Cl O S Ta       ,  8.101,    0.347,
Bi Dy I O       ,  8.103,    0.347,
Bi Gd I O       ,  8.106,    0.347,
Cl F Pb Pb      ,  8.109,    0.347,
Bi I Nd O       ,   8.11,    0.348,
Au C Cl O       ,  8.111,    0.348,
Bi I O Sm       ,  8.112,    0.348,
Bi I O Tb       ,  8.115,    0.348,
Bi I O Pr       ,   8.12,    0.348,
F Mg O Zr       ,  8.123,    0.349,
Br N Nd Se      ,  8.126,    0.349,
Cl Cu O W       ,  8.128,    0.349,
Br O Te W       ,  8.128,    0.349,
Bi Er I O       ,  8.129,    0.349,
Br Gd La O      ,  8.134,    0.349,
Cl O Re Te      ,  8.135,    0.349,
Ca F O Sb       ,  8.136,     0.35,
Ag I N O        ,  8.138,     0.35,
Ag Cl O W       ,  8.138,     0.35,
B Be F O        ,  8.141,     0.35,
F Ge O Yb       ,  8.141,     0.35,
Cl N P Ti       ,  8.142,     0.35,
F O S Y         ,  8.143,     0.35,
Br La Mo O      ,  8.143,     0.35,
Hg I Na O       ,  8.144,     0.35,
Bi Ho I O       ,  8.146,     0.35,
F O S Tc        ,  8.148,     0.35,
Br N S V        ,  8.149,     0.35,
C I O Rh        ,   8.15,    0.351,
La Nb O S       ,   8.15,    0.351,
Bi I O Tm       ,  8.151,    0.351,
Ca F O Si       ,  8.151,    0.351,
Cl La Nb O      ,  8.151,    0.351,
As Ga Mn N      ,  8.152,    0.351,
B Cl N P        ,  8.159,    0.351,
Br Lu Mo O      ,  8.159,    0.351,
Br C O Pb       ,  8.161,    0.351,
Al Ca F O       ,  8.165,    0.352,
Cl N O P        ,  8.166,    0.352,
Cl I Te W       ,  8.166,    0.352,
Bi Cl Eu O      ,  8.169,    0.352,
Cl O P Re       ,   8.17,    0.352,
B Br Mg N       ,   8.17,    0.352,
F O Se Yb       ,  8.171,    0.352,
F O Pb Sc       ,  8.176,    0.352,
F Mo O Sb       ,  8.177,    0.353,
Bi I Li O       ,  8.178,    0.353,
Ba Cl S Sb      ,  8.178,    0.353,
Dy F O Si       ,   8.18,    0.353,
Br Cl O W       ,  8.181,    0.353,
F O Pr Sb       ,  8.182,    0.353,
N O S S         ,  8.182,    0.353,
Cl N O S        ,  8.183,    0.353,
Cl O Re S       ,  8.187,    0.353,
F Nb O Sn       ,   8.19,    0.354,
Bi Cl O Yb      ,  8.191,    0.354,
Cl Na Nb O      ,  8.193,    0.354,
Cl N Sb V       ,  8.196,    0.354,
N Pr Se Si      ,  8.196,    0.354,
Cl Na O Y       ,  8.197,    0.354,
F Se Sn Sr      ,  8.199,    0.354,
Er F O Si       ,  8.206,    0.355,
C O Ru S        ,  8.207,    0.355,
Br C Cl Pr      ,  8.207,    0.355,
As Ba Cl O      ,  8.207,    0.355,
C Cl O Ru       ,  8.208,    0.355,
Bi I La O       ,   8.21,    0.355,
Br C I Y        ,  8.212,    0.355,
As La N Ni      ,  8.213,    0.355,
Cl Dy Mo O      ,  8.213,    0.355,
Ba Br Cu O      ,  8.215,    0.355,
Cl Gd Mo O      ,  8.216,    0.355,
Cl Nd Nd O      ,  8.216,    0.356,
Ba O P Se       ,  8.218,    0.356,
Ce Cl Nd O      ,  8.219,    0.356,
Cl Mo Nd O      ,   8.22,    0.356,
Ce Ce O S       ,   8.22,    0.356,
Br O Sr V       ,  8.221,    0.356,
Cl I Mo Na      ,  8.222,    0.356,
Cl Mo O Sm      ,  8.222,    0.356,
Ce Cl Mo O      ,  8.223,    0.356,
F Ho O Si       ,  8.223,    0.356,
Cl Mo O Tb      ,  8.225,    0.356,
Ba In S Te      ,  8.225,    0.356,
Bi I Lu O       ,  8.226,    0.356,
Cl Mo O Pr      ,  8.229,    0.356,
I Mo Nb O       ,   8.23,    0.357,
B O P Sr        ,   8.23,    0.357,
Br C F Te       ,  8.232,    0.357,
Cl N O Sn       ,  8.235,    0.357,
Cl N Pt S       ,  8.238,    0.357,
Cl Er Mo O      ,  8.239,    0.357,
F O Pb Ti       ,  8.242,    0.357,
B Cl O Sr       ,  8.248,    0.358,
Ca F O P        ,  8.248,    0.358,
Bi I Na O       ,  8.251,    0.358,
Cu F Sr Te      ,  8.252,    0.358,
F Mo O Te       ,  8.254,    0.358,
Cl Ho Mo O      ,  8.256,    0.358,
B F O Pb        ,  8.259,    0.359,
Cl Mo O Tm      ,   8.26,    0.359,
Ag F Sr Te      ,  8.262,    0.359,
F La O Sb       ,  8.271,     0.36,
As Co Ni S      ,  8.271,     0.36,
In K Se Te      ,  8.277,     0.36,
Ba Cl In S      ,  8.277,     0.36,
I Pt Ta Te      ,  8.278,     0.36,
Cl O Ru Sr      ,   8.28,     0.36,
F La O Si       ,  8.286,    0.361,
Eu S Se Sr      ,  8.292,    0.361,
Dy F O S        ,  8.294,    0.361,
Br Mo O Yb      ,  8.296,    0.361,
F Gd O S        ,  8.297,    0.362,
F Nd O S        ,  8.301,    0.362,
F Mn Ni O       ,  8.302,    0.362,
Cu F S Sr       ,  8.303,    0.362,
F O S Sm        ,  8.303,    0.362,
Bi Br O Sr      ,  8.303,    0.362,
Ce F O S        ,  8.304,    0.362,
Cl O Te W       ,  8.304,    0.362,
F O S Tb        ,  8.306,    0.362,
F Mg Nb O       ,  8.307,    0.362,
Cl Gd La O      ,   8.31,    0.363,
F O Pr S        ,   8.31,    0.363,
Ag I O W        ,  8.311,    0.363,
Bi F O Ti       ,  8.312,    0.363,
F Na O Sb       ,  8.312,    0.363,
Ag F S Sr       ,  8.313,    0.363,
La Nd O S       ,  8.313,    0.363,
Cl N Sc Sc      ,  8.314,    0.363,
Cl La Mo O      ,  8.318,    0.363,
Er F O S        ,   8.32,    0.363,
Cl N P Zr       ,   8.32,    0.363,
Cl N S V        ,  8.324,    0.364,
Cl Cl N V       ,  8.325,    0.364,
Ba Br O Si      ,  8.328,    0.364,
B Bi F O        ,  8.328,    0.364,
Cl Lu Mo O      ,  8.335,    0.364,
C Cl O Pb       ,  8.336,    0.365,
F Ho O S        ,  8.336,    0.365,
Bi Eu I O       ,  8.341,    0.365,
C Cl F Si       ,  8.344,    0.365,
B Cl Mg N       ,  8.345,    0.365,
F Mn O Si       ,  8.346,    0.365,
Br Cl K Pd      ,  8.347,    0.365,
Ba Hg S Se      ,  8.352,    0.366,
K Se Sn Te      ,  8.357,    0.366,
As F N S        ,  8.358,    0.366,
F Nb O Sc       ,  8.359,    0.366,
Bi I O Yb       ,  8.362,    0.366,
Cl Na O Pr      ,  8.364,    0.367,
F Li O S        ,  8.367,    0.367,
Cl Hg O Sr      ,  8.371,    0.367,
Ba S Se V       ,  8.376,    0.367,
C I O Ru        ,  8.379,    0.368,
C N Se Se       ,  8.385,    0.368,
Nb S Ta Te      ,  8.387,    0.368,
Ba Cl Cu O      ,  8.389,    0.368,
Ba Br O Te      ,   8.39,    0.369,
I O Sm Sm       ,   8.39,    0.369,
Cl Re S Tl      ,  8.391,    0.369,
Cl O Sr V       ,  8.395,    0.369,
F La O S        ,  8.398,    0.369,
As In Mn N      ,  8.401,    0.369,
Bi Cl N S       ,  8.405,     0.37,
C Cl F Te       ,  8.406,     0.37,
F O Pb V        ,  8.406,     0.37,
C I O Pt        ,  8.408,     0.37,
Ba Br In O      ,  8.411,     0.37,
F O Pb Zr       ,  8.418,    0.371,
Br F Na Pb      ,  8.419,    0.371,
F Na O P        ,  8.422,    0.371,
Ba Br O P       ,  8.423,    0.371,
F Nb O Ti       ,  8.424,    0.371,
Mo Se Te W      ,  8.424,    0.371,
As F O Sr       ,  8.428,    0.371,
Al Cl F Sr      ,  8.429,    0.371,
Ba O S Zn       ,  8.433,    0.372,
F Na O S        ,  8.438,    0.372,
Li Mn O S       ,  8.438,    0.372,
F Mn O P        ,  8.441,    0.372,
Ba I P P        ,  8.442,    0.372,
Cl Eu Mo O      ,  8.448,    0.373,
C Cr O S        ,  8.451,    0.373,
Bi Br O Ta      ,  8.459,    0.374,
As Br K O       ,  8.463,    0.374,
Cl N O Ti       ,  8.467,    0.374,
F O Tl Zr       ,  8.468,    0.374,
Cl Mo O Yb      ,  8.468,    0.374,
La Mn O S       ,  8.469,    0.374,
Br Ca Cl N      ,   8.47,    0.375,
Bi F O V        ,  8.474,    0.375,
Bi Cl O Sr      ,  8.475,    0.375,
Ba Cl O Sb      ,  8.486,    0.376,
Bi F O Pb       ,  8.486,    0.376,
As Ba O Ti      ,   8.49,    0.376,
Cl I N V        ,  8.494,    0.376,
As Mn O Sr      ,  8.499,    0.377,
Ba Cl O Si      ,    8.5,    0.377,
Cl N Nb P       ,    8.5,    0.377,
Br N Nd S       ,  8.504,    0.377,
As B Ba O       ,  8.506,    0.377,
Br Ce N S       ,  8.507,    0.377,
B I Mg N        ,  8.513,    0.378,
Br N Pr S       ,  8.513,    0.378,
F O Os Sb       ,  8.516,    0.378,
Cl Cr O Sr      ,  8.522,    0.378,
Mn O Se Sr      ,  8.527,    0.379,
Cl Mn Mn O      ,  8.529,    0.379,
O Pr Se Ta      ,  8.535,    0.379,
C Cl Gd I       ,  8.536,    0.379,
C Cu F O        ,  8.536,    0.379,
Ag C F O        ,  8.546,     0.38,
O Os P Pr       ,  8.548,     0.38,
I Nb Ta Te      ,  8.555,    0.381,
F Ga O Sr       ,  8.555,    0.381,
Ba Cu I O       ,  8.557,    0.381,
Ba Cl O Te      ,   8.56,    0.381,
B Ca F O        ,  8.563,    0.382,
Br F N P        ,  8.571,    0.382,
F Hg Mn S       ,  8.571,    0.382,
F S Sn Sr       ,  8.574,    0.382,
Lu O S Yb       ,  8.575,    0.382,
Ba Cl In O      ,  8.581,    0.383,
Br Co O Se      ,  8.587,    0.383,
Ba Cu F Se      ,  8.588,    0.383,
Cl F Na Pb      ,  8.589,    0.383,
B Dy F O        ,  8.591,    0.384,
Ba O P S        ,  8.592,    0.384,
Ba Cl O P       ,  8.593,    0.384,
B F Gd O        ,  8.593,    0.384,
F Nb O Pb       ,  8.596,    0.384,
